name,toll_type,nh_number,state,district,district_code,latitude,longitude,booth_count,source_url
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,26.16499,72.48074,2,https://www.openstreetmap.org
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,25.973888,72.411842,2,https://www.openstreetmap.org
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,25.720228,72.278606,1,https://www.openstreetmap.org
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,25.718395,72.278619,1,https://www.openstreetmap.org
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,25.716618,72.275763,1,https://www.openstreetmap.org
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,25.714973,72.275819,1,https://www.openstreetmap.org
BALOTRA Toll Plaza,national_highway,NH 25,Rajasthan,BALOTRA,785.0,26.062565,72.676274,2,https://www.openstreetmap.org
Fatehpur,national_highway,NH 27,Rajasthan,BARAN,128.0,25.12179,76.573097,2,https://www.openstreetmap.org
Mundiyar,national_highway,NH 27,Rajasthan,BARAN,128.0,25.208646,77.135986,2,https://www.openstreetmap.org
BARMER Toll Plaza,national_highway,NH 68,Rajasthan,BARMER,115.0,25.564755,71.407983,1,https://www.openstreetmap.org
BARMER Toll Plaza,national_highway,NH 68,Rajasthan,BARMER,115.0,25.560877,71.407477,1,https://www.openstreetmap.org
BEAWAR Toll Plaza,national_highway,NH 162,Rajasthan,BEAWAR,779.0,26.063578,74.059444,2,https://www.openstreetmap.org
BEAWAR Toll Plaza,national_highway,NH 58,Rajasthan,BEAWAR,779.0,26.15857,74.371496,2,https://www.openstreetmap.org
BEAWAR Toll Plaza,national_highway,NH 148D,Rajasthan,BEAWAR,779.0,25.798808,74.351638,1,https://www.openstreetmap.org
BEAWAR Toll Plaza,national_highway,NH 25,Rajasthan,BEAWAR,779.0,26.121996,74.062564,3,https://www.openstreetmap.org
Amoli Toll Plaza,national_highway,NH 21,Rajasthan,BHARATPUR,105.0,27.101314,77.09091,12,https://www.openstreetmap.org
BHARATPUR Toll Plaza,highway_toll,NH 21,Rajasthan,BHARATPUR,105.0,27.248843,77.469274,1,https://www.openstreetmap.org
BHARATPUR Toll Plaza,highway_toll,NH 21,Rajasthan,BHARATPUR,105.0,27.034575,77.346704,1,https://www.openstreetmap.org
Ludhewai Toll Plaza,national_highway,NH 21,Rajasthan,BHARATPUR,105.0,27.178467,77.41681,10,https://www.openstreetmap.org
Aroli,national_highway,NH 27,Rajasthan,BHILWARA,122.0,25.091139,75.19905,2,https://www.openstreetmap.org
BHILWARA Toll Plaza,national_highway,NH 758,Rajasthan,BHILWARA,122.0,25.275038,74.492839,2,https://www.openstreetmap.org
BHILWARA Toll Plaza,national_highway,NH 148D,Rajasthan,BHILWARA,122.0,25.488064,75.313271,1,https://www.openstreetmap.org
BHILWARA Toll Plaza,national_highway,NH 48,Rajasthan,BHILWARA,122.0,25.756638,74.630942,2,https://www.openstreetmap.org
BHILWARA Toll Plaza,national_highway,NH 48,Rajasthan,BHILWARA,122.0,25.586366,74.59503,2,https://www.openstreetmap.org
BHILWARA Toll Plaza,highway_toll,NH 27,Rajasthan,BHILWARA,122.0,25.190324,75.37504,1,https://www.openstreetmap.org
BIKANER Toll Plaza,national_highway,NH 11,Rajasthan,BIKANER,101.0,28.004093,73.114572,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.887688,74.029763,2,https://www.openstreetmap.org
BIKANER Toll Plaza,national_highway,NH 11,Rajasthan,BIKANER,101.0,28.139754,73.37251,1,https://www.openstreetmap.org
BIKANER Toll Plaza,national_highway,NH 11,Rajasthan,BIKANER,101.0,27.668306,72.674861,1,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.885836,74.019654,1,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.88194,74.026963,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.452911,73.800973,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.447862,73.797208,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,27.559032,73.234435,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,27.554049,73.230937,2,https://www.openstreetmap.org
BIKANER Toll Plaza,national_highway,NH 11,Rajasthan,BIKANER,101.0,28.093651,73.876362,1,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.643017,73.911987,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.64843,73.914517,2,https://www.openstreetmap.org
BIKANER Toll Plaza,national_highway,NH 62,Rajasthan,BIKANER,101.0,28.023339,73.413545,1,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,28.069178,73.562633,2,https://www.openstreetmap.org
BIKANER Toll Plaza,expressway_toll,NH 754K,Rajasthan,BIKANER,101.0,27.759476,73.359927,2,https://www.openstreetmap.org
BUNDI Toll Plaza,national_highway,NH 52,Rajasthan,BUNDI,121.0,25.620493,75.473358,2,https://www.openstreetmap.org
BUNDI Toll Plaza,highway_toll,NH 52,Rajasthan,BUNDI,121.0,25.402854,75.568685,1,https://www.openstreetmap.org
BUNDI Toll Plaza,highway_toll,NH 552,Rajasthan,BUNDI,121.0,25.743897,76.168985,1,https://www.openstreetmap.org
Dhaneshwar,national_highway,NH 27,Rajasthan,BUNDI,121.0,25.072669,75.598441,2,https://www.openstreetmap.org
Bassi,national_highway,NH 27,Rajasthan,CHITTAURGARH,126.0,25.033898,74.81764,2,https://www.openstreetmap.org
CHITTAURGARH Toll Plaza,national_highway,NH 48,Rajasthan,CHITTAURGARH,126.0,25.082821,74.624398,2,https://www.openstreetmap.org
CHITTAURGARH Toll Plaza,national_highway,NH 156,Rajasthan,CHITTAURGARH,126.0,24.594976,74.711727,2,https://www.openstreetmap.org
CHITTAURGARH Toll Plaza,national_highway,NH 56,Rajasthan,CHITTAURGARH,126.0,24.825868,74.628693,2,https://www.openstreetmap.org
CHITTAURGARH Toll Plaza,national_highway,NH 56,Rajasthan,CHITTAURGARH,126.0,24.552348,74.666468,1,https://www.openstreetmap.org
Rithola,national_highway,NH 48,Rajasthan,CHITTAURGARH,126.0,24.850088,74.582195,2,https://www.openstreetmap.org
CHURU Toll Plaza,highway_toll,NH 11,Rajasthan,CHURU,102.0,27.916388,74.554416,1,https://www.openstreetmap.org
CHURU Toll Plaza,highway_toll,NH 11,Rajasthan,CHURU,102.0,28.262522,74.565012,1,https://www.openstreetmap.org
CHURU Toll Plaza,national_highway,NH 58,Rajasthan,CHURU,102.0,27.786059,74.747369,1,https://www.openstreetmap.org
CHURU Toll Plaza,national_highway,NH 52,Rajasthan,CHURU,102.0,28.345809,75.070346,1,https://www.openstreetmap.org
CHURU Toll Plaza,national_highway,NH 709,Rajasthan,CHURU,102.0,28.399508,75.548761,1,https://www.openstreetmap.org
Dhadhar,national_highway,NH 52,Rajasthan,CHURU,102.0,28.33043,75.056529,1,https://www.openstreetmap.org
Lasedi,national_highway,NH 52,Rajasthan,CHURU,102.0,28.712011,75.481587,1,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 21,Rajasthan,DAUSA,109.0,26.944505,76.557525,8,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 21,Rajasthan,DAUSA,109.0,26.913342,76.426671,2,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 148,Rajasthan,DAUSA,109.0,26.77052,76.339365,3,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 23,Rajasthan,DAUSA,109.0,26.524298,76.248479,1,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 23,Rajasthan,DAUSA,109.0,26.528891,76.250946,1,https://www.openstreetmap.org
DAUSA Toll Plaza,highway_toll,NH 21,Rajasthan,DAUSA,109.0,26.978304,76.5743,1,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 21,Rajasthan,DAUSA,109.0,26.911978,76.431952,2,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 23,Rajasthan,DAUSA,109.0,26.528265,76.247645,1,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 21,Rajasthan,DAUSA,109.0,26.91382,76.433705,2,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 21,Rajasthan,DAUSA,109.0,26.911572,76.424863,2,https://www.openstreetmap.org
DAUSA Toll Plaza,national_highway,NH 23,Rajasthan,DAUSA,109.0,26.524957,76.251485,1,https://www.openstreetmap.org
DHAULPUR Toll Plaza,highway_toll,NH 23,Rajasthan,DHAULPUR,106.0,26.678173,77.583316,1,https://www.openstreetmap.org
DHAULPUR Toll Plaza,national_highway,NH 23,Rajasthan,DHAULPUR,106.0,26.613035,77.515387,1,https://www.openstreetmap.org
DHAULPUR Toll Plaza,national_highway,NH 123,Rajasthan,DHAULPUR,106.0,26.85415,77.722553,1,https://www.openstreetmap.org
DIDWANA-KUCHAMAN Toll Plaza,highway_toll,NH 458,Rajasthan,DIDWANA-KUCHAMAN,787.0,27.130566,74.695281,1,https://www.openstreetmap.org
DIDWANA-KUCHAMAN Toll Plaza,highway_toll,NH 458,Rajasthan,DIDWANA-KUCHAMAN,787.0,27.349624,74.671495,2,https://www.openstreetmap.org
DIDWANA-KUCHAMAN Toll Plaza,national_highway,NH 58,Rajasthan,DIDWANA-KUCHAMAN,787.0,27.514875,74.320875,1,https://www.openstreetmap.org
HANUMANGARH Toll Plaza,highway_toll,NH 754K,Rajasthan,HANUMANGARH,100.0,29.519983,74.336005,1,https://www.openstreetmap.org
HANUMANGARH Toll Plaza,highway_toll,NH 754K,Rajasthan,HANUMANGARH,100.0,28.952159,74.224717,1,https://www.openstreetmap.org
HANUMANGARH Toll Plaza,expressway_toll,NH 754K,Rajasthan,HANUMANGARH,100.0,29.683068,74.43378,2,https://www.openstreetmap.org
Barkheda (Chandlai),national_highway,NH 52,Rajasthan,JAIPUR,110.0,26.688225,75.904705,2,https://www.openstreetmap.org
Hingonia Toll Plaza,expressway_toll,NH 148C,Rajasthan,JAIPUR,110.0,26.851002,75.924592,4,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 48,Rajasthan,JAIPUR,110.0,26.843314,75.615525,2,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 48,Rajasthan,JAIPUR,110.0,27.305614,75.953497,2,https://www.openstreetmap.org
JAIPUR Toll Plaza,highway_toll,NH 248,Rajasthan,JAIPUR,110.0,26.94318,75.818219,1,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 48,Rajasthan,JAIPUR,110.0,27.086872,75.834539,2,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 52,Rajasthan,JAIPUR,110.0,27.089762,75.74146,2,https://www.openstreetmap.org
JAIPUR Toll Plaza,highway_toll,NH 48,Rajasthan,JAIPUR,110.0,26.677881,75.666369,1,https://www.openstreetmap.org
JAIPUR Toll Plaza,highway_toll,NH 52,Rajasthan,JAIPUR,110.0,26.747496,75.768642,2,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 148,Rajasthan,JAIPUR,110.0,27.242253,76.064111,1,https://www.openstreetmap.org
JAIPUR Toll Plaza,highway_toll,NH 48,Rajasthan,JAIPUR,110.0,27.154146,75.820934,1,https://www.openstreetmap.org
JAIPUR Toll Plaza,highway_toll,NH 48,Rajasthan,JAIPUR,110.0,26.983517,75.50607,1,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 21,Rajasthan,JAIPUR,110.0,26.880384,75.927421,1,https://www.openstreetmap.org
JAIPUR Toll Plaza,national_highway,NH 21,Rajasthan,JAIPUR,110.0,26.877086,75.92907,1,https://www.openstreetmap.org
No toll for Non-Commercial vehicle.,national_highway,NH 21,Rajasthan,JAIPUR,110.0,26.899358,75.847329,1,https://www.openstreetmap.org
Rajadhok Toll Plaza,national_highway,NH 21,Rajasthan,JAIPUR,110.0,26.858946,76.104088,8,https://www.openstreetmap.org
JAISALMER Toll Plaza,national_highway,NH 11,Rajasthan,JAISALMER,114.0,27.025956,71.950914,1,https://www.openstreetmap.org
JAISALMER Toll Plaza,national_highway,NH 125,Rajasthan,JAISALMER,114.0,26.891715,71.952287,1,https://www.openstreetmap.org
JAISALMER Toll Plaza,national_highway,NH 125,Rajasthan,JAISALMER,114.0,26.892854,71.954168,1,https://www.openstreetmap.org
JAISALMER Toll Plaza,national_highway,NH 11,Rajasthan,JAISALMER,114.0,27.025452,71.946125,1,https://www.openstreetmap.org
JAISALMER Toll Plaza,national_highway,NH 11,Rajasthan,JAISALMER,114.0,27.030083,71.44649,1,https://www.openstreetmap.org
JAISALMER Toll Plaza,national_highway,NH 11,Rajasthan,JAISALMER,114.0,27.030426,71.451314,1,https://www.openstreetmap.org
JALOR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JALOR,116.0,25.396436,72.114721,2,https://www.openstreetmap.org
JALOR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JALOR,116.0,24.714353,71.768839,1,https://www.openstreetmap.org
JALOR Toll Plaza,national_highway,NH 325,Rajasthan,JALOR,116.0,25.348094,72.688758,1,https://www.openstreetmap.org
JALOR Toll Plaza,national_highway,NH 325,Rajasthan,JALOR,116.0,25.486218,72.569618,1,https://www.openstreetmap.org
JALOR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JALOR,116.0,24.715129,71.773084,1,https://www.openstreetmap.org
JALOR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JALOR,116.0,25.393416,72.11329,2,https://www.openstreetmap.org
Methoon,national_highway,NH 52,Rajasthan,JHALAWAR,129.0,24.420022,76.503537,1,https://www.openstreetmap.org
JODHPUR Toll Plaza,national_highway,NH 125,Rajasthan,JODHPUR,113.0,26.316108,72.75568,2,https://www.openstreetmap.org
JODHPUR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JODHPUR,113.0,26.536626,72.707558,2,https://www.openstreetmap.org
JODHPUR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JODHPUR,113.0,26.539919,72.709505,2,https://www.openstreetmap.org
JODHPUR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JODHPUR,113.0,26.786951,72.819535,2,https://www.openstreetmap.org
JODHPUR Toll Plaza,expressway_toll,NH 754K,Rajasthan,JODHPUR,113.0,26.30675,72.587169,2,https://www.openstreetmap.org
JODHPUR Toll Plaza,highway_toll,NH 62,Rajasthan,JODHPUR,113.0,26.617603,72.977782,1,https://www.openstreetmap.org
JODHPUR Toll Plaza,highway_toll,NH 125A,Rajasthan,JODHPUR,113.0,26.472992,73.014125,1,https://www.openstreetmap.org
JODHPUR Toll Plaza,national_highway,NH 25,Rajasthan,JODHPUR,113.0,26.278819,73.394279,3,https://www.openstreetmap.org
JODHPUR Toll Plaza,national_highway,NH 125,Rajasthan,JODHPUR,113.0,26.578784,72.326084,1,https://www.openstreetmap.org
JODHPUR Toll Plaza,national_highway,NH 125,Rajasthan,JODHPUR,113.0,26.581211,72.325886,1,https://www.openstreetmap.org
JODHPUR Toll Plaza,national_highway,NH 25,Rajasthan,JODHPUR,113.0,26.266786,73.231828,2,https://www.openstreetmap.org
JODHPUR Toll Plaza,highway_toll,NH 25,Rajasthan,JODHPUR,113.0,26.338235,73.692804,1,https://www.openstreetmap.org
KARAULI Toll Plaza,national_highway,NH 23,Rajasthan,KARAULI,107.0,26.537178,77.086033,1,https://www.openstreetmap.org
KHAIRTHAL-TIJARA Toll Plaza,highway_toll,NH 248A,Rajasthan,KHAIRTHAL-TIJARA,777.0,27.713852,76.742829,2,https://www.openstreetmap.org
KHAIRTHAL-TIJARA Toll Plaza,highway_toll,NH 919,Rajasthan,KHAIRTHAL-TIJARA,777.0,28.174398,76.824684,2,https://www.openstreetmap.org
KHAIRTHAL-TIJARA Toll Plaza,highway_toll,NH 248A,Rajasthan,KHAIRTHAL-TIJARA,777.0,27.923005,76.839018,2,https://www.openstreetmap.org
KHAIRTHAL-TIJARA Toll Plaza,highway_toll,NH 48,Rajasthan,KHAIRTHAL-TIJARA,777.0,28.105336,76.708099,1,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 27;52,Rajasthan,KOTA,127.0,25.156191,75.776603,1,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 27,Rajasthan,KOTA,127.0,25.168474,76.080777,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 27,Rajasthan,KOTA,127.0,25.168162,76.087174,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 27,Rajasthan,KOTA,127.0,25.166685,76.079546,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 27,Rajasthan,KOTA,127.0,25.165955,76.085957,2,https://www.openstreetmap.org
KOTA Toll Plaza,highway_toll,NH 52,Rajasthan,KOTA,127.0,24.75938,75.908689,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 52,Rajasthan,KOTA,127.0,24.89518,75.961461,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 52,Rajasthan,KOTA,127.0,24.898985,75.962315,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 52,Rajasthan,KOTA,127.0,24.906393,75.959848,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 52,Rajasthan,KOTA,127.0,24.902502,75.958797,2,https://www.openstreetmap.org
KOTA Toll Plaza,national_highway,NH 52,Rajasthan,KOTA,127.0,24.642653,76.027448,1,https://www.openstreetmap.org
Simliya,national_highway,NH 27,Rajasthan,KOTA,127.0,25.169916,76.130577,2,https://www.openstreetmap.org
KOTPUTLI-BEHROR Toll Plaza,national_highway,NH 48,Rajasthan,KOTPUTLI-BEHROR,780.0,27.999799,76.430564,2,https://www.openstreetmap.org
KOTPUTLI-BEHROR Toll Plaza,highway_toll,NH 48,Rajasthan,KOTPUTLI-BEHROR,780.0,27.892617,76.34478,1,https://www.openstreetmap.org
NAGAUR Toll Plaza,highway_toll,NH 458,Rajasthan,NAGAUR,112.0,27.138565,74.204966,1,https://www.openstreetmap.org
PALI Toll Plaza,national_highway,NH 62,Rajasthan,PALI,118.0,25.736078,73.317064,1,https://www.openstreetmap.org
PALI Toll Plaza,national_highway,NH 162,Rajasthan,PALI,118.0,25.682452,73.364198,1,https://www.openstreetmap.org
PALI Toll Plaza,national_highway,NH 162,Rajasthan,PALI,118.0,25.829682,73.459882,2,https://www.openstreetmap.org
PALI Toll Plaza,national_highway,NH 62,Rajasthan,PALI,118.0,25.371171,73.201472,2,https://www.openstreetmap.org
PALI Toll Plaza,national_highway,NH 62,Rajasthan,PALI,118.0,26.018512,73.088718,2,https://www.openstreetmap.org
PALI Toll Plaza,national_highway,NH 62,Rajasthan,PALI,118.0,25.82416,73.233446,2,https://www.openstreetmap.org
PALI Toll Plaza,highway_toll,NH 62,Rajasthan,PALI,118.0,25.280812,73.198686,2,https://www.openstreetmap.org
PHALODI Toll Plaza,highway_toll,NH 125,Rajasthan,PHALODI,783.0,26.90433,72.312162,1,https://www.openstreetmap.org
PHALODI Toll Plaza,national_highway,NH 11,Rajasthan,PHALODI,783.0,27.283392,72.323282,1,https://www.openstreetmap.org
PHALODI Toll Plaza,expressway_toll,NH 754K,Rajasthan,PHALODI,783.0,27.351441,73.110998,2,https://www.openstreetmap.org
PHALODI Toll Plaza,expressway_toll,NH 754K,Rajasthan,PHALODI,783.0,27.347905,73.108951,2,https://www.openstreetmap.org
PHALODI Toll Plaza,expressway_toll,NH 754K,Rajasthan,PHALODI,783.0,27.164414,73.011204,2,https://www.openstreetmap.org
PHALODI Toll Plaza,expressway_toll,NH 754K,Rajasthan,PHALODI,783.0,27.160743,73.009283,2,https://www.openstreetmap.org
PHALODI Toll Plaza,expressway_toll,NH 754K,Rajasthan,PHALODI,783.0,26.950255,72.905862,2,https://www.openstreetmap.org
PHALODI Toll Plaza,expressway_toll,NH 754K,Rajasthan,PHALODI,783.0,26.953581,72.907608,2,https://www.openstreetmap.org
RAJSAMAND Toll Plaza,national_highway,NH 58,Rajasthan,RAJSAMAND,123.0,25.590602,73.903041,1,https://www.openstreetmap.org
RAJSAMAND Toll Plaza,national_highway,NH 58,Rajasthan,RAJSAMAND,123.0,24.799825,73.760858,3,https://www.openstreetmap.org
RAJSAMAND Toll Plaza,national_highway,NH 58,Rajasthan,RAJSAMAND,123.0,25.203845,73.814682,2,https://www.openstreetmap.org
SALUMBAR Toll Plaza,highway_toll,NH 48,Rajasthan,SALUMBAR,775.0,24.172509,74.047331,1,https://www.openstreetmap.org
SAWAI MADHOPUR Toll Plaza,national_highway,NH 148N,Rajasthan,SAWAI MADHOPUR,108.0,26.224757,76.370732,1,https://www.openstreetmap.org
SAWAI MADHOPUR Toll Plaza,national_highway,NH 552,Rajasthan,SAWAI MADHOPUR,108.0,25.88398,76.53004,1,https://www.openstreetmap.org
SAWAI MADHOPUR Toll Plaza,national_highway,NH 552,Rajasthan,SAWAI MADHOPUR,108.0,25.968261,76.253056,2,https://www.openstreetmap.org
Akhepura,national_highway,NH 52,Rajasthan,SIKAR,111.0,27.50798,75.344257,2,https://www.openstreetmap.org
SIKAR Toll Plaza,highway_toll,NH 52,Rajasthan,SIKAR,111.0,27.711048,75.209959,1,https://www.openstreetmap.org
SIKAR Toll Plaza,national_highway,NH 52,Rajasthan,SIKAR,111.0,27.725665,75.076101,2,https://www.openstreetmap.org
SIKAR Toll Plaza,highway_toll,NH 52,Rajasthan,SIKAR,111.0,27.525075,75.134529,2,https://www.openstreetmap.org
Malera,national_highway,NH 27,Rajasthan,SIROHI,117.0,24.71239,73.093781,4,https://www.openstreetmap.org
SIROHI Toll Plaza,national_highway,NH 168,Rajasthan,SIROHI,117.0,24.838727,72.806654,1,https://www.openstreetmap.org
SIROHI Toll Plaza,national_highway,NH 168,Rajasthan,SIROHI,117.0,24.595592,72.578472,1,https://www.openstreetmap.org
SIROHI Toll Plaza,national_highway,NH 62,Rajasthan,SIROHI,117.0,25.03356,72.943563,2,https://www.openstreetmap.org
Undavariya/ Sirohi,national_highway,NH 27,Rajasthan,SIROHI,117.0,24.633577,72.907056,2,https://www.openstreetmap.org
Sonwa (Sonva),national_highway,NH 52,Rajasthan,TONK,120.0,26.109874,75.744853,2,https://www.openstreetmap.org
TONK Toll Plaza,national_highway,NH 148D,Rajasthan,TONK,120.0,25.883844,75.958029,1,https://www.openstreetmap.org
TONK Toll Plaza,highway_toll,NH 52,Rajasthan,TONK,120.0,26.305565,75.411876,1,https://www.openstreetmap.org
TONK Toll Plaza,national_highway,NH 552,Rajasthan,TONK,120.0,25.992663,75.938471,1,https://www.openstreetmap.org
TONK Toll Plaza,national_highway,NH 23,Rajasthan,TONK,120.0,26.500478,75.998539,1,https://www.openstreetmap.org
Gogunda (Jaswantgarh),national_highway,NH 27,Rajasthan,UDAIPUR,130.0,24.766126,73.524009,2,https://www.openstreetmap.org
