village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Kariyapahar,Uttar Bastar Kanker,413,447888,village,30,19.02,731A,517.73,Dhamtari,24.84,Nipania,152.69,Visakhapatnam Port,348.88,ICD Raipur,82.88,Raxaul ICP,778.04,Dr. Babasaheb Ambedkar International Airport (NAG),267.87,MMLP Nagpur (Sindi),281.43,Talcher Terminal,375.74,FCI FSD Durg,82.3
Butbani,Uttar Bastar Kanker,413,447891,village,30,22.43,731A,518.66,Dhamtari,26.14,Nipania,151.89,Visakhapatnam Port,346.57,ICD Raipur,83.16,Raxaul ICP,776.76,Dr. Babasaheb Ambedkar International Airport (NAG),271.89,MMLP Nagpur (Sindi),285.5,Talcher Terminal,371.79,FCI Depot Raipur,83.31
Surahi,Uttar Bastar Kanker,413,447902,village,30,25.52,731A,519.26,Dhamtari,27.47,Nipania,151.1,Visakhapatnam Port,344.83,ICD Raipur,83.35,Raxaul ICP,775.51,Dr. Babasaheb Ambedkar International Airport (NAG),275.23,MMLP Nagpur (Sindi),288.91,Talcher Terminal,368.44,FCI Depot Raipur,83.5
Badal,Uttar Bastar Kanker,413,447905,village,30,26.31,731A,522.22,Dhamtari,30.75,Nipania,153.24,Visakhapatnam Port,341.52,ICD Raipur,86.14,Raxaul ICP,777.21,Dr. Babasaheb Ambedkar International Airport (NAG),277.79,MMLP Nagpur (Sindi),291.03,Talcher Terminal,366.94,FCI Depot Raipur,86.3
Uraiya,Uttar Bastar Kanker,413,447903,village,30,28.7,731A,520.8,Dhamtari,30.1,Nipania,151.14,Visakhapatnam Port,342.16,ICD Raipur,84.57,Raxaul ICP,774.91,Dr. Babasaheb Ambedkar International Airport (NAG),279.16,MMLP Nagpur (Sindi),292.77,Talcher Terminal,364.84,FCI Depot Raipur,84.73
Barethinbahra,Uttar Bastar Kanker,413,447911,village,30,28.91,731A,522.67,Dhamtari,32.1,Nipania,152.61,Visakhapatnam Port,340.16,ICD Raipur,86.39,Raxaul ICP,776.11,Dr. Babasaheb Ambedkar International Airport (NAG),280.56,MMLP Nagpur (Sindi),293.88,Talcher Terminal,364.13,FCI Depot Raipur,86.54
Dhourabhat,Uttar Bastar Kanker,413,447904,village,30,31.29,731A,521.94,Dhamtari,32.32,Nipania,151.1,Visakhapatnam Port,340.12,ICD Raipur,85.55,Raxaul ICP,774.3,Dr. Babasaheb Ambedkar International Airport (NAG),282.35,MMLP Nagpur (Sindi),295.93,Talcher Terminal,361.86,FCI Depot Raipur,85.7
Bhansuli,Uttar Bastar Kanker,413,447912,village,30,29.89,731A,523.98,Dhamtari,33.82,Nipania,153.33,Visakhapatnam Port,338.48,ICD Raipur,87.63,Raxaul ICP,776.51,Dr. Babasaheb Ambedkar International Airport (NAG),282.32,MMLP Nagpur (Sindi),295.49,Talcher Terminal,362.79,FCI Depot Raipur,87.78
Kuralthemli,Uttar Bastar Kanker,413,447914,village,30,28.98,731A,526.04,Dhamtari,35.58,Amagura,154.55,Visakhapatnam Port,336.66,ICD Raipur,89.7,Petrapole ICP,778.32,Dr. Babasaheb Ambedkar International Airport (NAG),282.77,MMLP Nagpur (Sindi),295.56,Talcher Terminal,363.24,FCI Depot Raipur,89.86
Charbhata,Uttar Bastar Kanker,413,447915,village,30,28.4,731A,528.07,Dhamtari,37.54,Amagura,152.52,Visakhapatnam Port,334.7,ICD Raipur,91.73,Petrapole ICP,778.7,Dr. Babasaheb Ambedkar International Airport (NAG),283.72,MMLP Nagpur (Sindi),296.16,Talcher Terminal,363.15,FCI Depot Raipur,91.89
Kodogaon,Uttar Bastar Kanker,413,447755,village,930,17.95,731A,541.48,Dalli Rajhara,46.0,Amagura,185.98,Visakhapatnam Port,371.94,ICD Raipur,138.02,Sunauli ICP,827.78,Dr. Babasaheb Ambedkar International Airport (NAG),204.74,MMLP Nagpur (Sindi),207.74,Vedadri Terminal,369.39,FCI FSD Durg,114.43
Pitefulchur,Uttar Bastar Kanker,413,447694,village,930,14.46,731A,537.19,Dalli Rajhara,41.64,Amagura,187.85,Visakhapatnam Port,374.14,ICD Raipur,133.73,Sunauli ICP,823.27,Dr. Babasaheb Ambedkar International Airport (NAG),204.1,MMLP Nagpur (Sindi),208.29,Vedadri Terminal,373.83,FCI FSD Durg,109.95
Gudum,Uttar Bastar Kanker,413,447698,village,930,15.27,731A,538.51,Dalli Rajhara,43.43,Amagura,187.87,Visakhapatnam Port,374.02,ICD Raipur,135.53,Sunauli ICP,824.9,Dr. Babasaheb Ambedkar International Airport (NAG),203.54,MMLP Nagpur (Sindi),207.3,Vedadri Terminal,372.35,FCI FSD Durg,111.66
Odahur,Uttar Bastar Kanker,413,447753,village,930,18.1,731A,540.69,Dalli Rajhara,44.07,Amagura,184.7,Visakhapatnam Port,370.85,ICD Raipur,135.96,Sunauli ICP,826.3,Dr. Babasaheb Ambedkar International Airport (NAG),206.58,MMLP Nagpur (Sindi),209.98,Vedadri Terminal,370.51,FCI FSD Durg,112.76
Garda,Uttar Bastar Kanker,413,447754,village,930,18.9,731A,540.32,Dalli Rajhara,42.5,Amagura,183.04,Visakhapatnam Port,369.36,ICD Raipur,134.16,Sunauli ICP,825.17,Dr. Babasaheb Ambedkar International Airport (NAG),208.76,MMLP Nagpur (Sindi),212.47,Vedadri Terminal,371.27,FCI FSD Durg,111.43
Dondkaanhur,Uttar Bastar Kanker,413,447735,village,930,27.86,731A,550.35,Dalli Rajhara,51.77,Amagura,176.57,Visakhapatnam Port,362.24,ICD Raipur,142.75,Sunauli ICP,834.87,Dr. Babasaheb Ambedkar International Airport (NAG),213.04,MMLP Nagpur (Sindi),214.28,Vedadri Terminal,361.3,FCI FSD Durg,120.95
Newarkheda,Uttar Bastar Kanker,413,447743,village,930,34.17,Solapur–Chennai Economic Corridor,552.64,Dalli Rajhara,54.59,Amagura,169.71,Visakhapatnam Port,355.38,ICD Raipur,144.21,Sunauli ICP,837.92,Dr. Babasaheb Ambedkar International Airport (NAG),219.7,MMLP Nagpur (Sindi),220.3,Vedadri Terminal,357.49,FCI FSD Durg,123.83
Kawachikatel,Uttar Bastar Kanker,413,447742,village,930,32.22,731A,552.99,Dalli Rajhara,52.6,Amagura,171.16,Visakhapatnam Port,356.98,ICD Raipur,142.45,Sunauli ICP,835.94,Dr. Babasaheb Ambedkar International Airport (NAG),218.61,MMLP Nagpur (Sindi),219.68,Vedadri Terminal,359.53,FCI FSD Durg,121.86
Bangachar,Uttar Bastar Kanker,413,447738,village,930,30.5,731A,551.03,Dalli Rajhara,50.7,Amagura,172.4,Visakhapatnam Port,358.36,ICD Raipur,140.71,Sunauli ICP,834.04,Dr. Babasaheb Ambedkar International Airport (NAG),217.74,MMLP Nagpur (Sindi),219.29,Vedadri Terminal,361.48,FCI FSD Durg,119.97
Medo,Uttar Bastar Kanker,413,447750,village,930,28.13,731A,547.97,Dalli Rajhara,47.59,Amagura,174.0,Visakhapatnam Port,360.19,ICD Raipur,137.75,Sunauli ICP,830.92,Dr. Babasaheb Ambedkar International Airport (NAG),216.88,MMLP Nagpur (Sindi),219.2,Vedadri Terminal,364.61,FCI FSD Durg,116.85
Newari,Uttar Bastar Kanker,413,447749,village,930,29.6,731A,547.69,Dalli Rajhara,46.44,Amagura,171.96,Visakhapatnam Port,358.36,ICD Raipur,135.91,Sunauli ICP,829.72,Dr. Babasaheb Ambedkar International Airport (NAG),219.48,MMLP Nagpur (Sindi),222.15,Vedadri Terminal,365.47,FCI FSD Durg,115.64
Chahachad,Uttar Bastar Kanker,413,447747,village,930,26.44,731A,546.16,Dalli Rajhara,45.96,Amagura,175.45,Visakhapatnam Port,361.74,ICD Raipur,136.36,Sunauli ICP,829.28,Dr. Babasaheb Ambedkar International Airport (NAG),215.78,MMLP Nagpur (Sindi),218.51,Vedadri Terminal,366.34,FCI FSD Durg,115.23
Sihari,Uttar Bastar Kanker,413,447746,village,930,27.05,731A,545.45,Dalli Rajhara,44.62,Amagura,174.42,Visakhapatnam Port,360.86,ICD Raipur,134.63,Sunauli ICP,827.96,Dr. Babasaheb Ambedkar International Airport (NAG),217.35,MMLP Nagpur (Sindi),220.43,Vedadri Terminal,367.43,FCI FSD Durg,113.88
Palachur,Uttar Bastar Kanker,413,447766,village,930,25.16,731A,543.48,Dalli Rajhara,42.91,Amagura,176.19,Visakhapatnam Port,362.71,ICD Raipur,133.24,Sunauli ICP,826.24,Dr. Babasaheb Ambedkar International Airport (NAG),215.96,MMLP Nagpur (Sindi),219.46,Vedadri Terminal,369.26,FCI FSD Durg,112.18
Dhanwa Phulchur,Uttar Bastar Kanker,413,447697,village,930,15.38,731A,537.52,Dalli Rajhara,41.15,Amagura,186.58,Visakhapatnam Port,372.93,ICD Raipur,133.16,Sunauli ICP,823.16,Dr. Babasaheb Ambedkar International Airport (NAG),205.53,MMLP Nagpur (Sindi),209.76,Vedadri Terminal,373.7,FCI FSD Durg,109.69
Hahaldi,Uttar Bastar Kanker,413,447761,village,930,22.88,731A,542.64,Dalli Rajhara,43.05,Amagura,178.7,Visakhapatnam Port,365.11,ICD Raipur,134.0,Sunauli ICP,826.26,Dr. Babasaheb Ambedkar International Airport (NAG),213.17,MMLP Nagpur (Sindi),216.64,Vedadri Terminal,369.6,FCI FSD Durg,112.28
Diyagaon,Uttar Bastar Kanker,413,447768,village,930,27.54,731A,544.54,Dalli Rajhara,43.15,Amagura,173.53,Visakhapatnam Port,360.13,ICD Raipur,132.72,Sunauli ICP,826.43,Dr. Babasaheb Ambedkar International Airport (NAG),218.87,MMLP Nagpur (Sindi),222.35,Vedadri Terminal,368.75,FCI FSD Durg,112.35
Aamakot,Uttar Bastar Kanker,413,448014,village,930,33.88,731A,547.03,Dalli Rajhara,44.33,Amagura,166.55,Visakhapatnam Port,353.41,ICD Raipur,131.14,Sunauli ICP,826.52,Dr. Babasaheb Ambedkar International Airport (NAG),226.69,MMLP Nagpur (Sindi),230.23,Vedadri Terminal,367.92,FCI FSD Durg,112.71
Vatintola,Uttar Bastar Kanker,413,447740,village,930,32.91,731A,551.16,Dalli Rajhara,49.63,Amagura,168.96,Visakhapatnam Port,355.21,ICD Raipur,138.5,Sunauli ICP,832.79,Dr. Babasaheb Ambedkar International Airport (NAG),221.84,MMLP Nagpur (Sindi),223.77,Vedadri Terminal,362.22,FCI FSD Durg,118.73
Nawagarh,Uttar Bastar Kanker,413,448020,village,930,37.53,731A,553.05,Dalli Rajhara,50.56,Amagura,163.79,Visakhapatnam Port,350.25,ICD Raipur,137.54,Sunauli ICP,832.97,Dr. Babasaheb Ambedkar International Airport (NAG),227.49,MMLP Nagpur (Sindi),229.48,Vedadri Terminal,361.53,FCI FSD Durg,119.12
Jethegaon,Uttar Bastar Kanker,413,448019,village,930,35.09,731A,551.53,Dalli Rajhara,49.36,Amagura,166.38,Visakhapatnam Port,352.81,ICD Raipur,137.23,Sunauli ICP,832.17,Dr. Babasaheb Ambedkar International Airport (NAG),224.87,MMLP Nagpur (Sindi),227.01,Vedadri Terminal,362.54,FCI FSD Durg,118.19
Nelsod,Uttar Bastar Kanker,413,448018,village,930,36.01,731A,551.0,Dalli Rajhara,48.47,Amagura,164.96,Visakhapatnam Port,351.55,ICD Raipur,135.53,Sunauli ICP,830.88,Dr. Babasaheb Ambedkar International Airport (NAG),226.88,MMLP Nagpur (Sindi),229.37,Vedadri Terminal,363.62,FCI FSD Durg,117.03
Borgaon,Uttar Bastar Kanker,413,447857,village,30,3.25,731A,549.51,Dhamtari,57.13,Amagura,137.11,Visakhapatnam Port,323.38,ICD Raipur,115.69,Petrapole ICP,805.64,Dr. Babasaheb Ambedkar International Airport (NAG),273.57,MMLP Nagpur (Sindi),280.72,Vedadri Terminal,383.22,FCI FSD Durg,111.98
Tiriyarpani,Uttar Bastar Kanker,413,447996,village,30,14.04,731A,555.63,Dhamtari,63.3,Amagura,126.31,Visakhapatnam Port,310.75,ICD Raipur,119.55,Petrapole ICP,791.14,Dr. Babasaheb Ambedkar International Airport (NAG),291.52,MMLP Nagpur (Sindi),298.87,Talcher Terminal,370.13,FCI Depot Raipur,119.7
Rawas,Uttar Bastar Kanker,413,447992,village,30,11.24,731A,556.25,Dhamtari,63.62,Amagura,126.35,Visakhapatnam Port,311.24,ICD Raipur,120.37,Petrapole ICP,793.93,Dr. Babasaheb Ambedkar International Airport (NAG),289.44,MMLP Nagpur (Sindi),296.48,Talcher Terminal,372.91,FCI Depot Raipur,120.53
Chindkhadak,Uttar Bastar Kanker,413,447995,village,30,12.92,731A,552.76,Dhamtari,60.17,Amagura,129.65,Visakhapatnam Port,314.31,ICD Raipur,116.86,Petrapole ICP,792.56,Dr. Babasaheb Ambedkar International Airport (NAG),288.07,MMLP Nagpur (Sindi),295.73,Talcher Terminal,372.17,FCI Depot Raipur,117.02
Puswada,Uttar Bastar Kanker,413,447866,village,30,6.5,731A,546.25,Dhamtari,53.5,Amagura,138.87,Visakhapatnam Port,324.62,ICD Raipur,111.79,Petrapole ICP,800.94,Dr. Babasaheb Ambedkar International Airport (NAG),275.51,MMLP Nagpur (Sindi),283.53,Talcher Terminal,382.21,FCI FSD Durg,109.3
Mawalipara,Uttar Bastar Kanker,413,447997,village,30,21.37,731A,546.48,Dhamtari,54.87,Amagura,134.57,Visakhapatnam Port,317.92,ICD Raipur,110.19,Petrapole ICP,785.02,Dr. Babasaheb Ambedkar International Airport (NAG),290.4,MMLP Nagpur (Sindi),299.57,Talcher Terminal,365.62,FCI Depot Raipur,110.34
Mandabharri,Uttar Bastar Kanker,413,447998,village,30,20.1,731A,548.93,Dhamtari,57.28,Amagura,132.15,Visakhapatnam Port,315.61,ICD Raipur,112.63,Petrapole ICP,785.64,Dr. Babasaheb Ambedkar International Airport (NAG),291.6,MMLP Nagpur (Sindi),300.36,Talcher Terminal,365.75,FCI Depot Raipur,112.78
Bangabari,Uttar Bastar Kanker,413,447999,village,30,19.7,731A,551.95,Dhamtari,60.44,Amagura,129.01,Visakhapatnam Port,312.44,ICD Raipur,115.6,Petrapole ICP,785.53,Dr. Babasaheb Ambedkar International Airport (NAG),293.9,MMLP Nagpur (Sindi),302.22,Talcher Terminal,365.03,FCI Depot Raipur,115.76
Anchhidongri,Uttar Bastar Kanker,413,447969,village,30,25.57,731A,544.78,Dhamtari,54.16,Amagura,135.65,Visakhapatnam Port,318.16,ICD Raipur,108.35,Petrapole ICP,780.79,Dr. Babasaheb Ambedkar International Airport (NAG),293.1,MMLP Nagpur (Sindi),302.82,Talcher Terminal,361.58,FCI Depot Raipur,108.51
Shamtara,Uttar Bastar Kanker,413,447959,village,30,24.44,731A,537.99,Dhamtari,46.83,Amagura,142.79,Visakhapatnam Port,325.55,ICD Raipur,101.66,Petrapole ICP,781.8,Dr. Babasaheb Ambedkar International Airport (NAG),287.43,MMLP Nagpur (Sindi),298.11,Talcher Terminal,364.1,FCI Depot Raipur,101.82
Maheshpur,Uttar Bastar Kanker,413,447956,village,30,28.85,731A,532.71,Dhamtari,42.75,Amagura,147.59,Visakhapatnam Port,329.51,ICD Raipur,96.28,Petrapole ICP,777.45,Dr. Babasaheb Ambedkar International Airport (NAG),287.93,MMLP Nagpur (Sindi),299.72,Talcher Terminal,360.79,FCI Depot Raipur,96.43
Bhelai,Uttar Bastar Kanker,413,447432,village,30,2.24,731A,512.33,Dhamtari,27.03,Nipania,157.14,Visakhapatnam Port,362.01,ICD Raipur,83.31,Sunauli ICP,781.37,Dr. Babasaheb Ambedkar International Airport (NAG),247.37,MMLP Nagpur (Sindi),260.92,Talcher Terminal,395.45,FCI FSD Durg,73.85
Araud,Uttar Bastar Kanker,413,447508,village,30,4.51,731A,522.1,Dhamtari,31.99,Nipania,162.81,Visakhapatnam Port,350.59,ICD Raipur,90.47,Sunauli ICP,788.46,Dr. Babasaheb Ambedkar International Airport (NAG),256.53,MMLP Nagpur (Sindi),268.47,Talcher Terminal,389.93,FCI FSD Durg,84.07
Pipraud,Uttar Bastar Kanker,413,447516,village,30,1.97,731A,524.73,Dhamtari,35.0,Amagura,162.91,Visakhapatnam Port,348.88,ICD Raipur,93.43,Sunauli ICP,791.44,Dr. Babasaheb Ambedkar International Airport (NAG),256.19,MMLP Nagpur (Sindi),267.51,Talcher Terminal,391.57,FCI FSD Durg,86.55
Chinauri,Uttar Bastar Kanker,413,447515,village,30,1.45,731A,523.01,Dhamtari,34.09,Nipania,165.0,Visakhapatnam Port,351.1,ICD Raipur,92.26,Sunauli ICP,790.34,Dr. Babasaheb Ambedkar International Airport (NAG),254.12,MMLP Nagpur (Sindi),265.69,Talcher Terminal,392.98,FCI FSD Durg,84.7
Khairkheda,Uttar Bastar Kanker,413,447482,village,30,1.87,731A,524.85,Dhamtari,37.03,Amagura,164.4,Visakhapatnam Port,350.72,ICD Raipur,94.9,Sunauli ICP,793.02,Dr. Babasaheb Ambedkar International Airport (NAG),252.28,MMLP Nagpur (Sindi),263.32,Talcher Terminal,395.87,FCI FSD Durg,86.37
Sirsida,Uttar Bastar Kanker,413,447486,village,30,1.47,731A,518.65,Dhamtari,33.4,Nipania,163.83,Visakhapatnam Port,357.49,ICD Raipur,90.07,Sunauli ICP,788.13,Dr. Babasaheb Ambedkar International Airport (NAG),247.38,MMLP Nagpur (Sindi),259.51,Talcher Terminal,398.19,FCI FSD Durg,80.08
Sidesar,Uttar Bastar Kanker,413,447872,village,30,3.94,731A,535.72,Dhamtari,43.93,Amagura,150.84,Visakhapatnam Port,336.77,ICD Raipur,102.69,Raxaul ICP,798.96,Dr. Babasaheb Ambedkar International Airport (NAG),265.32,MMLP Nagpur (Sindi),274.86,Talcher Terminal,387.34,FCI FSD Durg,98.01
Kudal,Uttar Bastar Kanker,413,447548,village,30,29.86,731A,537.59,Dalli Rajhara,35.67,Amagura,165.73,Visakhapatnam Port,353.13,ICD Raipur,116.72,Sunauli ICP,813.48,Dr. Babasaheb Ambedkar International Airport (NAG),234.12,MMLP Nagpur (Sindi),240.78,Vedadri Terminal,380.4,FCI FSD Durg,100.77
Budeli,Uttar Bastar Kanker,413,447591,village,30,26.53,731A,534.39,Dalli Rajhara,33.1,Amagura,167.25,Visakhapatnam Port,354.66,ICD Raipur,113.0,Sunauli ICP,809.84,Dr. Babasaheb Ambedkar International Airport (NAG),234.52,MMLP Nagpur (Sindi),242.02,Vedadri Terminal,384.02,FCI FSD Durg,97.3
Bhanbeda,Uttar Bastar Kanker,413,447589,village,30,26.14,731A,531.84,Dalli Rajhara,30.4,Amagura,169.85,Visakhapatnam Port,357.26,ICD Raipur,111.11,Sunauli ICP,807.69,Dr. Babasaheb Ambedkar International Airport (NAG),232.69,MMLP Nagpur (Sindi),240.68,Vedadri Terminal,386.22,FCI FSD Durg,94.92
Mulla,Uttar Bastar Kanker,413,447564,village,930,23.64,731A,531.2,Dalli Rajhara,28.3,Amagura,176.04,Visakhapatnam Port,363.4,ICD Raipur,115.33,Sunauli ICP,810.18,Dr. Babasaheb Ambedkar International Airport (NAG),223.54,MMLP Nagpur (Sindi),231.0,Vedadri Terminal,384.29,FCI FSD Durg,96.34
Ranwahi,Uttar Bastar Kanker,413,447557,village,930,25.72,731A,532.29,Dalli Rajhara,29.45,Amagura,173.9,Visakhapatnam Port,361.28,ICD Raipur,115.2,Sunauli ICP,810.56,Dr. Babasaheb Ambedkar International Airport (NAG),225.91,MMLP Nagpur (Sindi),233.27,Vedadri Terminal,383.75,FCI FSD Durg,96.9
Chichgaon,Uttar Bastar Kanker,413,447590,village,930,26.23,731A,531.18,Dalli Rajhara,28.57,Amagura,173.47,Visakhapatnam Port,360.87,ICD Raipur,113.12,Sunauli ICP,808.79,Dr. Babasaheb Ambedkar International Airport (NAG),227.5,MMLP Nagpur (Sindi),235.27,Vedadri Terminal,385.4,FCI FSD Durg,95.31
Jalinkasa,Uttar Bastar Kanker,413,447588,village,930,27.74,731A,530.57,Dalli Rajhara,28.51,Amagura,172.31,Visakhapatnam Port,359.72,ICD Raipur,111.19,Sunauli ICP,807.3,Dr. Babasaheb Ambedkar International Airport (NAG),229.87,MMLP Nagpur (Sindi),237.97,Vedadri Terminal,386.74,FCI FSD Durg,94.13
Dabkatta,Uttar Bastar Kanker,413,447585,village,930,24.97,731A,528.62,Dalli Rajhara,26.19,Amagura,175.04,Visakhapatnam Port,362.45,ICD Raipur,110.46,Sunauli ICP,806.08,Dr. Babasaheb Ambedkar International Airport (NAG),227.28,MMLP Nagpur (Sindi),235.69,Vedadri Terminal,388.1,FCI FSD Durg,92.62
Iragaon,Uttar Bastar Kanker,413,447583,village,930,23.93,731A,526.63,Dalli Rajhara,24.31,Amagura,176.45,Visakhapatnam Port,363.86,ICD Raipur,108.54,Sunauli ICP,804.07,Dr. Babasaheb Ambedkar International Airport (NAG),226.86,MMLP Nagpur (Sindi),235.74,Vedadri Terminal,390.12,FCI FSD Durg,90.59
Salhe,Uttar Bastar Kanker,413,447581,village,930,20.61,731A,524.67,Dalli Rajhara,21.94,Amagura,179.59,Visakhapatnam Port,367.0,ICD Raipur,108.25,Sunauli ICP,803.08,Dr. Babasaheb Ambedkar International Airport (NAG),223.63,MMLP Nagpur (Sindi),232.78,Vedadri Terminal,391.33,FCI FSD Durg,89.3
Bayanar,Uttar Bastar Kanker,413,447596,village,30,22.38,731A,527.62,Dalli Rajhara,27.34,Amagura,172.04,Visakhapatnam Port,359.4,ICD Raipur,106.25,Sunauli ICP,802.91,Dr. Babasaheb Ambedkar International Airport (NAG),233.24,MMLP Nagpur (Sindi),242.32,Vedadri Terminal,390.96,FCI FSD Durg,90.36
Dongargaon,Uttar Bastar Kanker,413,447610,village,30,18.94,731A,534.7,Dalli Rajhara,37.12,Amagura,162.06,Visakhapatnam Port,349.36,ICD Raipur,109.36,Sunauli ICP,807.13,Dr. Babasaheb Ambedkar International Airport (NAG),243.04,MMLP Nagpur (Sindi),251.13,Vedadri Terminal,386.56,FCI FSD Durg,96.49
Chilhati,Uttar Bastar Kanker,413,447606,village,30,18.23,731A,531.5,Dalli Rajhara,33.73,Amagura,165.45,Visakhapatnam Port,352.74,ICD Raipur,106.95,Sunauli ICP,804.53,Dr. Babasaheb Ambedkar International Airport (NAG),240.57,MMLP Nagpur (Sindi),249.24,Vedadri Terminal,389.18,FCI FSD Durg,93.42
Kurri,Uttar Bastar Kanker,413,447609,village,30,21.98,731A,532.77,Dalli Rajhara,33.15,Amagura,166.25,Visakhapatnam Port,353.61,ICD Raipur,109.63,Sunauli ICP,806.91,Dr. Babasaheb Ambedkar International Airport (NAG),237.79,MMLP Nagpur (Sindi),245.94,Vedadri Terminal,386.85,FCI FSD Durg,95.08
Ghodda,Uttar Bastar Kanker,413,447607,village,30,20.12,731A,531.31,Dalli Rajhara,32.42,Amagura,166.81,Visakhapatnam Port,354.14,ICD Raipur,107.75,Sunauli ICP,805.1,Dr. Babasaheb Ambedkar International Airport (NAG),238.37,MMLP Nagpur (Sindi),246.93,Vedadri Terminal,388.64,FCI FSD Durg,93.47
Jampara,Uttar Bastar Kanker,413,447605,village,30,20.86,731A,530.45,Dalli Rajhara,31.07,Amagura,168.21,Visakhapatnam Port,355.55,ICD Raipur,107.54,Sunauli ICP,804.71,Dr. Babasaheb Ambedkar International Airport (NAG),236.85,MMLP Nagpur (Sindi),245.5,Vedadri Terminal,389.06,FCI FSD Durg,92.77
Botechang,Uttar Bastar Kanker,413,447526,village,930,30.9,731A,543.77,Dalli Rajhara,41.14,Amagura,169.39,Visakhapatnam Port,356.35,ICD Raipur,128.58,Sunauli ICP,823.61,Dr. Babasaheb Ambedkar International Airport (NAG),224.64,MMLP Nagpur (Sindi),228.87,Vedadri Terminal,370.96,FCI FSD Durg,109.71
Uttamar,Uttar Bastar Kanker,413,447519,village,930,26.18,731A,539.48,Dalli Rajhara,37.21,Amagura,174.04,Visakhapatnam Port,361.05,ICD Raipur,125.98,Sunauli ICP,820.2,Dr. Babasaheb Ambedkar International Airport (NAG),220.78,MMLP Nagpur (Sindi),225.82,Vedadri Terminal,374.65,FCI FSD Durg,106.16
Chabela,Uttar Bastar Kanker,413,447570,village,930,23.82,731A,535.93,Dalli Rajhara,33.59,Amagura,176.24,Visakhapatnam Port,363.37,ICD Raipur,122.57,Sunauli ICP,816.6,Dr. Babasaheb Ambedkar International Airport (NAG),219.91,MMLP Nagpur (Sindi),225.83,Vedadri Terminal,378.28,FCI FSD Durg,102.55
Dhangudra,Uttar Bastar Kanker,413,447566,village,930,22.29,731A,532.74,Dalli Rajhara,30.23,Amagura,177.9,Visakhapatnam Port,365.14,ICD Raipur,119.22,Sunauli ICP,813.18,Dr. Babasaheb Ambedkar International Airport (NAG),219.68,MMLP Nagpur (Sindi),226.44,Vedadri Terminal,381.66,FCI FSD Durg,99.14
Bogar,Uttar Bastar Kanker,413,447578,village,930,19.91,731A,529.94,Dalli Rajhara,27.6,Amagura,180.5,Visakhapatnam Port,367.77,ICD Raipur,117.23,Sunauli ICP,810.73,Dr. Babasaheb Ambedkar International Airport (NAG),217.92,MMLP Nagpur (Sindi),225.28,Vedadri Terminal,384.24,FCI FSD Durg,96.66
Jatawada,Uttar Bastar Kanker,413,447522,village,930,27.8,731A,543.13,Dalli Rajhara,41.18,Amagura,172.74,Visakhapatnam Port,359.53,ICD Raipur,130.16,Sunauli ICP,824.3,Dr. Babasaheb Ambedkar International Airport (NAG),220.55,MMLP Nagpur (Sindi),224.58,Vedadri Terminal,370.66,FCI FSD Durg,110.24
Karramad,Uttar Bastar Kanker,413,447765,village,930,26.2,731A,542.46,Dalli Rajhara,40.95,Amagura,174.48,Visakhapatnam Port,361.22,ICD Raipur,130.54,Sunauli ICP,824.22,Dr. Babasaheb Ambedkar International Airport (NAG),218.62,MMLP Nagpur (Sindi),222.65,Vedadri Terminal,370.93,FCI FSD Durg,110.14
Durgkondal,Uttar Bastar Kanker,413,447767,village,930,25.35,731A,542.98,Dalli Rajhara,42.11,Amagura,175.8,Visakhapatnam Port,362.4,ICD Raipur,132.26,Sunauli ICP,825.45,Dr. Babasaheb Ambedkar International Airport (NAG),216.68,MMLP Nagpur (Sindi),220.38,Vedadri Terminal,369.95,FCI FSD Durg,111.37
Dodade,Uttar Bastar Kanker,413,447763,village,930,21.8,731A,540.64,Dalli Rajhara,40.86,Amagura,179.49,Visakhapatnam Port,366.04,ICD Raipur,131.84,Sunauli ICP,824.09,Dr. Babasaheb Ambedkar International Airport (NAG),213.06,MMLP Nagpur (Sindi),217.09,Vedadri Terminal,371.72,FCI FSD Durg,110.1
Khutgaon,Uttar Bastar Kanker,413,447764,village,930,23.76,731A,540.88,Dalli Rajhara,39.99,Amagura,177.03,Visakhapatnam Port,363.74,ICD Raipur,130.27,Sunauli ICP,823.33,Dr. Babasaheb Ambedkar International Airport (NAG),216.09,MMLP Nagpur (Sindi),220.33,Vedadri Terminal,372.09,FCI FSD Durg,109.26
