village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Honganur,Ramanagara,584,626264,village,CHANNAPATNA,6.15,Wadi,201.24,New Mangalore Port,260.49,ICD Whitefield,57.54,Petrapole ICP,1668.78,Kempegowda International Airport (BLR),84.73,MMLP Bengaluru (Muddalinganahalli),58.19,Kottapuram Terminal,289.12,FCI Depot Bengaluru,58.02
Honniganahalli,Ramanagara,584,626250,village,CHANNAPATNA,1.65,Wadi,195.32,New Mangalore Port,259.82,ICD Whitefield,52.48,Petrapole ICP,1663.42,Kempegowda International Airport (BLR),79.05,MMLP Bengaluru (Muddalinganahalli),51.33,Kottapuram Terminal,295.93,FCI Depot Bengaluru,52.99
Cholamaranahalli,Ramanagara,584,626246,village,CHANNAPATNA,3.45,Wadi,193.85,New Mangalore Port,259.87,ICD Whitefield,51.04,Petrapole ICP,1661.82,Kempegowda International Airport (BLR),77.41,MMLP Bengaluru (Muddalinganahalli),49.41,Kottapuram Terminal,297.85,FCI Depot Bengaluru,51.55
Kodipura,Ramanagara,584,626267,village,CHANNAPATNA,7.02,Wadi,202.63,New Mangalore Port,262.83,ICD Whitefield,55.99,Petrapole ICP,1667.24,Kempegowda International Airport (BLR),83.38,MMLP Bengaluru (Muddalinganahalli),57.56,Kottapuram Terminal,289.91,FCI Depot Bengaluru,56.47
Komananahalli,Ramanagara,584,626241,village,CHANNAPATNA,3.27,Wadi,192.46,New Mangalore Port,257.29,ICD Whitefield,53.17,Petrapole ICP,1663.7,Kempegowda International Airport (BLR),79.27,MMLP Bengaluru (Muddalinganahalli),50.56,Kottapuram Terminal,296.81,FCI Depot Bengaluru,53.68
Kothanahalli,Ramanagara,584,626257,village,CHANNAPATNA,1.81,Wadi,197.39,New Mangalore Port,260.29,ICD Whitefield,53.86,Petrapole ICP,1664.96,Kempegowda International Airport (BLR),80.68,MMLP Bengaluru (Muddalinganahalli),53.44,Kottapuram Terminal,293.82,FCI Depot Bengaluru,54.36
Kudlur,Ramanagara,584,626262,village,CHANNAPATNA,5.08,Wadi,199.07,New Mangalore Port,258.16,ICD Whitefield,58.32,Petrapole ICP,1669.48,Kempegowda International Airport (BLR),85.23,MMLP Bengaluru (Muddalinganahalli),57.89,Kottapuram Terminal,289.37,FCI Depot Bengaluru,58.81
Lalaghatta,Ramanagara,584,626256,village,CHANNAPATNA,2.48,Wadi,197.9,New Mangalore Port,261.05,ICD Whitefield,53.38,Petrapole ICP,1664.53,Kempegowda International Airport (BLR),80.29,MMLP Bengaluru (Muddalinganahalli),53.29,Kottapuram Terminal,293.99,FCI Depot Bengaluru,53.88
Mallamgere,Ramanagara,584,626271,village,CHANNAPATNA,8.17,Wadi,202.6,New Mangalore Port,266.61,ICD Whitefield,51.03,Petrapole ICP,1662.25,Kempegowda International Airport (BLR),78.55,MMLP Bengaluru (Muddalinganahalli),53.63,Kottapuram Terminal,294.21,FCI Depot Bengaluru,51.5
Mylanathapura,Ramanagara,584,626260,village,CHANNAPATNA,3.03,Wadi,196.54,New Mangalore Port,257.17,ICD Whitefield,57.1,Petrapole ICP,1668.08,Kempegowda International Airport (BLR),83.72,MMLP Bengaluru (Muddalinganahalli),55.77,Kottapuram Terminal,291.53,FCI Depot Bengaluru,57.6
Mylanayakanahalli,Ramanagara,584,626238,village,SETTIHALLY,4.57,Wadi,191.15,New Mangalore Port,253.92,ICD Whitefield,56.41,Petrapole ICP,1666.65,Kempegowda International Airport (BLR),82.23,MMLP Bengaluru (Muddalinganahalli),52.79,Kottapuram Terminal,294.89,FCI Depot Bengaluru,56.92
Nagavara,Ramanagara,584,626235,village,SETTIHALLY,9.13,Wadi,186.32,New Mangalore Port,252.28,ICD Whitefield,54.69,Petrapole ICP,1663.87,Kempegowda International Airport (BLR),79.65,MMLP Bengaluru (Muddalinganahalli),49.05,Kottapuram Terminal,299.19,FCI Depot Bengaluru,55.22
Neelakantanahalli,Ramanagara,584,626261,village,CHANNAPATNA,3.32,Wadi,198.21,New Mangalore Port,258.86,ICD Whitefield,56.54,Petrapole ICP,1667.67,Kempegowda International Airport (BLR),83.4,MMLP Bengaluru (Muddalinganahalli),56.04,Kottapuram Terminal,291.22,FCI Depot Bengaluru,57.04
Neelasandra,Ramanagara,584,626266,village,CHANNAPATNA,5.14,Wadi,200.78,New Mangalore Port,261.92,ICD Whitefield,55.19,Petrapole ICP,1666.44,Kempegowda International Airport (BLR),82.4,MMLP Bengaluru (Muddalinganahalli),56.08,Kottapuram Terminal,291.28,FCI Depot Bengaluru,55.68
Patlu,Ramanagara,584,626240,village,CHANNAPATNA,3.29,Wadi,192.54,New Mangalore Port,255.99,ICD Whitefield,54.93,Petrapole ICP,1665.44,Kempegowda International Airport (BLR),81.01,MMLP Bengaluru (Muddalinganahalli),52.12,Kottapuram Terminal,295.32,FCI Depot Bengaluru,55.45
Rampura,Ramanagara,584,626248,village,CHANNAPATNA,2.76,Wadi,193.13,New Mangalore Port,258.06,ICD Whitefield,52.77,Petrapole ICP,1663.42,Kempegowda International Airport (BLR),78.99,MMLP Bengaluru (Muddalinganahalli),50.54,Kottapuram Terminal,296.79,FCI Depot Bengaluru,53.28
Kannamangala,Ramanagara,584,626244,village,CHANNAPATNA,6.88,Wadi,190.45,New Mangalore Port,258.89,ICD Whitefield,49.37,Petrapole ICP,1659.62,Kempegowda International Airport (BLR),75.19,MMLP Bengaluru (Muddalinganahalli),46.3,Kottapuram Terminal,301.06,FCI Depot Bengaluru,49.89
Sanabanahalli,Ramanagara,584,626268,village,CHANNAPATNA,6.17,Wadi,201.81,New Mangalore Port,263.02,ICD Whitefield,54.86,Petrapole ICP,1666.11,Kempegowda International Airport (BLR),82.19,MMLP Bengaluru (Muddalinganahalli),56.28,Kottapuram Terminal,291.17,FCI Depot Bengaluru,55.35
Santhemogenahalli,Ramanagara,584,626263,village,CHANNAPATNA,7.8,Wadi,202.53,New Mangalore Port,260.51,ICD Whitefield,58.9,Petrapole ICP,1670.15,Kempegowda International Airport (BLR),86.19,MMLP Bengaluru (Muddalinganahalli),59.85,Kottapuram Terminal,287.48,FCI Depot Bengaluru,59.38
Sunnaghatta,Ramanagara,584,626265,village,CHANNAPATNA,4.11,Wadi,199.52,New Mangalore Port,260.27,ICD Whitefield,56.04,Petrapole ICP,1667.24,Kempegowda International Airport (BLR),83.08,MMLP Bengaluru (Muddalinganahalli),56.21,Kottapuram Terminal,291.08,FCI Depot Bengaluru,56.53
Thattekere,Ramanagara,584,626255,village,CHANNAPATNA,1.94,Wadi,197.23,New Mangalore Port,260.68,ICD Whitefield,53.2,Petrapole ICP,1664.3,Kempegowda International Airport (BLR),80.02,MMLP Bengaluru (Muddalinganahalli),52.83,Kottapuram Terminal,294.44,FCI Depot Bengaluru,53.7
Thagachakere,Ramanagara,584,626253,village,CHANNAPATNA,4.27,Wadi,199.75,New Mangalore Port,262.36,ICD Whitefield,53.55,Petrapole ICP,1664.78,Kempegowda International Airport (BLR),80.69,MMLP Bengaluru (Muddalinganahalli),54.29,Kottapuram Terminal,293.08,FCI Depot Bengaluru,54.04
Thimmasandra,Ramanagara,584,626254,village,CHANNAPATNA,3.2,Wadi,198.5,New Mangalore Port,261.75,ICD Whitefield,53.05,Petrapole ICP,1664.23,Kempegowda International Airport (BLR),80.05,MMLP Bengaluru (Muddalinganahalli),53.3,Kottapuram Terminal,294.02,FCI Depot Bengaluru,53.55
Thore Hosur,Ramanagara,584,626239,village,CHANNAPATNA,5.35,Wadi,190.46,New Mangalore Port,254.45,ICD Whitefield,55.15,Petrapole ICP,1665.28,Kempegowda International Airport (BLR),80.88,MMLP Bengaluru (Muddalinganahalli),51.37,Kottapuram Terminal,296.3,FCI Depot Bengaluru,55.67
Vandaraguppe,Ramanagara,584,626245,village,CHANNAPATNA,4.23,Wadi,194.34,New Mangalore Port,261.01,ICD Whitefield,50.0,Petrapole ICP,1660.86,Kempegowda International Airport (BLR),76.48,MMLP Bengaluru (Muddalinganahalli),48.78,Kottapuram Terminal,298.48,FCI Depot Bengaluru,50.51
Ammallydoddi,Ramanagara,584,626195,village,SETTIHALLY,10.74,Wadi,183.02,New Mangalore Port,247.75,ICD Whitefield,58.11,Petrapole ICP,1666.26,Kempegowda International Airport (BLR),82.39,MMLP Bengaluru (Muddalinganahalli),50.75,Kottapuram Terminal,298.67,FCI Depot Bengaluru,58.64
Honnayakanahalli,Ramanagara,584,626200,village,NIDAGHATTA,6.76,Wadi,186.6,New Mangalore Port,246.21,ICD Whitefield,62.59,Petrapole ICP,1671.64,Kempegowda International Airport (BLR),87.52,MMLP Bengaluru (Muddalinganahalli),56.42,Kottapuram Terminal,292.78,FCI Depot Bengaluru,63.11
Huluvady,Ramanagara,584,626209,village,SETTIHALLY,3.95,Wadi,189.54,New Mangalore Port,250.04,ICD Whitefield,60.05,Petrapole ICP,1669.87,Kempegowda International Airport (BLR),85.53,MMLP Bengaluru (Muddalinganahalli),55.32,Kottapuram Terminal,292.92,FCI Depot Bengaluru,60.57
Dhabanagunda,Ramanagara,584,626215,village,SETTIHALLY,2.94,Wadi,193.11,New Mangalore Port,249.83,ICD Whitefield,63.34,Petrapole ICP,1673.73,Kempegowda International Airport (BLR),89.31,MMLP Bengaluru (Muddalinganahalli),59.71,Kottapuram Terminal,288.29,FCI Depot Bengaluru,63.85
Kadukothanahalli Plantation,Ramanagara,584,626223,village,SETTIHALLY,1.58,Wadi,194.93,New Mangalore Port,252.77,ICD Whitefield,61.25,Petrapole ICP,1671.96,Kempegowda International Airport (BLR),87.53,MMLP Bengaluru (Muddalinganahalli),58.62,Kottapuram Terminal,288.97,FCI Depot Bengaluru,61.75
Kannasandra,Ramanagara,584,626203,village,SETTIHALLY,7.21,Wadi,187.25,New Mangalore Port,251.29,ICD Whitefield,56.65,Petrapole ICP,1666.04,Kempegowda International Airport (BLR),81.78,MMLP Bengaluru (Muddalinganahalli),51.27,Kottapuram Terminal,297.02,FCI Depot Bengaluru,57.18
Kadaramangala,Ramanagara,584,626187,village,SETTIHALLY,11.4,Wadi,182.11,New Mangalore Port,245.91,ICD Whitefield,59.82,Petrapole ICP,1667.63,Kempegowda International Airport (BLR),83.91,MMLP Bengaluru (Muddalinganahalli),51.98,Kottapuram Terminal,297.96,FCI Depot Bengaluru,60.35
Kelagere,Ramanagara,584,626192,village,SETTIHALLY,10.0,Wadi,184.74,New Mangalore Port,250.69,ICD Whitefield,55.59,Petrapole ICP,1664.31,Kempegowda International Airport (BLR),80.23,MMLP Bengaluru (Muddalinganahalli),49.16,Kottapuram Terminal,299.5,FCI Depot Bengaluru,56.12
Koluru,Ramanagara,584,626214,village,NIDAGHATTA,2.57,Wadi,192.27,New Mangalore Port,248.84,ICD Whitefield,63.87,Petrapole ICP,1674.11,Kempegowda International Airport (BLR),89.7,MMLP Bengaluru (Muddalinganahalli),59.84,Kottapuram Terminal,288.35,FCI Depot Mysuru,63.46
Hottiganahosahalli,Ramanagara,584,626219,village,SETTIHALLY,4.61,Wadi,197.74,New Mangalore Port,256.41,ICD Whitefield,59.24,Petrapole ICP,1670.3,Kempegowda International Airport (BLR),85.97,MMLP Bengaluru (Muddalinganahalli),58.1,Kottapuram Terminal,289.21,FCI Depot Bengaluru,59.74
Kukkur,Ramanagara,584,626228,village,NIDAGHATTA,5.78,Wadi,197.85,New Mangalore Port,251.59,ICD Whitefield,65.51,Petrapole ICP,1676.46,Kempegowda International Airport (BLR),92.07,MMLP Bengaluru (Muddalinganahalli),63.46,Kottapuram Terminal,284.11,FCI Depot Mysuru,62.17
Koornagere,Ramanagara,584,626231,village,SETTIHALLY,4.27,Wadi,197.34,New Mangalore Port,253.37,ICD Whitefield,62.76,Petrapole ICP,1673.72,Kempegowda International Airport (BLR),89.33,MMLP Bengaluru (Muddalinganahalli),60.91,Kottapuram Terminal,286.55,FCI Depot Bengaluru,63.27
Makali,Ramanagara,584,626189,village,CHANNAPATNA,13.07,Wadi,182.99,New Mangalore Port,253.25,ICD Whitefield,51.16,Petrapole ICP,1659.39,Kempegowda International Airport (BLR),75.41,MMLP Bengaluru (Muddalinganahalli),44.17,Kottapuram Terminal,304.31,FCI Depot Bengaluru,51.69
Malur,Ramanagara,584,626218,village,SETTIHALLY,3.32,Wadi,194.85,New Mangalore Port,255.55,ICD Whitefield,57.59,Petrapole ICP,1668.38,Kempegowda International Airport (BLR),83.96,MMLP Bengaluru (Muddalinganahalli),55.44,Kottapuram Terminal,291.96,FCI Depot Bengaluru,58.1
Malurpatna,Ramanagara,584,626234,village,SETTIHALLY,6.41,Wadi,199.85,New Mangalore Port,256.96,ICD Whitefield,60.65,Petrapole ICP,1671.83,Kempegowda International Airport (BLR),87.59,MMLP Bengaluru (Muddalinganahalli),60.16,Kottapuram Terminal,287.11,FCI Depot Bengaluru,61.15
Mandya Bommanayakanahalli,Ramanagara,584,626198,village,NIDAGHATTA,9.01,Wadi,184.21,New Mangalore Port,245.05,ICD Whitefield,62.3,Petrapole ICP,1670.71,Kempegowda International Airport (BLR),86.8,MMLP Bengaluru (Muddalinganahalli),55.19,Kottapuram Terminal,294.58,FCI Depot Bengaluru,62.83
Mankunda,Ramanagara,584,626210,village,SETTIHALLY,2.96,Wadi,191.22,New Mangalore Port,252.4,ICD Whitefield,58.42,Petrapole ICP,1668.62,Kempegowda International Airport (BLR),84.21,MMLP Bengaluru (Muddalinganahalli),54.59,Kottapuram Terminal,293.24,FCI Depot Bengaluru,58.93
Marchanahalli,Ramanagara,584,626227,village,NIDAGHATTA,3.95,Wadi,195.92,New Mangalore Port,250.35,ICD Whitefield,65.25,Petrapole ICP,1675.99,Kempegowda International Airport (BLR),91.56,MMLP Bengaluru (Muddalinganahalli),62.48,Kottapuram Terminal,285.3,FCI Depot Mysuru,62.2
Mathikere,Ramanagara,584,626224,village,SETTIHALLY,0.96,Wadi,194.38,New Mangalore Port,253.18,ICD Whitefield,60.21,Petrapole ICP,1670.88,Kempegowda International Airport (BLR),86.45,MMLP Bengaluru (Muddalinganahalli),57.5,Kottapuram Terminal,290.08,FCI Depot Bengaluru,60.72
Mudigere Plantation,Ramanagara,584,626225,village,SETTIHALLY,1.84,Wadi,193.52,New Mangalore Port,250.94,ICD Whitefield,62.3,Petrapole ICP,1672.79,Kempegowda International Airport (BLR),88.36,MMLP Bengaluru (Muddalinganahalli),58.97,Kottapuram Terminal,288.88,FCI Depot Bengaluru,62.82
Nayidolle,Ramanagara,584,626190,village,RAMANAGARAM,12.21,Wadi,184.2,New Mangalore Port,255.43,ICD Whitefield,49.18,Petrapole ICP,1657.81,Kempegowda International Airport (BLR),73.69,MMLP Bengaluru (Muddalinganahalli),42.92,Kottapuram Terminal,305.12,FCI Depot Bengaluru,49.71
Sankalagere,Ramanagara,584,626221,village,SETTIHALLY,2.94,Wadi,196.29,New Mangalore Port,254.81,ICD Whitefield,59.9,Petrapole ICP,1670.8,Kempegowda International Airport (BLR),86.41,MMLP Bengaluru (Muddalinganahalli),58.03,Kottapuram Terminal,289.37,FCI Depot Bengaluru,60.4
Seebanahalli,Ramanagara,584,626213,village,SETTIHALLY,4.29,Wadi,189.81,New Mangalore Port,248.33,ICD Whitefield,62.44,Petrapole ICP,1672.25,Kempegowda International Airport (BLR),87.92,MMLP Bengaluru (Muddalinganahalli),57.58,Kottapuram Terminal,290.89,FCI Depot Bengaluru,62.96
Settihalli,Ramanagara,584,626217,village,SETTIHALLY,0.77,Wadi,193.85,New Mangalore Port,253.11,ICD Whitefield,59.83,Petrapole ICP,1670.43,Kempegowda International Airport (BLR),86.0,MMLP Bengaluru (Muddalinganahalli),56.95,Kottapuram Terminal,290.67,FCI Depot Bengaluru,60.34
Siddanahalli,Ramanagara,584,626197,village,SETTIHALLY,10.91,Wadi,182.6,New Mangalore Port,245.15,ICD Whitefield,61.09,Petrapole ICP,1669.03,Kempegowda International Airport (BLR),85.28,MMLP Bengaluru (Muddalinganahalli),53.39,Kottapuram Terminal,296.63,FCI Depot Bengaluru,61.62
Thavatanahalli,Ramanagara,584,626205,village,SETTIHALLY,6.15,Wadi,187.51,New Mangalore Port,249.79,ICD Whitefield,58.76,Petrapole ICP,1668.15,Kempegowda International Airport (BLR),83.91,MMLP Bengaluru (Muddalinganahalli),53.3,Kottapuram Terminal,295.18,FCI Depot Bengaluru,59.28
Thenkanahalli,Ramanagara,584,626208,village,SETTIHALLY,5.49,Wadi,188.23,New Mangalore Port,247.85,ICD Whitefield,61.78,Petrapole ICP,1671.26,Kempegowda International Airport (BLR),87.01,MMLP Bengaluru (Muddalinganahalli),56.34,Kottapuram Terminal,292.37,FCI Depot Bengaluru,62.3
Thavatanahallidoddi,Ramanagara,584,626204,village,SETTIHALLY,6.85,Wadi,187.24,New Mangalore Port,250.63,ICD Whitefield,57.47,Petrapole ICP,1666.83,Kempegowda International Airport (BLR),82.59,MMLP Bengaluru (Muddalinganahalli),52.01,Kottapuram Terminal,296.37,FCI Depot Bengaluru,58.0
Thimmasandra,Ramanagara,584,626201,village,SETTIHALLY,7.86,Wadi,185.63,New Mangalore Port,247.38,ICD Whitefield,60.4,Petrapole ICP,1669.26,Kempegowda International Airport (BLR),85.18,MMLP Bengaluru (Muddalinganahalli),54.0,Kottapuram Terminal,295.11,FCI Depot Bengaluru,60.92
Thubinakere,Ramanagara,584,626232,village,SETTIHALLY,6.27,Wadi,199.1,New Mangalore Port,253.72,ICD Whitefield,64.03,Petrapole ICP,1675.11,Kempegowda International Airport (BLR),90.79,MMLP Bengaluru (Muddalinganahalli),62.69,Kottapuram Terminal,284.7,FCI Depot Mysuru,63.88
Agrahara Valagerehalli,Ramanagara,584,626274,village,SETTIHALLY,7.64,Wadi,200.66,New Mangalore Port,254.87,ICD Whitefield,64.15,Petrapole ICP,1675.32,Kempegowda International Airport (BLR),91.08,MMLP Bengaluru (Muddalinganahalli),63.41,Kottapuram Terminal,283.9,FCI Depot Mysuru,64.11
Akkur,Ramanagara,584,626279,village,CHANNAPATNA,10.96,Wadi,204.55,New Mangalore Port,259.75,ICD Whitefield,62.06,Petrapole ICP,1673.3,Kempegowda International Airport (BLR),89.46,MMLP Bengaluru (Muddalinganahalli),63.26,Kottapuram Terminal,284.07,FCI Depot Bengaluru,62.54
Kethara Vaderahalli,Ramanagara,584,626331,village,CHANNAPATNA,18.17,Wadi,213.62,New Mangalore Port,272.8,ICD Whitefield,56.24,Petrapole ICP,1666.19,Kempegowda International Airport (BLR),84.39,MMLP Bengaluru (Muddalinganahalli),62.62,Kottapuram Terminal,287.0,FCI Depot Bengaluru,56.67
Ambadahalli,Ramanagara,584,626304,village,SETTIHALLY,14.84,Wadi,208.0,New Mangalore Port,259.3,ICD Whitefield,66.49,Petrapole ICP,1677.64,Kempegowda International Airport (BLR),94.07,MMLP Bengaluru (Muddalinganahalli),68.22,Kottapuram Terminal,279.14,FCI Depot Mysuru,64.33
Ankushanahalli,Ramanagara,584,626273,village,NIDAGHATTA,7.69,Wadi,199.84,New Mangalore Port,252.78,ICD Whitefield,65.97,Petrapole ICP,1677.07,Kempegowda International Airport (BLR),92.75,MMLP Bengaluru (Muddalinganahalli),64.62,Kottapuram Terminal,282.81,FCI Depot Mysuru,62.06
Avverahalli,Ramanagara,584,626276,village,SETTIHALLY,9.64,Wadi,203.12,New Mangalore Port,258.2,ICD Whitefield,62.48,Petrapole ICP,1673.73,Kempegowda International Airport (BLR),89.73,MMLP Bengaluru (Muddalinganahalli),63.02,Kottapuram Terminal,284.25,FCI Depot Bengaluru,62.97
Bachahalli,Ramanagara,584,626316,village,CHANNAPATNA,14.82,Wadi,208.79,New Mangalore Port,262.24,ICD Whitefield,63.71,Petrapole ICP,1674.74,Kempegowda International Airport (BLR),91.42,MMLP Bengaluru (Muddalinganahalli),66.3,Kottapuram Terminal,281.28,FCI Depot Bengaluru,64.17
Ballapatna,Ramanagara,584,626292,village,CHANNAPATNA,11.96,Wadi,206.77,New Mangalore Port,262.77,ICD Whitefield,60.7,Petrapole ICP,1671.82,Kempegowda International Airport (BLR),88.33,MMLP Bengaluru (Muddalinganahalli),63.08,Kottapuram Terminal,284.49,FCI Depot Bengaluru,61.16
Banagahalli,Ramanagara,584,626295,village,SETTIHALLY,11.92,Wadi,205.38,New Mangalore Port,259.38,ICD Whitefield,63.45,Petrapole ICP,1674.67,Kempegowda International Airport (BLR),90.88,MMLP Bengaluru (Muddalinganahalli),64.72,Kottapuram Terminal,282.61,FCI Depot Bengaluru,63.92
Banduru Valagerehalli,Ramanagara,584,626284,village,CHANNAPATNA,10.41,Wadi,206.06,New Mangalore Port,265.75,ICD Whitefield,56.06,Petrapole ICP,1667.15,Kempegowda International Airport (BLR),83.76,MMLP Bengaluru (Muddalinganahalli),59.13,Kottapuram Terminal,288.74,FCI Depot Bengaluru,56.52
Bhoohalli,Ramanagara,584,626328,village,CHANNAPATNA,14.75,Wadi,210.2,New Mangalore Port,270.28,ICD Whitefield,55.17,Petrapole ICP,1665.72,Kempegowda International Airport (BLR),83.18,MMLP Bengaluru (Muddalinganahalli),60.3,Kottapuram Terminal,288.54,FCI Depot Bengaluru,55.61
Bukkasagara,Ramanagara,584,626330,village,CHANNAPATNA,17.74,Wadi,213.08,New Mangalore Port,272.9,ICD Whitefield,55.44,Petrapole ICP,1665.45,Kempegowda International Airport (BLR),83.58,MMLP Bengaluru (Muddalinganahalli),61.79,Kottapuram Terminal,287.83,FCI Depot Bengaluru,55.86
Byadarahalli,Ramanagara,584,626315,village,CHANNAPATNA,16.29,Wadi,210.48,New Mangalore Port,263.47,ICD Whitefield,64.14,Petrapole ICP,1675.02,Kempegowda International Airport (BLR),91.96,MMLP Bengaluru (Muddalinganahalli),67.32,Kottapuram Terminal,280.43,FCI Depot Bengaluru,64.6
Bychapura,Ramanagara,584,626321,village,CHANNAPATNA,16.69,Wadi,211.28,New Mangalore Port,264.71,ICD Whitefield,63.54,Petrapole ICP,1674.3,Kempegowda International Airport (BLR),91.42,MMLP Bengaluru (Muddalinganahalli),67.17,Kottapuram Terminal,280.76,FCI Depot Bengaluru,63.99
Byrasettihalli,Ramanagara,584,626324,village,CHANNAPATNA,12.58,Wadi,208.09,New Mangalore Port,265.63,ICD Whitefield,58.58,Petrapole ICP,1669.54,Kempegowda International Airport (BLR),86.37,MMLP Bengaluru (Muddalinganahalli),61.98,Kottapuram Terminal,285.96,FCI Depot Bengaluru,59.04
Halehalli,Ramanagara,584,626303,village,SETTIHALLY,15.16,Wadi,208.45,New Mangalore Port,260.12,ICD Whitefield,65.98,Petrapole ICP,1677.09,Kempegowda International Airport (BLR),93.6,MMLP Bengaluru (Muddalinganahalli),67.98,Kottapuram Terminal,279.43,FCI Depot Mysuru,65.08
Haniyur,Ramanagara,584,626326,village,CHANNAPATNA,15.67,Wadi,211.32,New Mangalore Port,269.02,ICD Whitefield,58.14,Petrapole ICP,1668.65,Kempegowda International Airport (BLR),86.15,MMLP Bengaluru (Muddalinganahalli),63.03,Kottapuram Terminal,285.61,FCI Depot Bengaluru,58.58
Harokoppa,Ramanagara,584,626300,village,SETTIHALLY,14.03,Wadi,206.91,New Mangalore Port,257.83,ICD Whitefield,67.12,Petrapole ICP,1678.33,Kempegowda International Airport (BLR),94.59,MMLP Bengaluru (Muddalinganahalli),68.31,Kottapuram Terminal,278.98,FCI Depot Mysuru,63.18
Honniganahalli,Ramanagara,584,626320,village,CHANNAPATNA,15.32,Wadi,210.01,New Mangalore Port,264.24,ICD Whitefield,62.61,Petrapole ICP,1673.49,Kempegowda International Airport (BLR),90.43,MMLP Bengaluru (Muddalinganahalli),65.92,Kottapuram Terminal,281.9,FCI Depot Bengaluru,63.06
Hosahalli,Ramanagara,584,626278,village,CHANNAPATNA,9.42,Wadi,203.35,New Mangalore Port,259.68,ICD Whitefield,60.83,Petrapole ICP,1672.08,Kempegowda International Airport (BLR),88.15,MMLP Bengaluru (Muddalinganahalli),61.76,Kottapuram Terminal,285.55,FCI Depot Bengaluru,61.31
Hunasanahalli,Ramanagara,584,626293,village,CHANNAPATNA,12.72,Wadi,206.66,New Mangalore Port,261.18,ICD Whitefield,62.6,Petrapole ICP,1673.76,Kempegowda International Airport (BLR),90.17,MMLP Bengaluru (Muddalinganahalli),64.55,Kottapuram Terminal,282.89,FCI Depot Bengaluru,63.07
Iggaluru,Ramanagara,584,626307,village,MADDUR,16.68,Wadi,208.81,New Mangalore Port,255.16,ICD Whitefield,72.59,Petrapole ICP,1683.79,Kempegowda International Airport (BLR),100.05,MMLP Bengaluru (Muddalinganahalli),73.49,Kottapuram Terminal,273.77,FCI Depot Mysuru,58.34
Bananthahalli,Ramanagara,584,626302,village,SETTIHALLY,14.77,Wadi,208.21,New Mangalore Port,260.96,ICD Whitefield,64.65,Petrapole ICP,1675.75,Kempegowda International Airport (BLR),92.29,MMLP Bengaluru (Muddalinganahalli),66.82,Kottapuram Terminal,280.65,FCI Depot Bengaluru,65.11
Neralapura,Ramanagara,584,626318,village,CHANNAPATNA,13.74,Wadi,208.58,New Mangalore Port,263.78,ICD Whitefield,61.5,Petrapole ICP,1672.5,Kempegowda International Airport (BLR),89.25,MMLP Bengaluru (Muddalinganahalli),64.47,Kottapuram Terminal,283.26,FCI Depot Bengaluru,61.96
