state,district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,census2011_population
Manipur,TAMENGLONG,1,9.7,9.7,100.0,100.0,100.0,577.15,577.15,0.0,0.0,0.0,42.13,42.13,0.0,0.0,100.0,25.85,25.85,0.0,0.0,100.0,588.83,588.83,0.0,0.0,0.0,220.38,220.38,0.0,0.0,0.0,115.53,115.53,0.0,0.0,0.0,224.15,224.15,0.0,0.0,0.0,80.48,80.48,0.0,0.0,0.0,62.6,62.6,0.0,0.0,0.0,46.96,46.96,0.0,0.0,100.0,122620.0
Manipur,TENGNOUPAL,1,5.57,5.57,100.0,100.0,100.0,616.68,616.68,0.0,0.0,0.0,122.68,122.68,0.0,0.0,0.0,92.29,92.29,0.0,0.0,0.0,627.21,627.21,0.0,0.0,0.0,322.28,322.28,0.0,0.0,0.0,13.46,13.46,0.0,100.0,100.0,325.12,325.12,0.0,0.0,0.0,156.16,156.16,0.0,0.0,0.0,133.66,133.66,0.0,0.0,0.0,58.2,58.2,0.0,0.0,0.0,104556.0
Manipur,THOUBAL,1,1.7,1.7,100.0,100.0,100.0,599.47,599.47,0.0,0.0,0.0,89.58,89.58,0.0,0.0,0.0,56.62,56.62,0.0,0.0,0.0,610.42,610.42,0.0,0.0,0.0,285.68,285.68,0.0,0.0,0.0,48.81,48.81,0.0,0.0,100.0,288.72,288.72,0.0,0.0,0.0,123.87,123.87,0.0,0.0,0.0,101.32,101.32,0.0,0.0,0.0,23.22,23.22,0.0,100.0,100.0,168293.0
Manipur,UKHRUL,1,3.23,3.23,100.0,100.0,100.0,672.11,672.11,0.0,0.0,0.0,95.78,95.78,0.0,0.0,0.0,111.39,111.39,0.0,0.0,0.0,683.64,683.64,0.0,0.0,0.0,291.02,291.02,0.0,0.0,0.0,116.94,116.94,0.0,0.0,0.0,297.56,297.56,0.0,0.0,0.0,176.47,176.47,0.0,0.0,0.0,157.69,157.69,0.0,0.0,0.0,76.7,76.7,0.0,0.0,0.0,72676.0
Manipur,__STATE__,16,,6.336966233196875,81.25,100.0,100.0,,584.6865978311453,0.0,0.0,0.0,,74.06568659213045,6.25,6.25,25.0,,59.1186146019687,0.0,6.25,31.25,,595.7744407455302,0.0,0.0,0.0,,269.8136478344194,0.0,0.0,0.0,,71.78893713584984,0.0,6.25,25.0,,272.51548023263587,0.0,0.0,0.0,,110.365642254183,0.0,0.0,6.25,,89.56102835184483,0.0,6.25,6.25,,44.09053260863095,12.5,25.0,62.5,2855793.0
Meghalaya,EAST GARO HILLS,1,10.04,10.04,0.0,100.0,100.0,391.97,391.97,0.0,0.0,0.0,43.05,43.05,0.0,0.0,100.0,67.61,67.61,0.0,0.0,0.0,405.23,405.23,0.0,0.0,0.0,119.17,119.17,0.0,0.0,0.0,50.91,50.91,0.0,0.0,0.0,107.1,107.1,0.0,0.0,0.0,66.96,66.96,0.0,0.0,0.0,66.96,66.96,0.0,0.0,0.0,122.13,122.13,0.0,0.0,0.0,177723.0
Meghalaya,EAST JAINTIA HILLS,1,9.75,9.75,100.0,100.0,100.0,495.47,495.47,0.0,0.0,0.0,35.04,35.04,0.0,0.0,100.0,37.16,37.16,0.0,0.0,100.0,507.86,507.86,0.0,0.0,0.0,128.42,128.42,0.0,0.0,0.0,45.95,45.95,0.0,0.0,100.0,128.45,128.45,0.0,0.0,0.0,53.81,53.81,0.0,0.0,0.0,38.34,38.34,0.0,0.0,100.0,53.81,53.81,0.0,0.0,0.0,211614.0
Meghalaya,EAST KHASI HILLS,1,4.18,4.18,100.0,100.0,100.0,453.49,453.49,0.0,0.0,0.0,79.23,79.23,0.0,0.0,0.0,97.14,97.14,0.0,0.0,0.0,466.32,466.32,0.0,0.0,0.0,86.49,86.49,0.0,0.0,0.0,29.26,29.26,0.0,0.0,100.0,80.86,80.86,0.0,0.0,0.0,112.05,112.05,0.0,0.0,0.0,76.67,76.67,0.0,0.0,0.0,20.87,20.87,0.0,100.0,100.0,821348.0
Meghalaya,EASTERN WEST KHASI HILLS,1,7.52,7.52,100.0,100.0,100.0,455.26,455.26,0.0,0.0,0.0,49.44,49.44,0.0,0.0,100.0,78.12,78.12,0.0,0.0,0.0,468.29,468.29,0.0,0.0,0.0,60.35,60.35,0.0,0.0,0.0,61.81,61.81,0.0,0.0,0.0,52.14,52.14,0.0,0.0,0.0,122.14,122.14,0.0,0.0,0.0,58.19,58.19,0.0,0.0,0.0,27.46,27.46,0.0,0.0,100.0,85164.0
Meghalaya,NORTH GARO HILLS,1,7.79,7.79,100.0,100.0,100.0,415.59,415.59,0.0,0.0,0.0,17.99,17.99,0.0,100.0,100.0,44.79,44.79,0.0,0.0,100.0,428.84,428.84,0.0,0.0,0.0,102.78,102.78,0.0,0.0,0.0,65.87,65.87,0.0,0.0,0.0,91.34,91.34,0.0,0.0,0.0,44.19,44.19,0.0,0.0,100.0,44.19,44.19,0.0,0.0,100.0,106.74,106.74,0.0,0.0,0.0,135052.0
Meghalaya,RI-BHOI,1,2.5,2.5,100.0,100.0,100.0,490.62,490.62,0.0,0.0,0.0,32.01,32.01,0.0,0.0,100.0,53.69,53.69,0.0,0.0,0.0,503.67,503.67,0.0,0.0,0.0,37.4,37.4,0.0,0.0,100.0,75.99,75.99,0.0,0.0,0.0,36.57,36.57,0.0,0.0,100.0,131.71,131.71,0.0,0.0,0.0,35.48,35.48,0.0,0.0,100.0,31.59,31.59,0.0,0.0,100.0,253670.0
Meghalaya,SOUTH GARO HILLS,1,7.56,7.56,100.0,100.0,100.0,364.48,364.48,0.0,0.0,0.0,73.37,73.37,0.0,0.0,0.0,97.24,97.24,0.0,0.0,0.0,377.73,377.73,0.0,0.0,0.0,141.17,141.17,0.0,0.0,0.0,48.6,48.6,0.0,0.0,100.0,128.88,128.88,0.0,0.0,0.0,96.57,96.57,0.0,0.0,0.0,93.85,93.85,0.0,0.0,0.0,132.04,132.04,0.0,0.0,0.0,136768.0
Meghalaya,SOUTH WEST GARO HILLS,1,14.24,14.24,0.0,100.0,100.0,342.34,342.34,0.0,0.0,0.0,62.94,62.94,0.0,0.0,0.0,103.84,103.84,0.0,0.0,0.0,355.53,355.53,0.0,0.0,0.0,184.07,184.07,0.0,0.0,0.0,16.28,16.28,0.0,100.0,100.0,172.24,172.24,0.0,0.0,0.0,103.19,103.19,0.0,0.0,0.0,62.29,62.29,0.0,0.0,0.0,187.49,187.49,0.0,0.0,0.0,161540.0
Meghalaya,SOUTH WEST KHASI HILLS,1,23.57,23.57,0.0,100.0,100.0,410.18,410.18,0.0,0.0,0.0,75.57,75.57,0.0,0.0,0.0,117.94,117.94,0.0,0.0,0.0,423.18,423.18,0.0,0.0,0.0,100.97,100.97,0.0,0.0,0.0,70.24,70.24,0.0,0.0,0.0,90.39,90.39,0.0,0.0,0.0,124.81,124.81,0.0,0.0,0.0,98.93,98.93,0.0,0.0,0.0,63.38,63.38,0.0,0.0,0.0,96783.0
Meghalaya,WEST GARO HILLS,1,3.21,3.21,100.0,100.0,100.0,367.8,367.8,0.0,0.0,0.0,51.21,51.21,0.0,0.0,0.0,78.1,78.1,0.0,0.0,0.0,381.02,381.02,0.0,0.0,0.0,157.3,157.3,0.0,0.0,0.0,11.36,11.36,0.0,100.0,100.0,145.62,145.62,0.0,0.0,0.0,77.43,77.43,0.0,0.0,0.0,50.61,50.61,0.0,0.0,0.0,160.95,160.95,0.0,0.0,0.0,496469.0
Meghalaya,WEST JAINTIA HILLS,1,0.23,0.23,100.0,100.0,100.0,483.32,483.32,0.0,0.0,0.0,65.33,65.33,0.0,0.0,0.0,71.78,71.78,0.0,0.0,0.0,496.01,496.01,0.0,0.0,0.0,94.75,94.75,0.0,0.0,0.0,30.88,30.88,0.0,0.0,100.0,93.58,93.58,0.0,0.0,0.0,88.14,88.14,0.0,0.0,0.0,63.3,63.3,0.0,0.0,0.0,32.47,32.47,0.0,0.0,100.0,186439.0
Meghalaya,WEST KHASI HILLS,1,5.73,5.73,100.0,100.0,100.0,417.45,417.45,0.0,0.0,0.0,44.0,44.0,0.0,0.0,100.0,89.67,89.67,0.0,0.0,0.0,430.62,430.62,0.0,0.0,0.0,85.66,85.66,0.0,0.0,0.0,97.53,97.53,0.0,0.0,0.0,73.54,73.54,0.0,0.0,0.0,89.24,89.24,0.0,0.0,0.0,84.02,84.02,0.0,0.0,0.0,76.4,76.4,0.0,0.0,0.0,204319.0
Meghalaya,__STATE__,12,,6.077153118974117,75.0,100.0,100.0,,427.78492674987166,0.0,0.0,0.0,,56.96592036978802,0.0,8.333333333333332,50.0,,80.20287649453687,0.0,0.0,16.666666666666664,,440.7773570767226,0.0,0.0,0.0,,107.8492247704582,0.0,0.0,8.333333333333332,,41.67315300302776,0.0,16.666666666666664,50.0,,100.3239032164668,0.0,0.0,8.333333333333332,,94.43033414462082,0.0,0.0,8.333333333333332,,63.86411133008347,0.0,0.0,25.0,,77.87675934286723,0.0,8.333333333333332,33.33333333333333,2966889.0
Mizoram,AIZAWL,1,1.51,1.51,100.0,100.0,100.0,470.61,470.61,0.0,0.0,0.0,49.86,49.86,0.0,0.0,100.0,119.37,119.37,0.0,0.0,0.0,480.94,480.94,0.0,0.0,0.0,277.85,277.85,0.0,0.0,0.0,100.32,100.32,0.0,0.0,0.0,274.98,274.98,0.0,0.0,0.0,104.55,104.55,0.0,0.0,0.0,98.89,98.89,0.0,0.0,0.0,104.55,104.55,0.0,0.0,0.0,204186.0
Mizoram,CHAMPHAI,1,1.44,1.44,100.0,100.0,100.0,502.88,502.88,0.0,0.0,0.0,110.97,110.97,0.0,0.0,0.0,148.82,148.82,0.0,0.0,0.0,512.27,512.27,0.0,0.0,0.0,336.31,336.31,0.0,0.0,0.0,54.56,54.56,0.0,0.0,0.0,334.1,334.1,0.0,0.0,0.0,157.46,157.46,0.0,0.0,0.0,145.93,145.93,0.0,0.0,0.0,157.46,157.46,0.0,0.0,0.0,57446.0
Mizoram,HNAHTHIAL,1,8.21,8.21,100.0,100.0,100.0,465.28,465.28,0.0,0.0,0.0,141.77,141.77,0.0,0.0,0.0,208.8,208.8,0.0,0.0,0.0,473.65,473.65,0.0,0.0,0.0,373.53,373.53,0.0,0.0,0.0,17.21,17.21,0.0,100.0,100.0,369.56,369.56,0.0,0.0,0.0,204.33,204.33,0.0,0.0,0.0,197.59,197.59,0.0,0.0,0.0,196.85,196.85,0.0,0.0,0.0,27077.0
Mizoram,KHAWZAWL,1,4.88,4.88,100.0,100.0,100.0,486.79,486.79,0.0,0.0,0.0,101.25,101.25,0.0,0.0,0.0,152.62,152.62,0.0,0.0,0.0,496.21,496.21,0.0,0.0,0.0,330.01,330.01,0.0,0.0,0.0,51.27,51.27,0.0,0.0,0.0,327.26,327.26,0.0,0.0,0.0,153.87,153.87,0.0,0.0,0.0,144.47,144.47,0.0,0.0,0.0,153.87,153.87,0.0,0.0,0.0,36751.0
Mizoram,KOLASIB,1,1.65,1.65,100.0,100.0,100.0,462.76,462.76,0.0,0.0,0.0,17.17,17.17,0.0,100.0,100.0,85.03,85.03,0.0,0.0,0.0,473.71,473.71,0.0,0.0,0.0,240.06,240.06,0.0,0.0,0.0,65.01,65.01,0.0,0.0,0.0,237.09,237.09,0.0,0.0,0.0,71.23,71.23,0.0,0.0,0.0,71.23,71.23,0.0,0.0,0.0,71.23,71.23,0.0,0.0,0.0,76671.0
Mizoram,LAWNGTLAI,1,4.3,4.3,100.0,100.0,100.0,437.83,437.83,0.0,0.0,0.0,188.94,188.94,0.0,0.0,0.0,278.81,278.81,0.0,0.0,0.0,444.64,444.64,0.0,0.0,0.0,427.32,427.32,0.0,0.0,0.0,81.59,81.59,0.0,0.0,0.0,422.0,422.0,0.0,0.0,0.0,268.05,268.05,0.0,0.0,0.0,263.97,263.97,0.0,0.0,0.0,215.32,215.32,0.0,0.0,0.0,107666.0
Mizoram,LUNGLEI,1,9.44,9.44,100.0,100.0,100.0,427.28,427.28,0.0,0.0,0.0,128.9,128.9,0.0,0.0,0.0,218.4,218.4,0.0,0.0,0.0,435.68,435.68,0.0,0.0,0.0,363.16,363.16,0.0,0.0,0.0,55.12,55.12,0.0,0.0,0.0,358.04,358.04,0.0,0.0,0.0,204.77,204.77,0.0,0.0,0.0,202.17,202.17,0.0,0.0,0.0,165.32,165.32,0.0,0.0,0.0,116327.0
Mizoram,MAMIT,1,6.22,6.22,100.0,100.0,100.0,423.79,423.79,0.0,0.0,0.0,48.53,48.53,0.0,0.0,100.0,133.16,133.16,0.0,0.0,0.0,434.12,434.12,0.0,0.0,0.0,274.18,274.18,0.0,0.0,0.0,101.48,101.48,0.0,0.0,0.0,269.32,269.32,0.0,0.0,0.0,121.43,121.43,0.0,0.0,0.0,121.43,121.43,0.0,0.0,0.0,116.68,116.68,0.0,0.0,0.0,76430.0
Mizoram,SAIHA,1,2.98,2.98,100.0,100.0,100.0,467.23,467.23,0.0,0.0,0.0,210.71,210.71,0.0,0.0,0.0,281.25,281.25,0.0,0.0,0.0,473.87,473.87,0.0,0.0,0.0,443.62,443.62,0.0,0.0,0.0,78.55,78.55,0.0,0.0,0.0,438.95,438.95,0.0,0.0,0.0,277.93,277.93,0.0,0.0,0.0,271.51,271.51,0.0,0.0,0.0,241.63,241.63,0.0,0.0,0.0,38340.0
Mizoram,SAITUAL,1,8.0,8.0,100.0,100.0,100.0,480.84,480.84,0.0,0.0,0.0,65.26,65.26,0.0,0.0,0.0,121.71,121.71,0.0,0.0,0.0,490.96,490.96,0.0,0.0,0.0,291.4,291.4,0.0,0.0,0.0,88.89,88.89,0.0,0.0,0.0,288.84,288.84,0.0,0.0,0.0,115.33,115.33,0.0,0.0,0.0,107.19,107.19,0.0,0.0,0.0,115.33,115.33,0.0,0.0,0.0,297007.0
Mizoram,SERCHHIP,1,6.62,6.62,100.0,100.0,100.0,460.37,460.37,0.0,0.0,0.0,101.83,101.83,0.0,0.0,0.0,173.39,173.39,0.0,0.0,0.0,469.58,469.58,0.0,0.0,0.0,333.63,333.63,0.0,0.0,0.0,44.72,44.72,0.0,0.0,100.0,329.86,329.86,0.0,0.0,0.0,164.32,164.32,0.0,0.0,0.0,158.45,158.45,0.0,0.0,0.0,164.32,164.32,0.0,0.0,0.0,59303.0
Mizoram,__STATE__,11,,5.321323691856756,100.0,100.0,100.0,,463.187098278898,0.0,0.0,0.0,,89.29781302292008,0.0,9.090909090909092,27.27272727272727,,158.1481056303112,0.0,0.0,0.0,,472.6360056015108,0.0,0.0,0.0,,318.3098769873241,0.0,0.0,0.0,,78.35362694631081,0.0,9.090909090909092,18.181818181818183,,314.79910918115496,0.0,0.0,0.0,,149.15845825388897,0.0,0.0,0.0,,143.59921914247488,0.0,0.0,0.0,,138.01773256386235,0.0,0.0,0.0,1097204.0
Nagaland,CHUMOUKEDIMA,1,2.49,2.49,100.0,100.0,100.0,633.51,633.51,0.0,0.0,0.0,12.85,12.85,0.0,100.0,100.0,104.54,104.54,0.0,0.0,0.0,645.7,645.7,0.0,0.0,0.0,211.8,211.8,0.0,0.0,0.0,171.2,171.2,0.0,0.0,0.0,219.45,219.45,0.0,0.0,0.0,141.42,141.42,0.0,0.0,0.0,93.84,93.84,0.0,0.0,0.0,16.92,16.92,0.0,100.0,100.0,308147.0
Nagaland,DIMAPUR,1,1.39,1.39,100.0,100.0,100.0,638.28,638.28,0.0,0.0,0.0,1.28,1.28,100.0,100.0,100.0,119.04,119.04,0.0,0.0,0.0,650.6,650.6,0.0,0.0,0.0,204.51,204.51,0.0,0.0,0.0,175.4,175.4,0.0,0.0,0.0,212.83,212.83,0.0,0.0,0.0,150.43,150.43,0.0,0.0,0.0,77.56,77.56,0.0,0.0,0.0,1.29,1.29,100.0,100.0,100.0,30590.0
Nagaland,KIPHIRE,1,3.91,3.91,100.0,100.0,100.0,727.48,727.48,0.0,0.0,0.0,103.21,103.21,0.0,0.0,0.0,170.98,170.98,0.0,0.0,0.0,739.31,739.31,0.0,0.0,0.0,312.75,312.75,0.0,0.0,0.0,178.04,178.04,0.0,0.0,0.0,321.22,321.22,0.0,0.0,0.0,229.97,229.97,0.0,0.0,0.0,125.24,125.24,0.0,0.0,0.0,109.69,109.69,0.0,0.0,0.0,71224.0
Nagaland,KOHIMA,1,1.15,1.15,100.0,100.0,100.0,658.01,658.01,0.0,0.0,0.0,41.02,41.02,0.0,0.0,100.0,113.37,113.37,0.0,0.0,0.0,670.05,670.05,0.0,0.0,0.0,242.86,242.86,0.0,0.0,0.0,160.28,160.28,0.0,0.0,0.0,250.59,250.59,0.0,0.0,0.0,162.06,162.06,0.0,0.0,0.0,105.04,105.04,0.0,0.0,0.0,41.74,41.74,0.0,0.0,100.0,229596.0
Nagaland,LONGLENG,1,5.54,5.54,100.0,100.0,100.0,765.77,765.77,0.0,0.0,0.0,34.37,34.37,0.0,0.0,100.0,229.92,229.92,0.0,0.0,0.0,778.13,778.13,0.0,0.0,0.0,309.15,309.15,0.0,0.0,0.0,257.68,257.68,0.0,0.0,0.0,319.65,319.65,0.0,0.0,0.0,275.59,275.59,0.0,0.0,0.0,66.66,66.66,0.0,0.0,0.0,61.52,61.52,0.0,0.0,0.0,53015.0
Nagaland,MOKOKCHUNG,1,8.08,8.08,100.0,100.0,100.0,734.77,734.77,0.0,0.0,0.0,27.69,27.69,0.0,0.0,100.0,204.17,204.17,0.0,0.0,0.0,747.16,747.16,0.0,0.0,0.0,278.85,278.85,0.0,0.0,0.0,235.7,235.7,0.0,0.0,0.0,289.17,289.17,0.0,0.0,0.0,246.37,246.37,0.0,0.0,0.0,48.84,48.84,0.0,0.0,100.0,42.48,42.48,0.0,0.0,100.0,198579.0
Nagaland,MON,1,0.26,0.26,100.0,100.0,100.0,786.71,786.71,0.0,0.0,0.0,36.53,36.53,0.0,0.0,100.0,248.29,248.29,0.0,0.0,0.0,799.05,799.05,0.0,0.0,0.0,329.44,329.44,0.0,0.0,0.0,270.55,270.55,0.0,0.0,0.0,340.05,340.05,0.0,0.0,0.0,295.69,295.69,0.0,0.0,0.0,82.91,82.91,0.0,0.0,0.0,78.55,78.55,0.0,0.0,0.0,262850.0
Nagaland,NIULAND,1,14.64,14.64,0.0,100.0,100.0,658.33,658.33,0.0,0.0,0.0,23.08,23.08,0.0,100.0,100.0,125.9,125.9,0.0,0.0,0.0,670.55,670.55,0.0,0.0,0.0,228.16,228.16,0.0,0.0,0.0,181.79,181.79,0.0,0.0,0.0,236.58,236.58,0.0,0.0,0.0,166.32,166.32,0.0,0.0,0.0,82.35,82.35,0.0,0.0,0.0,25.14,25.14,0.0,0.0,100.0,30977.0
Nagaland,NOKLAK,1,12.05,12.05,0.0,100.0,100.0,756.12,756.12,0.0,0.0,0.0,88.7,88.7,0.0,0.0,0.0,203.32,203.32,0.0,0.0,0.0,768.1,768.1,0.0,0.0,0.0,326.19,326.19,0.0,0.0,0.0,212.43,212.43,0.0,0.0,0.0,335.5,335.5,0.0,0.0,0.0,259.28,259.28,0.0,0.0,0.0,111.48,111.48,0.0,0.0,0.0,105.22,105.22,0.0,0.0,0.0,74596.0
Nagaland,PEREN,1,16.16,16.16,0.0,100.0,100.0,601.2,601.2,0.0,0.0,0.0,37.85,37.85,0.0,0.0,100.0,68.95,68.95,0.0,0.0,0.0,613.24,613.24,0.0,0.0,0.0,203.97,203.97,0.0,0.0,0.0,140.8,140.8,0.0,0.0,0.0,209.87,209.87,0.0,0.0,0.0,105.88,105.88,0.0,0.0,0.0,94.49,94.49,0.0,0.0,0.0,49.9,49.9,0.0,0.0,100.0,100009.0
Nagaland,PHEK,1,5.09,5.09,100.0,100.0,100.0,679.03,679.03,0.0,0.0,0.0,69.66,69.66,0.0,0.0,0.0,125.08,125.08,0.0,0.0,0.0,690.9,690.9,0.0,0.0,0.0,271.66,271.66,0.0,0.0,0.0,151.82,151.82,0.0,0.0,0.0,279.34,279.34,0.0,0.0,0.0,181.6,181.6,0.0,0.0,0.0,124.18,124.18,0.0,0.0,0.0,70.03,70.03,0.0,0.0,0.0,154411.0
Nagaland,SHAMATOR,1,6.63,6.63,100.0,100.0,100.0,736.09,736.09,0.0,0.0,0.0,79.03,79.03,0.0,0.0,0.0,185.81,185.81,0.0,0.0,0.0,748.12,748.12,0.0,0.0,0.0,305.56,305.56,0.0,0.0,0.0,202.96,202.96,0.0,0.0,0.0,314.76,314.76,0.0,0.0,0.0,239.77,239.77,0.0,0.0,0.0,100.17,100.17,0.0,0.0,0.0,93.74,93.74,0.0,0.0,0.0,37716.0
Nagaland,TSEMINYU,1,5.13,5.13,100.0,100.0,100.0,675.49,675.49,0.0,0.0,0.0,36.24,36.24,0.0,0.0,100.0,137.31,137.31,0.0,0.0,0.0,687.66,687.66,0.0,0.0,0.0,245.05,245.05,0.0,0.0,0.0,183.65,183.65,0.0,0.0,0.0,253.7,253.7,0.0,0.0,0.0,182.02,182.02,0.0,0.0,0.0,86.05,86.05,0.0,0.0,0.0,42.86,42.86,0.0,0.0,100.0,51815.0
Nagaland,TUENSANG,1,4.75,4.75,100.0,100.0,100.0,747.91,747.91,0.0,0.0,0.0,58.42,58.42,0.0,0.0,0.0,204.09,204.09,0.0,0.0,0.0,760.1,760.1,0.0,0.0,0.0,304.57,304.57,0.0,0.0,0.0,227.22,227.22,0.0,0.0,0.0,314.39,314.39,0.0,0.0,0.0,253.93,253.93,0.0,0.0,0.0,81.14,81.14,0.0,0.0,0.0,74.9,74.9,0.0,0.0,0.0,64644.0
Nagaland,WOKHA,1,16.44,16.44,0.0,100.0,100.0,697.99,697.99,0.0,0.0,0.0,28.31,28.31,0.0,0.0,100.0,170.46,170.46,0.0,0.0,0.0,710.36,710.36,0.0,0.0,0.0,248.48,248.48,0.0,0.0,0.0,209.22,209.22,0.0,0.0,0.0,258.25,258.25,0.0,0.0,0.0,209.79,209.79,0.0,0.0,0.0,58.86,58.86,0.0,0.0,0.0,53.36,53.36,0.0,0.0,0.0,162495.0
Nagaland,ZUNHEBOTO,1,0.44,0.44,100.0,100.0,100.0,707.89,707.89,0.0,0.0,0.0,66.17,66.17,0.0,0.0,0.0,161.58,161.58,0.0,0.0,0.0,719.98,719.98,0.0,0.0,0.0,277.96,277.96,0.0,0.0,0.0,190.69,190.69,0.0,0.0,0.0,286.91,286.91,0.0,0.0,0.0,212.42,212.42,0.0,0.0,0.0,92.92,92.92,0.0,0.0,0.0,77.08,77.08,0.0,0.0,0.0,147838.0
Nagaland,__STATE__,16,,5.374149659692029,75.0,100.0,100.0,,698.4471263056595,0.0,0.0,0.0,,41.73938788537995,6.25,18.75,62.5,,159.83663575270583,0.0,0.0,0.0,,710.6170597249837,0.0,0.0,0.0,,266.3831721575212,0.0,0.0,0.0,,198.24587060311288,0.0,0.0,0.0,,275.2063479491049,0.0,0.0,0.0,,205.473855801005,0.0,0.0,0.0,,88.76736033120007,0.0,0.0,6.25,,55.64260590588233,6.25,12.5,43.75,1978502.0
Odisha,ANGUL,2013,5.36,6.71,75.1117734724292,99.75161450571288,100.0,382.26,386.97,0.0,0.0,0.0,15.71,18.3,32.687531048186784,70.54148037754595,99.95032290114256,40.55,42.31,7.699950322901143,27.86885245901639,62.642821659215095,192.13,198.62,0.0,0.0,0.0,126.3,125.81,0.0,0.0,0.0,454.68,458.61,0.0,0.0,0.0,126.59,125.98,0.0,0.0,0.0,372.32,370.56,0.0,0.0,0.0,37.67,42.36,8.296075509190263,27.024341778440142,63.288623944361646,98.44,97.63,0.0,0.0,0.0,1278369.0
Odisha,BALANGIR,1884,10.43,13.48,48.61995753715499,82.59023354564756,100.0,529.23,529.38,0.0,0.0,0.0,11.46,13.59,43.94904458598726,86.7303609341826,100.0,147.925,144.36,0.0,0.0,0.0,316.46000000000004,314.52,0.0,0.0,0.0,179.175,178.07,0.0,0.0,0.0,634.3,633.75,0.0,0.0,0.0,270.775,269.76,0.0,0.0,0.0,316.95500000000004,316.68,0.0,0.0,0.0,212.55,212.15,0.0,0.0,0.0,124.785,124.25,0.0,0.0,0.0,1656214.0
Odisha,BALASORE,2937,6.73,7.96,67.2454885938032,99.96595165134492,100.0,182.27,181.4,0.0,0.0,0.0,7.95,9.12,60.84439904664624,99.93190330268982,100.0,101.37,99.93,0.0,0.0,7.626830098740212,84.81,85.29,0.0,0.0,3.1324480762683007,152.19,150.22,0.0,0.0,0.0,257.86,257.25,0.0,0.0,0.0,157.17,156.64,0.0,0.0,0.0,186.2,185.37,0.0,0.0,0.0,65.2,62.06,0.1361933946203609,5.89036431733061,35.81886278515492,60.28,61.29,0.0,0.0,26.69390534559074,2288802.0
Odisha,BARGARH,1273,15.43,16.18,32.992930086410055,79.96857816182246,100.0,473.94,470.11,0.0,0.0,0.0,23.43,24.05,16.653574234092694,54.59544383346425,97.25058915946585,85.2,86.99,0.0,0.0785545954438334,10.526315789473683,352.15,349.52,0.0,0.0,0.0,180.39,175.28,0.0,0.0,0.0,588.38,594.99,0.0,0.0,0.0,273.52,275.7,0.0,0.0,0.0,379.49,380.71,0.0,0.0,0.0,192.83,196.56,0.0,0.0,0.0,66.46,72.66,0.0,4.791830322073841,28.908091123330717,1489765.0
Odisha,BHADRAK,1342,10.455,10.98,47.69001490312966,98.36065573770492,100.0,246.905,246.37,0.0,0.0,0.0,15.675,20.16,26.527570789865877,67.88375558867362,97.54098360655738,47.08,47.3,0.0,9.836065573770492,53.87481371087929,42.635,40.0,6.0357675111773474,27.34724292101341,66.16989567809239,110.74,110.55,0.0,0.0,0.0,323.19,322.77,0.0,0.0,0.0,114.355,114.12,0.0,0.0,0.0,251.005,250.44,0.0,0.0,0.0,17.395,18.41,17.51117734724292,76.00596125186289,100.0,89.775,90.33,0.0,0.0,0.0,1509391.0
Odisha,BOUDH,1212,8.625,9.68,55.775577557755774,95.37953795379538,100.0,472.23,474.04,0.0,0.0,0.0,36.505,36.93,0.0,6.848184818481848,93.15181518151816,109.24,106.5,0.0,0.0,0.0,270.75,267.82,0.0,0.0,0.0,184.935,181.76,0.0,0.0,0.0,542.785,545.2,0.0,0.0,0.0,183.645,180.5,0.0,0.0,0.0,342.73,340.61,0.0,0.0,0.0,116.9,117.65,0.0,0.0,0.0,86.805,90.96,0.0,0.0,0.0,437710.0
