village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Gabbada,Anakapalli,743,585791,village,REGUPALEM,29.88,ICD Raipur,398.81,Visakhapatnam Port,65.44,Visakhapatnam International Airport (VTZ),66.07,Petrapole ICP,867.26
Guramdorapalem,Anakapalli,743,585792,village,REGUPALEM,28.45,ICD Raipur,399.45,Visakhapatnam Port,63.48,Visakhapatnam International Airport (VTZ),64.12,Petrapole ICP,865.95
Nindugonda,Anakapalli,743,585828,village,REGUPALEM,27.21,ICD Raipur,399.76,Visakhapatnam Port,61.15,Visakhapatnam International Airport (VTZ),61.76,Petrapole ICP,864.05
Sankaram,Anakapalli,743,586199,village,ANAKAPALLE,2.7,ICD Bhubaneswar,403.24,Visakhapatnam Port,19.95,Visakhapatnam International Airport (VTZ),20.44,Petrapole ICP,834.16
Pakalapadu,Anakapalli,743,585774,village,REGUPALEM,31.81,ICD Raipur,397.44,Visakhapatnam Port,67.23,Visakhapatnam International Airport (VTZ),67.8,Petrapole ICP,867.86
China Kurmam,Anakapalli,743,585876,village,BAYYAVARAM,31.59,ICD Raipur,382.48,Visakhapatnam Port,52.14,Visakhapatnam International Airport (VTZ),51.06,Petrapole ICP,837.81
Medicherla,Anakapalli,743,586014,village,KOTTAVALASA,17.68,ICD Bhubaneswar,390.38,Visakhapatnam Port,31.17,Visakhapatnam International Airport (VTZ),28.99,Petrapole ICP,820.83
Mulakalapalle,Anakapalli,743,585996,village,KOTTAVALASA,20.58,ICD Raipur,391.19,Visakhapatnam Port,33.16,Visakhapatnam International Airport (VTZ),31.18,Petrapole ICP,822.97
Marrivalasa,Anakapalli,743,586010,village,KOTTAVALASA,9.08,ICD Bhubaneswar,383.84,Visakhapatnam Port,26.32,Visakhapatnam International Airport (VTZ),23.43,Petrapole ICP,814.51
Kaligotla,Anakapalli,743,585994,village,ANAKAPALLE,23.2,ICD Raipur,389.37,Visakhapatnam Port,36.03,Visakhapatnam International Airport (VTZ),34.2,Petrapole ICP,824.75
Jaithavaram,Anakapalli,743,585934,village,ANAKAPALLE,26.79,ICD Raipur,386.07,Visakhapatnam Port,42.79,Visakhapatnam International Airport (VTZ),41.33,Petrapole ICP,830.1
Kurmanadhapuram,Anakapalli,743,585875,village,BAYYAVARAM,32.43,ICD Raipur,381.92,Visakhapatnam Port,53.42,Visakhapatnam International Airport (VTZ),52.37,Petrapole ICP,838.69
Dharmavaram Agraharam,Anakapalli,743,586480,village,REGUPALEM,3.88,ICD Raipur,427.71,Visakhapatnam Port,52.28,Visakhapatnam International Airport (VTZ),54.59,Petrapole ICP,871.49
Zirayati Chintuva,Anakapalli,743,586526,village,ELLAMANCHILI,13.64,ICD Bhubaneswar,427.48,Visakhapatnam Port,36.51,Visakhapatnam International Airport (VTZ),39.48,Petrapole ICP,858.56
Sarvasiddi,Anakapalli,743,586485,village,REGUPALEM,6.4,ICD Raipur,430.35,Visakhapatnam Port,46.44,Visakhapatnam International Airport (VTZ),49.0,Petrapole ICP,867.08
Sitapalem,Anakapalli,743,586527,village,ELLAMANCHILI,16.18,ICD Bhubaneswar,424.83,Visakhapatnam Port,33.69,Visakhapatnam International Airport (VTZ),36.79,Petrapole ICP,855.91
Manyapuchintuva,Anakapalli,743,586525,village,ELLAMANCHILI,12.58,ICD Bhubaneswar,427.39,Visakhapatnam Port,36.54,Visakhapatnam International Airport (VTZ),39.45,Petrapole ICP,858.46
Pichchiganti Kothagudam,Anakapalli,743,585738,village,TUNI,17.43,ICD Hyderabad (Sanathnagar),415.51,Visakhapatnam Port,85.13,Visakhapatnam International Airport (VTZ),86.78,Petrapole ICP,896.0
Lingamdora Palem,Anakapalli,743,585761,village,GULLIPADU,35.97,ICD Raipur,397.84,Visakhapatnam Port,82.3,Visakhapatnam International Airport (VTZ),83.05,Petrapole ICP,881.53
Venkannapalem,Anakapalli,743,586305,village,NARASINGAPALLI,11.22,ICD Raipur,410.18,Visakhapatnam Port,44.72,Visakhapatnam International Airport (VTZ),45.84,Petrapole ICP,856.42
Chintalapalem,Anakapalli,743,586345,village,NARASINGAPALLI,1.51,ICD Raipur,416.5,Visakhapatnam Port,36.5,Visakhapatnam International Airport (VTZ),38.1,Petrapole ICP,852.82
Tamaram,Anakapalli,743,586315,village,REGUPALEM,13.55,ICD Raipur,411.98,Visakhapatnam Port,52.34,Visakhapatnam International Airport (VTZ),53.66,Petrapole ICP,864.31
Mulagapudi Bennavaram,Anakapalli,743,585721,village,GULLIPADU,22.84,ICD Raipur,408.13,Visakhapatnam Port,68.56,Visakhapatnam International Airport (VTZ),69.73,Petrapole ICP,876.21
Andalapalle,Anakapalli,743,586385,village,KASIMKOTA,8.6,ICD Bhubaneswar,414.57,Visakhapatnam Port,25.57,Visakhapatnam International Airport (VTZ),27.74,Petrapole ICP,845.59
Vadaparthi,Anakapalli,743,585786,village,GULLIPADU,25.45,ICD Raipur,406.31,Visakhapatnam Port,73.59,Visakhapatnam International Airport (VTZ),74.7,Petrapole ICP,879.47
Vompolu,Anakapalli,743,586361,village,KASIMKOTA,3.57,ICD Bhubaneswar,410.56,Visakhapatnam Port,24.16,Visakhapatnam International Airport (VTZ),25.62,Petrapole ICP,841.52
GVMC (M Corp. + OG) (Part),Anakapalli,743,802947,village,THADI,2.55,ICD Bhubaneswar,401.22,Visakhapatnam Port,13.7,Visakhapatnam International Airport (VTZ),14.99,Petrapole ICP,832.25
Peddipalem,Anakapalli,743,586304,village,ELLAMANCHILI,18.29,ICD Raipur,406.87,Visakhapatnam Port,52.65,Visakhapatnam International Airport (VTZ),53.62,Petrapole ICP,861.38
Tadapala,Anakapalli,743,586301,village,NARASINGAPALLI,20.95,ICD Raipur,403.43,Visakhapatnam Port,53.15,Visakhapatnam International Airport (VTZ),53.88,Petrapole ICP,859.43
Polavaram,Anakapalli,743,585775,village,REGUPALEM,30.88,ICD Raipur,398.99,Visakhapatnam Port,67.5,Visakhapatnam International Airport (VTZ),68.17,Petrapole ICP,869.25
Kothamallempeta,Anakapalli,743,585760,village,GULLIPADU,35.06,ICD Raipur,397.67,Visakhapatnam Port,79.48,Visakhapatnam International Airport (VTZ),80.21,Petrapole ICP,878.95
Sampathipuram,Anakapalli,743,586188,village,KASIMKOTA,1.66,ICD Bhubaneswar,410.99,Visakhapatnam Port,27.81,Visakhapatnam International Airport (VTZ),28.72,Petrapole ICP,841.83
Thummapala,Anakapalli,743,586190,village,ANAKAPALLE,2.54,ICD Bhubaneswar,407.11,Visakhapatnam Port,24.42,Visakhapatnam International Airport (VTZ),25.07,Petrapole ICP,837.98
R. Sivarampuram,Anakapalli,743,586269,village,BAYYAVARAM,7.95,ICD Raipur,405.82,Visakhapatnam Port,35.11,Visakhapatnam International Airport (VTZ),35.57,Petrapole ICP,844.27
Karaka,Anakapalli,743,586267,village,BAYYAVARAM,11.9,ICD Raipur,403.68,Visakhapatnam Port,39.96,Visakhapatnam International Airport (VTZ),40.37,Petrapole ICP,847.21
Amberupuram,Anakapalli,743,586219,village,ANAKAPALLE,12.86,ICD Raipur,399.55,Visakhapatnam Port,29.26,Visakhapatnam International Airport (VTZ),28.37,Petrapole ICP,831.23
Dibbidi,Anakapalli,743,586242,village,BAYYAVARAM,16.7,ICD Raipur,396.65,Visakhapatnam Port,37.72,Visakhapatnam International Airport (VTZ),37.21,Petrapole ICP,837.97
Polepalle,Anakapalli,743,586241,village,KASIMKOTA,15.52,ICD Raipur,397.78,Visakhapatnam Port,36.07,Visakhapatnam International Airport (VTZ),35.58,Petrapole ICP,837.37
Damunapalle,Anakapalli,743,586204,village,ANAKAPALLE,20.5,ICD Raipur,392.14,Visakhapatnam Port,36.86,Visakhapatnam International Airport (VTZ),35.63,Petrapole ICP,830.93
Gunnempudi,Anakapalli,743,586252,village,BAYYAVARAM,15.52,ICD Raipur,399.2,Visakhapatnam Port,41.49,Visakhapatnam International Airport (VTZ),41.5,Petrapole ICP,844.72
Kondupalem,Anakapalli,743,586179,village,THADI,8.29,ICD Bhubaneswar,397.89,Visakhapatnam Port,19.44,Visakhapatnam International Airport (VTZ),18.81,Petrapole ICP,828.76
Chakipalle,Anakapalli,743,586228,village,KASIMKOTA,11.03,ICD Raipur,402.08,Visakhapatnam Port,31.71,Visakhapatnam International Airport (VTZ),31.49,Petrapole ICP,837.22
Mukundapuram,Anakapalli,743,585882,village,BAYYAVARAM,23.93,ICD Raipur,389.42,Visakhapatnam Port,42.94,Visakhapatnam International Airport (VTZ),41.93,Petrapole ICP,835.3
Madugulakotapadu,Anakapalli,743,585883,village,BAYYAVARAM,26.22,ICD Raipur,387.23,Visakhapatnam Port,45.78,Visakhapatnam International Airport (VTZ),44.74,Petrapole ICP,836.01
Rajala,Anakapalli,743,586516,village,ELLAMANCHILI,7.32,ICD Raipur,428.51,Visakhapatnam Port,38.82,Visakhapatnam International Airport (VTZ),41.39,Petrapole ICP,859.71
Kodavatipudi,Anakapalli,743,586288,village,GULLIPADU,9.58,ICD Raipur,421.35,Visakhapatnam Port,66.56,Visakhapatnam International Airport (VTZ),68.41,Petrapole ICP,881.41
Pudimadaka (CT),Anakapalli,743,586405,village,NARASINGAPALLI,15.81,ICD Bhubaneswar,422.19,Visakhapatnam Port,31.14,Visakhapatnam International Airport (VTZ),34.16,Petrapole ICP,853.27
Bayyavaram,Anakapalli,743,586418,village,REGUPALEM,1.45,ICD Raipur,424.42,Visakhapatnam Port,50.22,Visakhapatnam International Airport (VTZ),52.36,Petrapole ICP,868.49
Dimili,Anakapalli,743,586518,village,ELLAMANCHILI,5.38,ICD Raipur,427.16,Visakhapatnam Port,40.55,Visakhapatnam International Airport (VTZ),42.99,Petrapole ICP,860.88
Pallapu Anandapuram,Anakapalli,743,586358,village,NARASINGAPALLI,5.08,ICD Bhubaneswar,417.56,Visakhapatnam Port,30.37,Visakhapatnam International Airport (VTZ),32.18,Petrapole ICP,848.51
Kumarapuram,Anakapalli,743,586349,village,NARASINGAPALLI,4.3,ICD Bhubaneswar,418.28,Visakhapatnam Port,31.17,Visakhapatnam International Airport (VTZ),32.98,Petrapole ICP,849.22
Mallavaram,Anakapalli,743,586372,village,KASIMKOTA,8.89,ICD Bhubaneswar,412.33,Visakhapatnam Port,23.12,Visakhapatnam International Airport (VTZ),25.32,Petrapole ICP,843.36
Annavaram,Anakapalli,743,586276,village,NARSIPATNAM RD,19.43,ICD Raipur,409.96,Visakhapatnam Port,61.87,Visakhapatnam International Airport (VTZ),63.12,Petrapole ICP,871.48
Mallavaram,Anakapalli,743,586312,village,REGUPALEM,17.26,ICD Raipur,410.6,Visakhapatnam Port,58.32,Visakhapatnam International Airport (VTZ),59.58,Petrapole ICP,868.75
Bhatlapudi,Anakapalli,743,586197,village,THADI,2.7,ICD Bhubaneswar,402.68,Visakhapatnam Port,18.25,Visakhapatnam International Airport (VTZ),18.9,Petrapole ICP,833.63
Vetajangalapalem,Anakapalli,743,586187,village,KASIMKOTA,3.77,ICD Raipur,409.39,Visakhapatnam Port,28.49,Visakhapatnam International Airport (VTZ),29.11,Petrapole ICP,840.75
Kannuru,Anakapalli,743,586151,village,THADI,3.38,ICD Bhubaneswar,399.19,Visakhapatnam Port,13.39,Visakhapatnam International Airport (VTZ),14.04,Petrapole ICP,830.2
Pathamallempeta,Anakapalli,743,585765,village,GULLIPADU,35.36,ICD Raipur,396.36,Visakhapatnam Port,76.4,Visakhapatnam International Airport (VTZ),77.03,Petrapole ICP,875.31
Seethanagaram,Anakapalli,743,586183,village,KASIMKOTA,4.88,ICD Bhubaneswar,407.69,Visakhapatnam Port,26.98,Visakhapatnam International Airport (VTZ),27.39,Petrapole ICP,838.48
Kanchugummala,Anakapalli,743,585819,village,NARASINGAPALLI,26.43,ICD Raipur,397.37,Visakhapatnam Port,56.68,Visakhapatnam International Airport (VTZ),57.04,Petrapole ICP,858.04
Kunchangi,Anakapalli,743,586184,village,KASIMKOTA,5.94,ICD Raipur,407.22,Visakhapatnam Port,29.47,Visakhapatnam International Airport (VTZ),29.84,Petrapole ICP,839.88
Konthalam,Anakapalli,743,585817,village,NARASINGAPALLI,30.84,ICD Raipur,393.72,Visakhapatnam Port,60.4,Visakhapatnam International Airport (VTZ),60.6,Petrapole ICP,858.55
Z.Bennavaram,Anakapalli,743,585837,village,BAYYAVARAM,25.72,ICD Raipur,394.23,Visakhapatnam Port,53.25,Visakhapatnam International Airport (VTZ),53.28,Petrapole ICP,852.01
Iruvada,Anakapalli,743,586055,village,DUVVADA,8.35,ICD Bhubaneswar,391.19,Visakhapatnam Port,13.82,Visakhapatnam International Airport (VTZ),12.04,Petrapole ICP,822.15
Marupaka,Anakapalli,743,585852,village,BAYYAVARAM,18.9,ICD Raipur,397.07,Visakhapatnam Port,45.32,Visakhapatnam International Airport (VTZ),45.29,Petrapole ICP,846.63
Kandipudi,Anakapalli,743,586256,village,BAYYAVARAM,13.07,ICD Raipur,400.29,Visakhapatnam Port,35.28,Visakhapatnam International Airport (VTZ),35.06,Petrapole ICP,839.23
Marripalem,Anakapalli,743,586521,village,REGUPALEM,8.51,ICD Raipur,430.86,Visakhapatnam Port,44.04,Visakhapatnam International Airport (VTZ),46.67,Petrapole ICP,865.04
Dharmavaram Agraharam,Anakapalli,743,585736,village,TUNI,19.41,ICD Hyderabad (Sanathnagar),412.85,Visakhapatnam Port,87.63,Visakhapatnam International Airport (VTZ),89.25,Petrapole ICP,897.76
Rajala Agraharam,Anakapalli,743,586522,village,ELLAMANCHILI,10.36,ICD Raipur,432.26,Visakhapatnam Port,42.96,Visakhapatnam International Airport (VTZ),45.7,Petrapole ICP,864.36
Pulaparthi,Anakapalli,743,586421,village,REGUPALEM,2.59,ICD Raipur,427.58,Visakhapatnam Port,50.16,Visakhapatnam International Airport (VTZ),52.49,Petrapole ICP,869.57
Petasudipuram,Anakapalli,743,586482,village,REGUPALEM,3.5,ICD Raipur,428.17,Visakhapatnam Port,47.88,Visakhapatnam International Airport (VTZ),50.28,Petrapole ICP,867.74
Padmanabharaju Peta,Anakapalli,743,586420,village,REGUPALEM,2.28,ICD Raipur,426.45,Visakhapatnam Port,51.05,Visakhapatnam International Airport (VTZ),53.3,Petrapole ICP,869.97
Krishnapuram,Anakapalli,743,586422,village,REGUPALEM,2.78,ICD Raipur,427.72,Visakhapatnam Port,48.56,Visakhapatnam International Airport (VTZ),50.92,Petrapole ICP,868.2
Kumarapalle,Anakapalli,743,586517,village,ELLAMANCHILI,7.54,ICD Raipur,429.23,Visakhapatnam Port,40.35,Visakhapatnam International Airport (VTZ),42.94,Petrapole ICP,861.28
Kattabolu,Anakapalli,743,586519,village,ELLAMANCHILI,6.47,ICD Raipur,428.32,Visakhapatnam Port,42.68,Visakhapatnam International Airport (VTZ),45.17,Petrapole ICP,863.13
Pedabhairavabhoopati Agraharam,Anakapalli,743,585750,village,TUNI,17.21,ICD Raipur,416.86,Visakhapatnam Port,78.69,Visakhapatnam International Airport (VTZ),80.28,Petrapole ICP,889.65
Vemagiri,Anakapalli,743,586483,village,REGUPALEM,3.99,ICD Raipur,427.16,Visakhapatnam Port,45.99,Visakhapatnam International Airport (VTZ),48.35,Petrapole ICP,865.73
Velchuru,Anakapalli,743,586515,village,ELLAMANCHILI,9.55,ICD Bhubaneswar,427.57,Visakhapatnam Port,37.24,Visakhapatnam International Airport (VTZ),39.94,Petrapole ICP,858.62
Lalam Koduru,Anakapalli,743,586512,village,ELLAMANCHILI,13.18,ICD Bhubaneswar,424.62,Visakhapatnam Port,33.79,Visakhapatnam International Airport (VTZ),36.68,Petrapole ICP,855.69
Gunupudi,Anakapalli,743,585735,village,TUNI,19.64,ICD Hyderabad (Sanathnagar),415.27,Visakhapatnam Port,84.7,Visakhapatnam International Airport (VTZ),86.25,Petrapole ICP,894.34
Eti Koppaka,Anakapalli,743,586419,village,REGUPALEM,4.04,ICD Raipur,425.2,Visakhapatnam Port,53.04,Visakhapatnam International Airport (VTZ),55.2,Petrapole ICP,871.27
Nakkapalem,Anakapalli,743,586511,village,NARASINGAPALLI,14.64,ICD Bhubaneswar,422.25,Visakhapatnam Port,31.33,Visakhapatnam International Airport (VTZ),34.27,Petrapole ICP,853.32
Krishnampalem,Anakapalli,743,586504,village,ELLAMANCHILI,10.5,ICD Bhubaneswar,425.64,Visakhapatnam Port,35.22,Visakhapatnam International Airport (VTZ),37.94,Petrapole ICP,856.69
Pudi,Anakapalli,743,586508,village,NARASINGAPALLI,14.74,ICD Bhubaneswar,421.14,Visakhapatnam Port,30.21,Visakhapatnam International Airport (VTZ),33.15,Petrapole ICP,852.21
Yerakabhoopati Agraharam,Anakapalli,743,585749,village,TUNI,17.6,ICD Raipur,416.37,Visakhapatnam Port,77.23,Visakhapatnam International Airport (VTZ),78.81,Petrapole ICP,888.17
Gurjapalem,Anakapalli,743,586506,village,NARASINGAPALLI,13.39,ICD Bhubaneswar,422.53,Visakhapatnam Port,31.79,Visakhapatnam International Airport (VTZ),34.63,Petrapole ICP,853.59
Janguluruvelampalem,Anakapalli,743,586484,village,ELLAMANCHILI,4.59,ICD Raipur,425.95,Visakhapatnam Port,43.57,Visakhapatnam International Airport (VTZ),45.88,Petrapole ICP,863.18
Chippada,Anakapalli,743,586407,village,NARASINGAPALLI,16.66,ICD Bhubaneswar,418.68,Visakhapatnam Port,27.58,Visakhapatnam International Airport (VTZ),30.64,Petrapole ICP,849.76
Rajakoduru,Anakapalli,743,586503,village,ELLAMANCHILI,9.13,ICD Bhubaneswar,425.15,Visakhapatnam Port,35.09,Visakhapatnam International Airport (VTZ),37.7,Petrapole ICP,856.19
Golugondapeta,Anakapalli,743,585734,village,TUNI,20.73,ICD Raipur,414.08,Visakhapatnam Port,82.52,Visakhapatnam International Airport (VTZ),83.99,Petrapole ICP,891.49
Pippalla Kothapalle,Anakapalli,743,586286,village,GULLIPADU,13.05,ICD Raipur,418.2,Visakhapatnam Port,69.55,Visakhapatnam International Airport (VTZ),71.24,Petrapole ICP,882.52
Gannavaram,Anakapalli,743,585752,village,GULLIPADU,15.46,ICD Raipur,416.91,Visakhapatnam Port,73.09,Visakhapatnam International Airport (VTZ),74.7,Petrapole ICP,884.91
Sarugudu,Anakapalli,743,585732,village,TUNI,23.41,ICD Hyderabad (Sanathnagar),411.55,Visakhapatnam Port,87.92,Visakhapatnam International Airport (VTZ),89.36,Petrapole ICP,895.75
Pothanapudi Araharam,Anakapalli,743,585920,village,BAYYAVARAM,22.15,ICD Raipur,391.26,Visakhapatnam Port,42.48,Visakhapatnam International Airport (VTZ),41.65,Petrapole ICP,837.12
Laluru,Anakapalli,743,586234,village,BAYYAVARAM,21.38,ICD Raipur,392.3,Visakhapatnam Port,43.31,Visakhapatnam International Airport (VTZ),42.68,Petrapole ICP,839.39
RF,Anakapalli,743,,village,BAYYAVARAM,26.12,ICD Raipur,390.4,Visakhapatnam Port,51.31,Visakhapatnam International Airport (VTZ),50.93,Petrapole ICP,846.24
Chinasompuram,Anakapalli,743,585972,village,Lakkavarapukota,16.29,ICD Raipur,378.82,Visakhapatnam Port,43.27,Visakhapatnam International Airport (VTZ),40.54,Petrapole ICP,813.43
Valabu,Anakapalli,743,585955,village,Lakkavarapukota,26.79,ICD Raipur,378.52,Visakhapatnam Port,47.13,Visakhapatnam International Airport (VTZ),45.08,Petrapole ICP,823.31
Peda Sarada,Anakapalli,743,585896,village,BAYYAVARAM,31.73,ICD Raipur,385.88,Visakhapatnam Port,56.65,Visakhapatnam International Airport (VTZ),56.14,Petrapole ICP,847.23
Arjunagiri Agraharam,Anakapalli,743,585930,village,Lakkavarapukota,24.9,ICD Raipur,387.38,Visakhapatnam Port,38.61,Visakhapatnam International Airport (VTZ),36.82,Petrapole ICP,825.52
Thimiram,Anakapalli,743,585993,village,Lakkavarapukota,22.39,ICD Raipur,387.3,Visakhapatnam Port,37.49,Visakhapatnam International Airport (VTZ),35.5,Petrapole ICP,823.17
Alamanda Bheemavaram,Anakapalli,743,585998,village,Mallividu,17.94,ICD Bhubaneswar,389.15,Visakhapatnam Port,33.47,Visakhapatnam International Airport (VTZ),31.16,Petrapole ICP,819.5
Jogannapalem,Anakapalli,743,586408,village,NARASINGAPALLI,17.2,ICD Bhubaneswar,417.52,Visakhapatnam Port,26.4,Visakhapatnam International Airport (VTZ),29.48,Petrapole ICP,848.6
Uddlapalem,Anakapalli,743,586404,village,NARASINGAPALLI,14.12,ICD Bhubaneswar,419.66,Visakhapatnam Port,28.85,Visakhapatnam International Airport (VTZ),31.72,Petrapole ICP,850.73
Manyapuratla,Anakapalli,743,585744,village,TUNI,18.91,ICD Raipur,415.18,Visakhapatnam Port,78.94,Visakhapatnam International Airport (VTZ),80.46,Petrapole ICP,889.02
Nathavaram,Anakapalli,743,585725,village,GULLIPADU,22.91,ICD Raipur,411.07,Visakhapatnam Port,78.01,Visakhapatnam International Airport (VTZ),79.35,Petrapole ICP,886.04
Rajupeta Agraharam,Anakapalli,743,585743,village,TUNI,20.79,ICD Raipur,413.42,Visakhapatnam Port,79.95,Visakhapatnam International Airport (VTZ),81.39,Petrapole ICP,888.96
Mallubhupala Patnam,Anakapalli,743,585747,village,GULLIPADU,16.43,ICD Raipur,415.91,Visakhapatnam Port,73.23,Visakhapatnam International Airport (VTZ),74.8,Petrapole ICP,884.54
Kodavatipudi Agraharam,Anakapalli,743,585742,village,TUNI,21.42,ICD Raipur,412.96,Visakhapatnam Port,80.91,Visakhapatnam International Airport (VTZ),82.34,Petrapole ICP,889.53
Krishnapura Agraharam,Anakapalli,743,585731,village,TUNI,23.17,ICD Raipur,411.85,Visakhapatnam Port,83.54,Visakhapatnam International Airport (VTZ),84.92,Petrapole ICP,891.17
Maruturu,Anakapalli,743,586402,village,NARASINGAPALLI,10.99,ICD Bhubaneswar,422.19,Visakhapatnam Port,31.93,Visakhapatnam International Airport (VTZ),34.58,Petrapole ICP,853.24
Mamidivada,Anakapalli,743,586497,village,ELLAMANCHILI,4.5,ICD Raipur,425.62,Visakhapatnam Port,38.86,Visakhapatnam International Airport (VTZ),41.22,Petrapole ICP,858.88
Kothuru,Anakapalli,743,586498,village,ELLAMANCHILI,6.42,ICD Raipur,426.52,Visakhapatnam Port,37.12,Visakhapatnam International Airport (VTZ),39.57,Petrapole ICP,857.61
Gottivada,Anakapalli,743,586293,village,REGUPALEM,7.56,ICD Raipur,420.07,Visakhapatnam Port,54.22,Visakhapatnam International Airport (VTZ),56.06,Petrapole ICP,870.15
Anantha Padmanabhapuram,Anakapalli,743,585745,village,GULLIPADU,19.46,ICD Raipur,414.24,Visakhapatnam Port,76.53,Visakhapatnam International Airport (VTZ),78.02,Petrapole ICP,886.49
Yerravaram (Part),Anakapalli,743,586416,village,ELLAMANCHILI,2.44,ICD Raipur,423.18,Visakhapatnam Port,43.14,Visakhapatnam International Airport (VTZ),45.27,Petrapole ICP,861.78
Vedurupalle,Anakapalli,743,585733,village,TUNI,21.79,ICD Hyderabad (Sanathnagar),413.59,Visakhapatnam Port,86.01,Visakhapatnam International Airport (VTZ),87.48,Petrapole ICP,894.56
Kailasapatnam,Anakapalli,743,586290,village,NARSIPATNAM RD,10.08,ICD Raipur,418.75,Visakhapatnam Port,57.87,Visakhapatnam International Airport (VTZ),59.62,Petrapole ICP,872.71
Janguluru,Anakapalli,743,586397,village,NARASINGAPALLI,13.7,ICD Bhubaneswar,418.69,Visakhapatnam Port,27.99,Visakhapatnam International Airport (VTZ),30.8,Petrapole ICP,849.75
