village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
MAUZAMAMABAD,FARIDABAD,88,63541,village,AJAIBPUR,14.0,Palwal,28.95,Dahej Port,876.33,ICD Ballabhgarh,17.03,Rupaidiha ICP,358.6,Indira Gandhi International Airport (DEL),42.02,MMLP Sangrur,256.27,Varanasi Multi-Modal Terminal,630.46,FCI Depot Delhi (NCR),36.93
RAUNYA,PALWAL,89,800437,village,PALWAL,4.36,Palwal,4.36,Dahej Port,845.82,ICD Ballabhgarh,24.62,Rupaidiha ICP,371.95,Indira Gandhi International Airport (DEL),54.23,MMLP Sangrur,273.25,Varanasi Multi-Modal Terminal,626.69,FCI Depot Delhi (NCR),56.15
CHHALAGARH,PALWAL,89,800437,village,PALWAL,1.78,Palwal,1.78,Dahej Port,845.92,ICD Ballabhgarh,21.39,Rupaidiha ICP,375.52,Indira Gandhi International Airport (DEL),49.97,MMLP Sangrur,268.83,Varanasi Multi-Modal Terminal,631.4,FCI Depot Delhi (NCR),52.47
KUSALIPUR,PALWAL,89,800437,village,RUNDHI,4.38,Palwal,5.19,Dahej Port,842.86,ICD Ballabhgarh,25.66,Rupaidiha ICP,375.19,Indira Gandhi International Airport (DEL),54.1,MMLP Sangrur,272.81,Varanasi Multi-Modal Terminal,628.8,FCI Depot Delhi (NCR),56.77
KITHWARI KI NAGLA,PALWAL,89,800437,village,PALWAL,3.21,Palwal,3.21,Dahej Port,847.94,ICD Ballabhgarh,22.57,Rupaidiha ICP,371.21,Indira Gandhi International Airport (DEL),52.57,MMLP Sangrur,271.67,Varanasi Multi-Modal Terminal,627.24,FCI Depot Delhi (NCR),54.19
DHAULAGARH,PALWAL,89,800437,village,PALWAL,4.49,Palwal,4.49,Dahej Port,843.11,ICD Ballabhgarh,24.57,Rupaidiha ICP,376.16,Indira Gandhi International Airport (DEL),52.7,MMLP Sangrur,271.35,Varanasi Multi-Modal Terminal,630.24,FCI Depot Delhi (NCR),55.51
LOHARGARH,PALWAL,89,800437,village,PALWAL,3.52,Palwal,3.52,Dahej Port,845.41,ICD Ballabhgarh,24.07,Rupaidiha ICP,373.13,Indira Gandhi International Airport (DEL),53.34,MMLP Sangrur,272.3,Varanasi Multi-Modal Terminal,627.94,FCI Depot Delhi (NCR),55.48
FEROZEPUR,PALWAL,89,800437,village,PALWAL,2.87,Palwal,2.87,Dahej Port,849.36,ICD Ballabhgarh,17.79,Rupaidiha ICP,374.46,Indira Gandhi International Airport (DEL),47.08,MMLP Sangrur,266.14,Varanasi Multi-Modal Terminal,632.42,FCI Depot Delhi (NCR),49.1
NAYAGAON (FAZALPUR),PALWAL,89,800437,village,PALWAL,1.23,Palwal,1.23,Dahej Port,848.76,ICD Ballabhgarh,19.71,Rupaidiha ICP,373.13,Indira Gandhi International Airport (DEL),49.34,MMLP Sangrur,268.41,Varanasi Multi-Modal Terminal,630.3,FCI Depot Delhi (NCR),51.18
KIRAROD,MAHENDRAGARH,84,800423,village,Narnaul,5.37,Farukh Nagar,82.27,Dahej Port,778.22,ICD Bawal,48.06,Attari ICP,359.14,Indira Gandhi International Airport (DEL),109.85,MMLP Sangrur,235.89,Varanasi Multi-Modal Terminal,736.46,FCI Depot Delhi (NCR),122.07
PATIKRA,MAHENDRAGARH,84,800423,village,Narnaul,1.24,Farukh Nagar,80.96,Dahej Port,776.61,ICD Bawal,44.1,Attari ICP,364.43,Indira Gandhi International Airport (DEL),108.25,MMLP Sangrur,240.31,Varanasi Multi-Modal Terminal,731.14,FCI Depot Delhi (NCR),120.49
NALAJA,MAHENDRAGARH,84,804056,village,Nizampur,13.79,Farukh Nagar,94.77,Dahej Port,758.78,ICD Bawal,51.57,Attari ICP,380.93,Jaipur International Airport (JAI),117.99,MMLP Sangrur,258.85,Varanasi Multi-Modal Terminal,726.42,FCI Depot Jaipur,109.37
DAWANA,REWARI,85,62464,village,KARNAWAS,5.04,Farukh Nagar,39.32,Dahej Port,810.0,ICD Bawal,8.75,Attari ICP,376.92,Indira Gandhi International Airport (DEL),62.93,MMLP Sangrur,240.25,Varanasi Multi-Modal Terminal,691.01,FCI Depot Delhi (NCR),74.86
DUNDAHERI,GURUGRAM,86,800429,village,BIJWASAN,4.42,Farukh Nagar,24.85,Dahej Port,865.79,ICD Garhi Harsaru,15.56,Attari ICP,369.33,Indira Gandhi International Airport (DEL),5.63,MMLP Sangrur,222.8,Varanasi Multi-Modal Terminal,671.13,FCI Depot Delhi (NCR),16.86
DHAWANA,REWARI,85,62638,village,Dahina Zainabad,5.77,Farukh Nagar,49.44,Dahej Port,806.32,ICD Bawal,26.21,Attari ICP,356.34,Indira Gandhi International Airport (DEL),77.06,MMLP Sangrur,224.11,Varanasi Multi-Modal Terminal,717.3,FCI Depot Delhi (NCR),89.27
BHAGWANPUR,REWARI,85,62733,village,MAJRI NANGAL,2.96,Farukh Nagar,54.77,Dahej Port,794.77,ICD Bawal,7.32,Attari ICP,387.14,Indira Gandhi International Airport (DEL),77.25,MMLP Sangrur,252.78,Varanasi Multi-Modal Terminal,689.57,FCI Depot Delhi (NCR),88.91
BHAGWANPUR,REWARI,85,62575,village,KUMBHAWAS MUNDA,2.83,Farukh Nagar,30.69,Dahej Port,818.59,ICD Bawal,17.56,Attari ICP,370.23,Indira Gandhi International Airport (DEL),55.55,MMLP Sangrur,232.4,Varanasi Multi-Modal Terminal,693.2,FCI Depot Delhi (NCR),67.67
KHARKHARA,HISAR,80,61085,village,Aurang Nagar,11.43,Lahli,43.97,Deendayal Port (Kandla),874.3,ICD Garhi Harsaru,109.98,Attari ICP,260.62,Indira Gandhi International Airport (DEL),114.41,MMLP Sangrur,126.55,Varanasi Multi-Modal Terminal,786.79,FCI FSD Safidon,65.11
SARSANA,HISAR,80,60918,village,Charaud,12.06,Bhattu,42.19,Deendayal Port (Kandla),834.61,ICD Bawal,146.23,Attari ICP,242.55,Indira Gandhi International Airport (DEL),160.13,MMLP Sangrur,134.58,Varanasi Multi-Modal Terminal,830.14,FCI FSD Safidon,115.73
SARSANA,HISAR,80,60987,village,Barwala,14.17,Bhattu,66.49,Deendayal Port (Kandla),893.9,ICD Garhi Harsaru,134.05,Attari ICP,233.54,Indira Gandhi International Airport (DEL),135.25,MMLP Sangrur,96.47,Varanasi Multi-Modal Terminal,805.65,FCI Depot Kaithal,58.89
KHARKHARA,HISAR,80,60998,village,Daulatpur Haryana,7.84,Bhattu,59.16,Deendayal Port (Kandla),892.88,ICD Garhi Harsaru,142.62,Attari ICP,225.27,Indira Gandhi International Airport (DEL),144.06,MMLP Sangrur,90.46,Varanasi Multi-Modal Terminal,814.51,FCI Depot Kaithal,59.86
MAHLUKA,PALWAL,89,63763,village,RUNDHI,19.09,Palwal,20.97,Dahej Port,828.56,ICD Ballabhgarh,34.85,Rupaidiha ICP,392.97,Indira Gandhi International Airport (DEL),54.76,MMLP Sangrur,268.94,Varanasi Multi-Modal Terminal,641.83,FCI Depot Delhi (NCR),61.03
CHAKARPUR,GURUGRAM,86,800429,village,PALAM VIHAR HALT,7.9,Farukh Nagar,25.69,Dahej Port,862.9,ICD Garhi Harsaru,15.11,Attari ICP,373.36,Indira Gandhi International Airport (DEL),9.58,MMLP Sangrur,227.01,Varanasi Multi-Modal Terminal,667.99,FCI Depot Delhi (NCR),19.27
NATHUPUR,GURUGRAM,86,800429,village,BIJWASAN,6.84,Farukh Nagar,26.6,Dahej Port,865.62,ICD Garhi Harsaru,16.68,Attari ICP,371.7,Indira Gandhi International Airport (DEL),6.83,MMLP Sangrur,225.07,Varanasi Multi-Modal Terminal,668.7,FCI Depot Delhi (NCR),16.61
BAJGHERA,GURUGRAM,86,800429,village,PALAM VIHAR HALT,2.32,Farukh Nagar,19.31,Dahej Port,864.56,ICD Garhi Harsaru,12.55,Attari ICP,363.29,Indira Gandhi International Airport (DEL),8.57,MMLP Sangrur,217.27,Varanasi Multi-Modal Terminal,677.99,FCI Depot Delhi (NCR),20.7
BABUPUR,GURUGRAM,86,800429,village,GURGAON,2.76,Farukh Nagar,17.16,Dahej Port,862.03,ICD Garhi Harsaru,10.01,Attari ICP,363.84,Indira Gandhi International Airport (DEL),10.82,MMLP Sangrur,218.16,Varanasi Multi-Modal Terminal,678.39,FCI Depot Delhi (NCR),23.04
DHANKOT,GURUGRAM,86,800429,village,BASAI DHANKOT,3.25,Farukh Nagar,12.11,Dahej Port,856.63,ICD Garhi Harsaru,4.89,Attari ICP,364.01,Indira Gandhi International Airport (DEL),16.42,MMLP Sangrur,219.18,Varanasi Multi-Modal Terminal,680.43,FCI Depot Delhi (NCR),28.66
JATAULI,GURUGRAM,86,800428,village,PATAUDI ROAD,0.61,Farukh Nagar,14.82,Dahej Port,834.45,ICD Garhi Harsaru,20.82,Attari ICP,363.91,Indira Gandhi International Airport (DEL),40.54,MMLP Sangrur,223.27,Varanasi Multi-Modal Terminal,691.18,FCI Depot Delhi (NCR),52.77
JHARSA,GURUGRAM,86,800429,village,GURGAON,6.01,Farukh Nagar,21.42,Dahej Port,858.49,ICD Garhi Harsaru,10.34,Attari ICP,372.52,Indira Gandhi International Airport (DEL),12.95,MMLP Sangrur,226.85,Varanasi Multi-Modal Terminal,670.61,FCI Depot Delhi (NCR),23.88
BINDAPUR,GURUGRAM,86,800429,village,GURGAON,8.13,Farukh Nagar,23.56,Dahej Port,858.7,ICD Garhi Harsaru,12.3,Attari ICP,374.58,Indira Gandhi International Airport (DEL),13.34,MMLP Sangrur,228.77,Varanasi Multi-Modal Terminal,668.34,FCI Depot Delhi (NCR),23.48
KABIRPUR,SONIPAT,76,800389,village,SONIPAT,1.89,Narela,15.62,Dahej Port,907.85,ICD Loni,34.6,Attari ICP,327.6,Indira Gandhi International Airport (DEL),46.97,MMLP Sangrur,177.87,Varanasi Multi-Modal Terminal,702.24,FCI Depot Delhi (NCR),43.58
HASAMABAD,SONIPAT,76,800389,village,HARANA KALAN,5.03,Narela,14.17,Dahej Port,909.27,ICD Loni,31.43,Attari ICP,330.95,Indira Gandhi International Airport (DEL),45.89,MMLP Sangrur,181.02,Varanasi Multi-Modal Terminal,698.47,FCI Depot Delhi (NCR),41.51
RATHDHANA,SONIPAT,76,800389,village,HARANA KALAN,2.15,Narela,11.32,Dahej Port,905.82,ICD Loni,30.16,Attari ICP,332.03,Indira Gandhi International Airport (DEL),42.93,MMLP Sangrur,182.36,Varanasi Multi-Modal Terminal,698.1,FCI Depot Delhi (NCR),39.14
RAI,SONIPAT,76,800389,village,RATHDHANA,4.65,Narela,9.91,Dahej Port,906.17,ICD Loni,27.48,Attari ICP,334.72,Indira Gandhi International Airport (DEL),41.61,MMLP Sangrur,184.96,Varanasi Multi-Modal Terminal,695.24,FCI Depot Delhi (NCR),37.14
KHERI SADH,ROHTAK,82,800414,village,ASTHAL BOHAR,1.72,Lahli,19.0,Dahej Port,876.49,ICD Garhi Harsaru,53.47,Attari ICP,313.92,Indira Gandhi International Airport (DEL),54.23,MMLP Sangrur,169.68,Varanasi Multi-Modal Terminal,726.37,FCI Depot Delhi (NCR),60.09
KUTANA,ROHTAK,82,800414,village,ROHTAK JN,3.45,Lahli,10.28,Dahej Port,876.22,ICD Garhi Harsaru,62.89,Attari ICP,304.32,Indira Gandhi International Airport (DEL),64.79,MMLP Sangrur,161.26,Varanasi Multi-Modal Terminal,737.02,FCI FSD Safidon,57.73
SUNARI KHURD,ROHTAK,82,800414,village,ROHTAK JN,5.36,Lahli,11.2,Dahej Port,872.45,ICD Garhi Harsaru,57.79,Attari ICP,309.48,Indira Gandhi International Airport (DEL),60.57,MMLP Sangrur,166.67,Varanasi Multi-Modal Terminal,732.94,FCI FSD Safidon,62.54
SAMPLA,ROHTAK,82,800416,village,SAMPLA,1.99,Narela,29.68,Dahej Port,875.92,ICD Garhi Harsaru,39.43,Attari ICP,329.26,Indira Gandhi International Airport (DEL),37.91,MMLP Sangrur,183.73,Varanasi Multi-Modal Terminal,709.97,FCI Depot Delhi (NCR),43.81
KHERI SAMPLA,ROHTAK,82,800416,village,SAMPLA,0.81,Narela,30.07,Dahej Port,876.97,ICD Garhi Harsaru,41.32,Attari ICP,327.42,Indira Gandhi International Airport (DEL),39.62,MMLP Sangrur,181.84,Varanasi Multi-Modal Terminal,711.56,FCI Depot Delhi (NCR),45.26
BALIANA,ROHTAK,82,800414,village,KHARAWAR,5.67,Lahli,23.79,Dahej Port,882.04,ICD Garhi Harsaru,54.5,Attari ICP,313.79,Indira Gandhi International Airport (DEL),53.03,MMLP Sangrur,168.43,Varanasi Multi-Modal Terminal,724.37,FCI Depot Delhi (NCR),57.77
CHITARPURI,REWARI,85,62577,village,KUMBHAWAS MUNDA,3.63,Farukh Nagar,31.06,Dahej Port,818.21,ICD Bawal,17.05,Attari ICP,371.24,Indira Gandhi International Airport (DEL),55.61,MMLP Sangrur,233.37,Varanasi Multi-Modal Terminal,692.3,FCI Depot Delhi (NCR),67.7
DHARUHERA,REWARI,85,800424,village,KHALILPUR,13.33,Farukh Nagar,29.19,Dahej Port,822.56,ICD Bawal,23.33,Attari ICP,379.58,Indira Gandhi International Airport (DEL),48.92,MMLP Sangrur,239.75,Varanasi Multi-Modal Terminal,680.46,FCI Depot Delhi (NCR),60.49
MADIYAKI,NUH,87,63427,village,HODAL,10.35,Palwal,31.92,Dahej Port,818.76,ICD Ballabhgarh,52.05,Rupaidiha ICP,383.13,Indira Gandhi International Airport (DEL),77.59,MMLP Sangrur,293.42,Varanasi Multi-Modal Terminal,621.26,FCI Depot Delhi (NCR),82.13
BADLI,JHAJJAR,83,700003,village,Farukhnagar,9.6,Farukh Nagar,9.6,Dahej Port,856.33,ICD Garhi Harsaru,18.31,Attari ICP,349.1,Indira Gandhi International Airport (DEL),28.11,MMLP Sangrur,205.5,Varanasi Multi-Modal Terminal,696.63,FCI Depot Delhi (NCR),39.16
ADAMPUR,GURUGRAM,86,800429,village,BASAI DHANKOT,8.56,Farukh Nagar,22.64,Dahej Port,856.74,ICD Garhi Harsaru,11.16,Attari ICP,375.05,Indira Gandhi International Airport (DEL),15.14,MMLP Sangrur,229.49,Varanasi Multi-Modal Terminal,668.65,FCI Depot Delhi (NCR),25.45
GHASAULA,GURUGRAM,86,800429,village,BASAI DHANKOT,8.85,Farukh Nagar,22.3,Dahej Port,855.19,ICD Garhi Harsaru,10.73,Attari ICP,375.71,Indira Gandhi International Airport (DEL),16.67,MMLP Sangrur,230.34,Varanasi Multi-Modal Terminal,668.59,FCI Depot Delhi (NCR),26.99
ISLAMPUR,GURUGRAM,86,800429,village,BASAI DHANKOT,5.96,Farukh Nagar,19.98,Dahej Port,856.18,ICD Garhi Harsaru,8.57,Attari ICP,372.76,Indira Gandhi International Airport (DEL),15.15,MMLP Sangrur,227.42,Varanasi Multi-Modal Terminal,671.31,FCI Depot Delhi (NCR),26.25
FAZILPUR JHARSA,GURUGRAM,86,800429,village,BASAI DHANKOT,7.8,Farukh Nagar,20.62,Dahej Port,854.0,ICD Garhi Harsaru,9.05,Attari ICP,374.77,Indira Gandhi International Airport (DEL),17.5,MMLP Sangrur,229.64,Varanasi Multi-Modal Terminal,670.08,FCI Depot Delhi (NCR),28.26
NARSINGHPUR,GURUGRAM,86,800429,village,BASAI DHANKOT,6.02,Farukh Nagar,17.17,Dahej Port,852.39,ICD Garhi Harsaru,5.67,Attari ICP,372.36,Indira Gandhi International Airport (DEL),18.84,MMLP Sangrur,227.63,Varanasi Multi-Modal Terminal,673.34,FCI Depot Delhi (NCR),30.29
DARBARIPUR,GURUGRAM,86,800423,village,BASAI DHANKOT,8.51,Farukh Nagar,19.25,Dahej Port,851.18,ICD Garhi Harsaru,7.98,Attari ICP,374.92,Indira Gandhi International Airport (DEL),20.17,MMLP Sangrur,230.22,Varanasi Multi-Modal Terminal,671.14,FCI Depot Delhi (NCR),31.15
PALRA,GURUGRAM,86,800429,village,BASAI DHANKOT,9.96,Farukh Nagar,20.94,Dahej Port,851.02,ICD Garhi Harsaru,9.7,Attari ICP,376.58,Indira Gandhi International Airport (DEL),20.58,MMLP Sangrur,231.8,Varanasi Multi-Modal Terminal,669.43,FCI Depot Delhi (NCR),31.17
SHIKOHPUR,GURUGRAM,86,700001,village,GARHI HARSARU,8.38,Farukh Nagar,17.75,Dahej Port,848.4,ICD Garhi Harsaru,7.46,Attari ICP,374.59,Indira Gandhi International Airport (DEL),22.84,MMLP Sangrur,230.36,Varanasi Multi-Modal Terminal,672.71,FCI Depot Delhi (NCR),34.08
BADHA,GURUGRAM,86,700001,village,GARHI HARSARU,3.93,Farukh Nagar,13.28,Dahej Port,849.44,ICD Garhi Harsaru,3.3,Attari ICP,370.07,Indira Gandhi International Airport (DEL),22.1,MMLP Sangrur,225.99,Varanasi Multi-Modal Terminal,677.09,FCI Depot Delhi (NCR),33.98
HARSARU,GURUGRAM,86,800429,village,GARHI HARSARU,2.44,Farukh Nagar,12.69,Dahej Port,852.47,ICD Garhi Harsaru,1.13,Attari ICP,368.02,Indira Gandhi International Airport (DEL),19.36,MMLP Sangrur,223.58,Varanasi Multi-Modal Terminal,677.94,FCI Depot Delhi (NCR),31.41
GARAULI KHURD,GURUGRAM,86,800429,village,BASAI DHANKOT,2.6,Farukh Nagar,15.2,Dahej Port,854.62,ICD Garhi Harsaru,3.95,Attari ICP,369.05,Indira Gandhi International Airport (DEL),16.84,MMLP Sangrur,224.19,Varanasi Multi-Modal Terminal,675.91,FCI Depot Delhi (NCR),28.76
GARAULI KALAN,GURUGRAM,86,800429,village,BASAI DHANKOT,2.15,Farukh Nagar,13.94,Dahej Port,854.66,ICD Garhi Harsaru,3.09,Attari ICP,367.75,Indira Gandhi International Airport (DEL),17.09,MMLP Sangrur,222.98,Varanasi Multi-Modal Terminal,677.27,FCI Depot Delhi (NCR),29.16
BASAI,GURUGRAM,86,800429,village,BASAI DHANKOT,0.58,Farukh Nagar,15.32,Dahej Port,856.67,ICD Garhi Harsaru,5.12,Attari ICP,367.55,Indira Gandhi International Airport (DEL),15.01,MMLP Sangrur,222.47,Varanasi Multi-Modal Terminal,676.63,FCI Depot Delhi (NCR),27.08
GARHI HARSARU,GURUGRAM,86,700001,village,GARHI HARSARU,1.45,Farukh Nagar,10.76,Dahej Port,853.03,ICD Garhi Harsaru,1.54,Attari ICP,365.76,Indira Gandhi International Airport (DEL),19.5,MMLP Sangrur,221.39,Varanasi Multi-Modal Terminal,680.12,FCI Depot Delhi (NCR),31.7
WAZIRPUR,GURUGRAM,86,700001,village,GARHI HARSARU,1.88,Farukh Nagar,9.74,Dahej Port,849.72,ICD Garhi Harsaru,2.75,Attari ICP,366.66,Indira Gandhi International Airport (DEL),22.72,MMLP Sangrur,222.8,Varanasi Multi-Modal Terminal,680.63,FCI Depot Delhi (NCR),34.88
DHORKA,GURUGRAM,86,700001,village,GARHI HARSARU,4.17,Farukh Nagar,9.55,Dahej Port,847.46,ICD Garhi Harsaru,4.92,Attari ICP,367.2,Indira Gandhi International Airport (DEL),24.97,MMLP Sangrur,223.69,Varanasi Multi-Modal Terminal,681.09,FCI Depot Delhi (NCR),37.11
MEOKA,GURUGRAM,86,700001,village,GARHI HARSARU,3.69,Farukh Nagar,11.06,Dahej Port,848.04,ICD Garhi Harsaru,3.99,Attari ICP,368.47,Indira Gandhi International Airport (DEL),23.96,MMLP Sangrur,224.76,Varanasi Multi-Modal Terminal,679.45,FCI Depot Delhi (NCR),36.01
NAWADA FATEHPUR,GURUGRAM,86,700001,village,GARHI HARSARU,4.79,Farukh Nagar,13.24,Dahej Port,848.01,ICD Garhi Harsaru,4.46,Attari ICP,370.5,Indira Gandhi International Airport (DEL),23.53,MMLP Sangrur,226.64,Varanasi Multi-Modal Terminal,677.27,FCI Depot Delhi (NCR),35.38
NAURANGPUR,GURUGRAM,86,700001,village,GARHI HARSARU,9.04,Farukh Nagar,17.63,Dahej Port,846.47,ICD Garhi Harsaru,8.34,Attari ICP,375.02,Indira Gandhi International Airport (DEL),24.77,MMLP Sangrur,231.08,Varanasi Multi-Modal Terminal,673.14,FCI Depot Delhi (NCR),36.04
MANESAR,GURUGRAM,86,700001,village,GARHI HARSARU,9.75,Farukh Nagar,17.25,Dahej Port,844.4,ICD Garhi Harsaru,9.32,Attari ICP,375.0,Indira Gandhi International Airport (DEL),26.83,MMLP Sangrur,231.42,Varanasi Multi-Modal Terminal,674.11,FCI Depot Delhi (NCR),38.2
DHANA,GURUGRAM,86,700001,village,PATLI,4.16,Farukh Nagar,11.62,Dahej Port,843.19,ICD Garhi Harsaru,8.92,Attari ICP,369.34,Indira Gandhi International Airport (DEL),28.92,MMLP Sangrur,226.43,Varanasi Multi-Modal Terminal,680.8,FCI Depot Delhi (NCR),40.94
KASAN,GURUGRAM,86,700001,village,PATLI,6.88,Farukh Nagar,14.28,Dahej Port,842.38,ICD Garhi Harsaru,9.73,Attari ICP,372.05,Indira Gandhi International Airport (DEL),29.18,MMLP Sangrur,229.06,Varanasi Multi-Modal Terminal,678.26,FCI Depot Delhi (NCR),40.99
PATAUDI,GURUGRAM,86,800428,village,PATAUDI ROAD,4.09,Farukh Nagar,16.64,Dahej Port,833.19,ICD Garhi Harsaru,20.03,Attari ICP,368.32,Indira Gandhi International Airport (DEL),40.09,MMLP Sangrur,227.47,Varanasi Multi-Modal Terminal,686.99,FCI Depot Delhi (NCR),52.22
BALOLA,GURUGRAM,86,800429,village,GURGAON,13.09,Farukh Nagar,29.04,Dahej Port,860.62,ICD Tughlakabad,17.41,Attari ICP,378.84,Indira Gandhi International Airport (DEL),14.43,MMLP Sangrur,232.53,Varanasi Multi-Modal Terminal,663.1,FCI Depot Delhi (NCR),21.99
SIRASKA,GURUGRAM,86,800431,village,PIYALA BLOCK HUT,21.12,Palwal,27.32,Dahej Port,845.88,ICD Ballabhgarh,22.28,Attari ICP,389.74,Indira Gandhi International Airport (DEL),30.08,MMLP Sangrur,244.92,Varanasi Multi-Modal Terminal,657.74,FCI Depot Delhi (NCR),37.88
BERKA,GURUGRAM,86,800431,village,BASAI DHANKOT,22.03,Palwal,28.56,Dahej Port,845.67,ICD Garhi Harsaru,21.48,Attari ICP,388.65,Indira Gandhi International Airport (DEL),29.61,MMLP Sangrur,243.92,Varanasi Multi-Modal Terminal,658.99,FCI Depot Delhi (NCR),37.75
DHUNELA,GURUGRAM,86,800431,village,BASAI DHANKOT,21.11,Palwal,29.94,Dahej Port,845.2,ICD Garhi Harsaru,20.33,Attari ICP,387.54,Indira Gandhi International Airport (DEL),29.35,MMLP Sangrur,242.95,Varanasi Multi-Modal Terminal,660.38,FCI Depot Delhi (NCR),37.87
BALUDA,GURUGRAM,86,800431,village,PIYALA BLOCK HUT,20.89,Palwal,25.38,Dahej Port,843.67,ICD Ballabhgarh,22.82,Attari ICP,392.5,Indira Gandhi International Airport (DEL),33.11,MMLP Sangrur,247.85,Varanasi Multi-Modal Terminal,655.81,FCI Depot Delhi (NCR),40.65
NURPUR JHARSA,GURUGRAM,86,800429,village,BASAI DHANKOT,10.63,Farukh Nagar,22.28,Dahej Port,851.79,ICD Garhi Harsaru,10.92,Attari ICP,377.51,Indira Gandhi International Airport (DEL),20.13,MMLP Sangrur,232.54,Varanasi Multi-Modal Terminal,668.12,FCI Depot Delhi (NCR),30.38
NANGLI UMARPUR,GURUGRAM,86,800429,village,GURGAON,11.17,Farukh Nagar,25.13,Dahej Port,856.51,ICD Garhi Harsaru,13.58,Attari ICP,377.68,Indira Gandhi International Airport (DEL),16.35,MMLP Sangrur,232.0,Varanasi Multi-Modal Terminal,665.96,FCI Depot Delhi (NCR),25.71
MEDAWAS,GURUGRAM,86,800429,village,BASAI DHANKOT,11.62,Farukh Nagar,24.85,Dahej Port,854.79,ICD Garhi Harsaru,13.28,Attari ICP,378.42,Indira Gandhi International Airport (DEL),17.99,MMLP Sangrur,232.95,Varanasi Multi-Modal Terminal,665.88,FCI Depot Delhi (NCR),27.44
DHUMASPUR,GURUGRAM,86,800429,village,BASAI DHANKOT,12.71,Farukh Nagar,25.52,Dahej Port,853.79,ICD Garhi Harsaru,14.0,Attari ICP,379.61,Indira Gandhi International Airport (DEL),19.27,MMLP Sangrur,234.22,Varanasi Multi-Modal Terminal,665.04,FCI Depot Delhi (NCR),28.51
BADSHAHPUR,GURUGRAM,86,800429,village,BASAI DHANKOT,9.57,Farukh Nagar,21.79,Dahej Port,852.85,ICD Garhi Harsaru,10.3,Attari ICP,376.52,Indira Gandhi International Airport (DEL),18.93,MMLP Sangrur,231.45,Varanasi Multi-Modal Terminal,668.71,FCI Depot Delhi (NCR),29.32
KADIPUR,GURUGRAM,86,800429,village,BASAI DHANKOT,2.24,Farukh Nagar,16.56,Dahej Port,856.27,ICD Garhi Harsaru,5.67,Attari ICP,369.2,Indira Gandhi International Airport (DEL),15.1,MMLP Sangrur,224.08,Varanasi Multi-Modal Terminal,675.04,FCI Depot Delhi (NCR),26.96
NANGAL,GURUGRAM,86,62891,village,PATAUDI ROAD,10.74,Farukh Nagar,21.87,Dahej Port,829.89,ICD Garhi Harsaru,22.15,Attari ICP,374.96,Indira Gandhi International Airport (DEL),41.88,MMLP Sangrur,234.1,Varanasi Multi-Modal Terminal,681.48,FCI Depot Delhi (NCR),53.67
NAINWAL,GURUGRAM,86,700001,village,PATLI,12.03,Farukh Nagar,19.14,Dahej Port,842.06,ICD Garhi Harsaru,11.93,Attari ICP,376.98,Indira Gandhi International Airport (DEL),29.18,MMLP Sangrur,233.65,Varanasi Multi-Modal Terminal,673.1,FCI Depot Delhi (NCR),40.37
RAISINA,GURUGRAM,86,800431,village,GARHI HARSARU,17.16,Farukh Nagar,25.84,Dahej Port,843.87,ICD Garhi Harsaru,16.29,Attari ICP,383.3,Indira Gandhi International Airport (DEL),28.64,MMLP Sangrur,239.2,Varanasi Multi-Modal Terminal,665.48,FCI Depot Delhi (NCR),38.42
HAJIPUR,GURUGRAM,86,62964,village,ASAOTI,13.41,Palwal,16.2,Dahej Port,844.9,ICD Ballabhgarh,18.45,Rupaidiha ICP,388.06,Indira Gandhi International Airport (DEL),38.16,MMLP Sangrur,255.42,Varanasi Multi-Modal Terminal,646.63,FCI Depot Delhi (NCR),43.47
BANDHWARI,GURUGRAM,86,800429,village,FARIDABAD,15.36,Farukh Nagar,31.81,Dahej Port,859.11,ICD Tughlakabad,17.6,Attari ICP,382.71,Indira Gandhi International Airport (DEL),18.04,MMLP Sangrur,236.41,Varanasi Multi-Modal Terminal,659.62,FCI Depot Delhi (NCR),24.4
WAZIRABAD,GURUGRAM,86,800429,village,GURGAON,9.54,Farukh Nagar,25.7,Dahej Port,860.33,ICD Garhi Harsaru,14.53,Attari ICP,375.56,Indira Gandhi International Airport (DEL),12.53,MMLP Sangrur,229.46,Varanasi Multi-Modal Terminal,666.66,FCI Depot Delhi (NCR),21.84
TILPAT,FARIDABAD,88,800436,village,TUGLAKABAD CABIN,3.66,Noli,31.56,Dahej Port,874.96,ICD Tughlakabad,7.77,Rupaidiha ICP,372.95,Indira Gandhi International Airport (DEL),25.55,MMLP Sangrur,241.11,Varanasi Multi-Modal Terminal,646.97,FCI Depot Delhi (NCR),21.19
BANDAPUR,FARIDABAD,88,800436,village,TUGLAKABAD CABIN,5.72,Noli,32.48,Dahej Port,875.52,ICD Tughlakabad,9.75,Rupaidiha ICP,370.92,Indira Gandhi International Airport (DEL),27.67,MMLP Sangrur,242.86,Varanasi Multi-Modal Terminal,644.89,FCI Depot Delhi (NCR),22.98
