village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
CHIRUHATU,KHUNTI,365.0,375307,village,143D,5.02,19,313.33,BINGAON,9.58,Shivpoor,92.46,Dhamra Port,303.18,ICD Ranchi,28.88,Petrapole ICP,363.91,Jay Prakash Narayan International Airport (PAT),270.8,MMLP Patna,270.96,Talcher Terminal,233.4,FCI Depot Ranchi,27.62
REWA,KHUNTI,365.0,375308,village,20,4.95,19,312.14,BINGAON,10.1,Shivpoor,92.29,Dhamra Port,302.93,ICD Ranchi,27.93,Petrapole ICP,362.62,Jay Prakash Narayan International Airport (PAT),270.3,MMLP Patna,270.45,Talcher Terminal,233.96,FCI Depot Ranchi,26.73
MANHU,KHUNTI,365.0,375309,village,20,6.27,19,312.29,BINGAON,9.11,Shivpoor,90.55,Dhamra Port,304.4,ICD Ranchi,26.12,Petrapole ICP,362.49,Jay Prakash Narayan International Airport (PAT),268.45,MMLP Patna,268.59,Talcher Terminal,235.83,FCI Depot Ranchi,24.9
GHAGHRA,KHUNTI,365.0,375303,village,20,7.73,19,312.55,BINGAON,8.36,Shivpoor,88.94,Dhamra Port,305.81,ICD Ranchi,24.54,Petrapole ICP,362.51,Jay Prakash Narayan International Airport (PAT),266.77,MMLP Patna,266.91,Talcher Terminal,237.51,FCI Depot Ranchi,23.28
KHIJURI,KHUNTI,365.0,375310,village,20,6.68,19,311.37,BINGAON,9.61,Shivpoor,89.9,Dhamra Port,304.67,ICD Ranchi,24.79,Petrapole ICP,361.41,Jay Prakash Narayan International Airport (PAT),267.48,MMLP Patna,267.6,Talcher Terminal,236.88,FCI Depot Ranchi,23.62
KAPARIYA,KHUNTI,365.0,375311,village,20,6.15,19,310.67,BINGAON,10.34,Shivpoor,90.42,Dhamra Port,304.03,ICD Ranchi,24.92,Petrapole ICP,360.76,Jay Prakash Narayan International Airport (PAT),267.86,MMLP Patna,267.96,Talcher Terminal,236.55,FCI Depot Ranchi,23.8
JIAPARA,KHUNTI,365.0,375301,village,20,8.43,19,310.96,BINGAON,9.76,Shivpoor,88.21,Dhamra Port,305.97,ICD Ranchi,22.62,Petrapole ICP,360.69,Jay Prakash Narayan International Airport (PAT),265.5,MMLP Patna,265.6,Talcher Terminal,238.92,FCI Depot Ranchi,21.47
KANAD|H,KHUNTI,365.0,375300,village,20,8.03,19,309.12,LODHMA,11.33,Shivpoor,89.03,Dhamra Port,304.8,ICD Ranchi,22.35,Petrapole ICP,358.87,Jay Prakash Narayan International Airport (PAT),265.84,MMLP Patna,265.91,Talcher Terminal,238.74,FCI Depot Ranchi,21.35
HUTAR,KHUNTI,365.0,375312,village,20,5.93,19,309.82,BINGAON,11.15,Shivpoor,90.73,Dhamra Port,303.54,ICD Ranchi,24.72,Petrapole ICP,359.9,Jay Prakash Narayan International Airport (PAT),267.94,MMLP Patna,268.03,Talcher Terminal,236.54,FCI Depot Ranchi,23.67
CHALANGI,KHUNTI,365.0,375299,village,20,5.87,19,308.24,BINGAON,12.66,Shivpoor,91.27,Dhamra Port,302.66,ICD Ranchi,24.39,Petrapole ICP,358.3,Jay Prakash Narayan International Airport (PAT),268.07,MMLP Patna,268.13,Talcher Terminal,236.56,FCI Depot Ranchi,23.46
DUGDUGIYA,KHUNTI,365.0,375298,village,20,8.56,19,307.71,LODHMA,12.19,Shivpoor,89.21,Dhamra Port,304.31,ICD Ranchi,21.69,Petrapole ICP,357.37,Jay Prakash Narayan International Airport (PAT),265.58,MMLP Patna,265.62,Talcher Terminal,239.15,FCI Depot Ranchi,20.82
HESANG,KHUNTI,365.0,375296,village,43,10.07,19,306.63,BALASIRING,11.56,Shivpoor,88.43,Dhamra Port,304.76,ICD Ranchi,20.15,Petrapole ICP,356.07,Jay Prakash Narayan International Airport (PAT),264.32,MMLP Patna,264.33,Talcher Terminal,240.56,FCI Depot Ranchi,19.39
CHALAM BARTOLI,KHUNTI,365.0,375174,village,20,1.34,19,304.8,KARRA,21.32,Gua,85.58,Dhamra Port,290.3,ICD Ranchi,37.81,Petrapole ICP,356.85,Jay Prakash Narayan International Airport (PAT),281.88,MMLP Patna,281.92,Talcher Terminal,222.88,FCI Depot Ranchi,37.07
POSEYA,KHUNTI,365.0,375172,village,20,1.52,19,304.49,KARRA,22.03,Gua,84.68,Dhamra Port,289.45,ICD Ranchi,38.67,Petrapole ICP,356.66,Jay Prakash Narayan International Airport (PAT),282.77,MMLP Patna,282.81,Talcher Terminal,222.01,FCI Depot Ranchi,37.94
CHALAM,KHUNTI,365.0,375173,village,20,3.24,19,302.9,KARRA,22.85,Gua,85.45,Dhamra Port,289.26,ICD Ranchi,37.68,Petrapole ICP,354.93,Jay Prakash Narayan International Airport (PAT),282.0,MMLP Patna,282.01,Talcher Terminal,222.99,FCI Depot Ranchi,37.04
BARUDIH,KHUNTI,365.0,375176,village,20,4.85,19,301.16,KARRA,23.5,Gua,87.39,Dhamra Port,289.89,ICD Ranchi,35.62,Petrapole ICP,352.88,Jay Prakash Narayan International Airport (PAT),280.11,MMLP Patna,280.09,Talcher Terminal,225.14,FCI Depot Ranchi,35.1
DANGIADAG,KHUNTI,365.0,375253,village,43,9.23,19,295.02,BALASIRING,19.17,Jarangdih,84.26,Dhamra Port,297.38,ICD Ranchi,23.59,Petrapole ICP,344.56,Jay Prakash Narayan International Airport (PAT),267.17,MMLP Patna,266.96,Talcher Terminal,239.57,FCI Depot Ranchi,23.9
PUTIDAG,KHUNTI,365.0,375252,village,43,10.0,19,296.09,BALASIRING,18.41,Jarangdih,84.96,Dhamra Port,297.9,ICD Ranchi,23.23,Petrapole ICP,345.65,Jay Prakash Narayan International Airport (PAT),267.08,MMLP Patna,266.9,Talcher Terminal,239.43,FCI Depot Ranchi,23.45
LATARHATU,KHUNTI,365.0,375254,village,43,9.4,19,294.38,BALASIRING,19.98,Jarangdih,84.42,Dhamra Port,296.59,ICD Ranchi,24.36,Petrapole ICP,344.0,Jay Prakash Narayan International Airport (PAT),267.83,MMLP Patna,267.62,Talcher Terminal,239.02,FCI Depot Ranchi,24.69
TARUB,KHUNTI,365.0,375255,village,43,8.17,19,291.98,BALASIRING,22.04,Jarangdih,83.38,Dhamra Port,295.04,ICD Ranchi,25.78,Petrapole ICP,341.63,Jay Prakash Narayan International Airport (PAT),268.56,MMLP Patna,268.3,Talcher Terminal,238.82,FCI Depot Ranchi,26.26
PAT|BERA,KHUNTI,365.0,375268,village,20;43,11.31,19,301.1,BALASIRING,14.4,Jarangdih,87.17,Dhamra Port,301.36,ICD Ranchi,20.89,Petrapole ICP,350.56,Jay Prakash Narayan International Airport (PAT),265.43,MMLP Patna,265.33,Talcher Terminal,240.22,FCI Depot Ranchi,20.69
BARUDIH,KHUNTI,365.0,375269,village,20;43,11.29,19,300.21,BALASIRING,14.82,Jarangdih,86.45,Dhamra Port,301.01,ICD Ranchi,20.91,Petrapole ICP,349.63,Jay Prakash Narayan International Airport (PAT),265.37,MMLP Patna,265.26,Talcher Terminal,240.43,FCI Depot Ranchi,20.8
GANEOR,KHUNTI,365.0,375270,village,20;43,11.45,19,299.42,BALASIRING,15.41,Jarangdih,86.04,Dhamra Port,300.5,ICD Ranchi,21.2,Petrapole ICP,348.85,Jay Prakash Narayan International Airport (PAT),265.58,MMLP Patna,265.45,Talcher Terminal,240.35,FCI Depot Ranchi,21.17
KUMKUMA,KHUNTI,365.0,375271,village,20;43,12.44,19,299.49,BALASIRING,16.05,Jarangdih,86.97,Dhamra Port,299.77,ICD Ranchi,22.12,Petrapole ICP,349.07,Jay Prakash Narayan International Airport (PAT),266.55,MMLP Patna,266.43,Talcher Terminal,239.34,FCI Depot Ranchi,22.04
SILADON,KHUNTI,365.0,375272,village,20;43,12.08,19,300.71,BALASIRING,15.16,Jarangdih,87.56,Dhamra Port,300.59,ICD Ranchi,21.66,Petrapole ICP,350.28,Jay Prakash Narayan International Airport (PAT),266.19,MMLP Patna,266.09,Talcher Terminal,239.49,FCI Depot Ranchi,21.47
ALAUND|H,KHUNTI,365.0,375248,village,20,12.27,19,299.03,BALASIRING,17.25,Jarangdih,87.83,Dhamra Port,298.52,ICD Ranchi,23.45,Petrapole ICP,348.81,Jay Prakash Narayan International Airport (PAT),267.88,MMLP Patna,267.75,Talcher Terminal,238.05,FCI Depot Ranchi,23.36
RABANGDAG,KHUNTI,365.0,375249,village,43,11.79,19,297.39,BALASIRING,18.17,Jarangdih,86.7,Dhamra Port,297.76,ICD Ranchi,23.75,Petrapole ICP,347.13,Jay Prakash Narayan International Airport (PAT),267.95,MMLP Patna,267.79,Talcher Terminal,238.28,FCI Depot Ranchi,23.81
SODAG,KHUNTI,365.0,375250,village,43,11.52,19,297.82,BALASIRING,17.4,Jarangdih,86.31,Dhamra Port,298.56,ICD Ranchi,22.95,Petrapole ICP,347.46,Jay Prakash Narayan International Airport (PAT),267.17,MMLP Patna,267.02,Talcher Terminal,239.0,FCI Depot Ranchi,23.0
JIKI,KHUNTI,365.0,375251,village,43,10.95,19,297.41,BALASIRING,17.47,Jarangdih,85.76,Dhamra Port,298.6,ICD Ranchi,22.78,Petrapole ICP,346.99,Jay Prakash Narayan International Airport (PAT),266.9,MMLP Patna,266.74,Talcher Terminal,239.36,FCI Depot Ranchi,22.88
TARO,KHUNTI,365.0,375275,village,20,11.08,19,300.48,BALASIRING,16.46,Jarangdih,88.77,Dhamra Port,299.27,ICD Ranchi,23.2,Petrapole ICP,350.28,Jay Prakash Narayan International Airport (PAT),267.74,MMLP Patna,267.64,Talcher Terminal,237.94,FCI Depot Ranchi,22.97
CHAMRI,KHUNTI,365.0,375190,village,20,9.7,19,302.06,BALASIRING,15.88,Jarangdih,89.98,Dhamra Port,299.95,ICD Ranchi,23.22,Petrapole ICP,351.91,Jay Prakash Narayan International Airport (PAT),267.79,MMLP Patna,267.72,Talcher Terminal,237.63,FCI Depot Ranchi,22.84
KANKI,KHUNTI,365.0,375277,village,20,8.58,19,303.52,BALASIRING,15.41,Jarangdih,91.05,Dhamra Port,300.64,ICD Ranchi,23.26,Petrapole ICP,353.42,Jay Prakash Narayan International Airport (PAT),267.76,MMLP Patna,267.72,Talcher Terminal,237.44,FCI Depot Ranchi,22.75
DOKAR,KHUNTI,365.0,375184,village,20,7.18,19,305.05,BALASIRING,15.43,Shivpoor,92.27,Dhamra Port,301.07,ICD Ranchi,23.81,Petrapole ICP,355.05,Jay Prakash Narayan International Airport (PAT),268.13,MMLP Patna,268.13,Talcher Terminal,236.85,FCI Depot Ranchi,23.15
HESAHATU,KHUNTI,365.0,375185,village,20,7.75,19,303.37,BALASIRING,16.44,Jarangdih,91.9,Dhamra Port,299.72,ICD Ranchi,24.36,Petrapole ICP,353.44,Jay Prakash Narayan International Airport (PAT),268.85,MMLP Patna,268.82,Talcher Terminal,236.34,FCI Depot Ranchi,23.84
ONDRA,KHUNTI,365.0,375186,village,20,6.88,19,303.0,BALASIRING,17.93,Jarangdih,92.98,Dhamra Port,298.36,ICD Ranchi,25.89,Petrapole ICP,353.29,Jay Prakash Narayan International Airport (PAT),270.38,MMLP Patna,270.35,Talcher Terminal,234.83,FCI Depot Ranchi,25.37
JILINGA,KHUNTI,365.0,375188,village,20,7.37,19,301.72,BALASIRING,19.29,Jarangdih,93.07,Dhamra Port,296.87,ICD Ranchi,26.98,Petrapole ICP,352.16,Jay Prakash Narayan International Airport (PAT),271.53,MMLP Patna,271.48,Talcher Terminal,233.84,FCI Depot Ranchi,26.55
BHANRRA,KHUNTI,365.0,375187,village,20,5.5,19,303.99,BINGAON,17.26,Jarangdih,94.32,Dhamra Port,298.28,ICD Ranchi,26.7,Petrapole ICP,354.41,Jay Prakash Narayan International Airport (PAT),271.09,MMLP Patna,271.08,Talcher Terminal,233.97,FCI Depot Ranchi,26.09
JAMRI,KHUNTI,365.0,375189,village,20,8.73,19,301.68,BALASIRING,17.46,Jarangdih,91.19,Dhamra Port,298.46,ICD Ranchi,24.9,Petrapole ICP,351.79,Jay Prakash Narayan International Airport (PAT),269.46,MMLP Patna,269.4,Talcher Terminal,235.97,FCI Depot Ranchi,24.51
REMTA,KHUNTI,365.0,375259,village,43,8.87,19,296.77,BALASIRING,16.76,Jarangdih,83.52,Dhamra Port,299.86,ICD Ranchi,21.17,Petrapole ICP,346.01,Jay Prakash Narayan International Airport (PAT),264.98,MMLP Patna,264.79,Talcher Terminal,241.49,FCI Depot Ranchi,21.44
KUNDIBARTOLI,KHUNTI,365.0,375099,village,20,0.44,19,305.65,KARRA,19.84,Gua,87.22,Dhamra Port,291.99,ICD Ranchi,36.29,Petrapole ICP,357.47,Jay Prakash Narayan International Airport (PAT),280.25,MMLP Patna,280.31,Talcher Terminal,224.44,FCI Depot Ranchi,35.51
BHUT,KHUNTI,365.0,375196,village,20,8.02,19,299.92,BINGAON,21.78,Gua,93.49,Dhamra Port,293.98,ICD Ranchi,29.59,Petrapole ICP,350.71,Jay Prakash Narayan International Airport (PAT),274.16,MMLP Patna,274.08,Talcher Terminal,231.43,FCI Depot Ranchi,29.24
MADHATU,KHUNTI,365.0,375336,village,20,13.56,19,287.33,CHAKRADHARPUR,28.91,Gua,74.31,Dhamra Port,271.78,ICD Ranchi,50.9,Petrapole ICP,340.96,Biju Patnaik International Airport (BBI),290.7,MMLP Kolkata,294.18,Talcher Terminal,212.77,FCI Depot Ranchi,50.87
MUCHIA,KHUNTI,365.0,375335,village,20,12.28,19,287.29,CHAKRADHARPUR,27.65,Gua,72.69,Dhamra Port,270.47,ICD Ranchi,52.43,Petrapole ICP,341.15,Biju Patnaik International Airport (BBI),289.11,MMLP Kolkata,294.09,Talcher Terminal,211.16,FCI Depot Ranchi,52.39
SONPUR GARH,KHUNTI,365.0,374897,village,143D,6.23,19,314.74,GOVINDPUR ROAD,19.8,Gua,81.25,Dhamra Port,291.41,ICD Ranchi,45.86,Petrapole ICP,367.69,Jay Prakash Narayan International Airport (PAT),287.41,MMLP Patna,287.65,Talcher Terminal,216.64,FCI Depot Ranchi,44.68
TULSIDIH,KHUNTI,365.0,375415,village,43,8.76,19,274.53,BARABAMBO,34.73,Gua,87.77,Dhamra Port,274.17,ICD Ranchi,46.95,Petrapole ICP,326.43,Jay Prakash Narayan International Airport (PAT),286.09,MMLP Kolkata,281.76,Talcher Terminal,225.69,FCI Depot Ranchi,47.68
SESOTOLI,KHUNTI,365.0,375316,village,143D,1.32,19,309.77,KARRA,14.06,Gua,93.15,Dhamra Port,298.54,ICD Ranchi,31.34,Petrapole ICP,360.82,Jay Prakash Narayan International Airport (PAT),274.46,MMLP Patna,274.57,Talcher Terminal,229.93,FCI Depot Ranchi,30.32
KhuntI (NP),KHUNTI,365.0,801796,village,20,0.64,19,307.31,BINGAON,15.68,Gua,93.46,Dhamra Port,297.63,ICD Ranchi,30.27,Petrapole ICP,358.25,Jay Prakash Narayan International Airport (PAT),274.02,MMLP Patna,274.09,Talcher Terminal,230.59,FCI Depot Ranchi,29.39
GOBARGANW,WEST SINGHBHUM,368.0,378304,village,20,0.78,19,272.68,Dangoaposi,11.13,Gua,32.32,Dhamra Port,189.35,ICD Tatanagar (Jamshedpur),92.75,Petrapole ICP,337.13,Biju Patnaik International Airport (BBI),202.24,MMLP Kolkata,276.57,Talcher Terminal,132.69,FCI FSD Baripada,108.75
RAJABASA,WEST SINGHBHUM,368.0,378305,village,20,0.82,19,273.16,Dangoaposi,11.2,Gua,32.18,Dhamra Port,189.23,ICD Tatanagar (Jamshedpur),93.37,Petrapole ICP,337.65,Biju Patnaik International Airport (BBI),201.78,MMLP Kolkata,277.04,Talcher Terminal,132.1,FCI FSD Baripada,109.05
BANSKATA,WEST SINGHBHUM,368.0,378314,village,20,1.56,19,274.12,Dangoaposi,10.78,Gua,31.47,Dhamra Port,189.62,ICD Tatanagar (Jamshedpur),94.13,Petrapole ICP,338.61,Biju Patnaik International Airport (BBI),201.57,MMLP Kolkata,277.99,Talcher Terminal,131.52,FCI FSD Baripada,109.91
GOBINDPUR,WEST SINGHBHUM,368.0,378321,village,20,1.14,19,274.0,Dangoaposi,11.31,Gua,31.9,Dhamra Port,189.1,ICD Tatanagar (Jamshedpur),94.39,Petrapole ICP,338.54,Biju Patnaik International Airport (BBI),201.06,MMLP Kolkata,277.85,Talcher Terminal,131.14,FCI FSD Baripada,109.6
HANRIBHANGA,WEST SINGHBHUM,368.0,378319,village,20,0.79,19,272.28,Dangoaposi,12.95,Gua,33.81,Dhamra Port,187.49,ICD Tatanagar (Jamshedpur),93.73,Petrapole ICP,336.91,Biju Patnaik International Airport (BBI),200.44,MMLP Kolkata,276.1,Talcher Terminal,131.34,FCI FSD Baripada,107.66
SARSAWATIPUR,WEST SINGHBHUM,368.0,378320,village,20,0.94,19,272.26,Dangoaposi,13.58,Gua,34.29,Dhamra Port,186.84,ICD Tatanagar (Jamshedpur),94.2,Petrapole ICP,336.96,Biju Patnaik International Airport (BBI),199.74,MMLP Kolkata,276.06,Talcher Terminal,130.76,FCI FSD Baripada,107.37
MUNDUI,WEST SINGHBHUM,368.0,378294,village,20,4.31,19,268.96,Maluka,14.61,Gua,37.47,Dhamra Port,184.45,ICD Tatanagar (Jamshedpur),92.5,Petrapole ICP,333.76,Biju Patnaik International Airport (BBI),199.35,MMLP Kolkata,272.72,Talcher Terminal,131.87,FCI FSD Baripada,103.93
TIRKIRA,WEST SINGHBHUM,368.0,376988,village,320D,14.25,19,311.07,MAHADEV SAL,21.54,Gua,52.84,Dhamra Port,267.23,ICD Ranchi,73.47,Petrapole ICP,367.77,Biju Patnaik International Airport (BBI),271.79,MMLP Patna,316.49,Talcher Terminal,187.82,FCI Depot Ranchi,72.55
GUDRI,WEST SINGHBHUM,368.0,376987,village,320D,14.68,19,312.12,MAHADEV SAL,22.19,Gua,53.28,Dhamra Port,267.99,ICD Ranchi,73.53,Petrapole ICP,368.81,Biju Patnaik International Airport (BBI),272.14,MMLP Patna,316.36,Talcher Terminal,187.94,FCI Depot Ranchi,72.58
KUMDI,WEST SINGHBHUM,368.0,377005,village,320G,13.22,19,316.09,MAHABUANG,23.72,Gua,57.46,Dhamra Port,272.82,ICD Ranchi,71.37,Petrapole ICP,372.38,Biju Patnaik International Airport (BBI),275.97,MMLP Patna,313.31,Talcher Terminal,191.0,FCI Depot Ranchi,70.31
JOJOBIR,WEST SINGHBHUM,368.0,377006,village,320G,12.27,19,317.74,MAHABUANG,22.05,Gua,59.37,Dhamra Port,274.94,ICD Ranchi,70.4,Petrapole ICP,373.84,Biju Patnaik International Airport (BBI),277.72,MMLP Patna,311.91,Talcher Terminal,192.45,FCI Depot Ranchi,69.29
JALDIHA,WEST SINGHBHUM,368.0,378291,village,20,0.41,19,265.84,Maluka,6.89,Gua,35.47,Dhamra Port,191.42,ICD Tatanagar (Jamshedpur),83.8,Petrapole ICP,329.76,Biju Patnaik International Airport (BBI),209.08,MMLP Kolkata,269.96,Talcher Terminal,141.29,FCI FSD Baripada,104.9
KASISA,WEST SINGHBHUM,368.0,378353,village,20,1.84,19,268.83,Maluka,5.88,Gua,32.92,Dhamra Port,192.3,ICD Tatanagar (Jamshedpur),86.34,Petrapole ICP,332.78,Biju Patnaik International Airport (BBI),208.1,MMLP Kolkata,272.92,Talcher Terminal,139.24,FCI FSD Baripada,107.38
BARA PUNGSIA,WEST SINGHBHUM,368.0,378000,village,20,3.91,19,265.77,Kendposi,3.62,Gua,33.66,Dhamra Port,205.55,ICD Tatanagar (Jamshedpur),73.37,Petrapole ICP,328.0,Biju Patnaik International Airport (BBI),224.82,MMLP Kolkata,270.47,Talcher Terminal,155.07,FCI FSD Baripada,112.26
KITAHATU,WEST SINGHBHUM,368.0,377999,village,20,5.84,19,268.14,Kendposi,5.55,Gua,31.22,Dhamra Port,206.12,ICD Tatanagar (Jamshedpur),75.62,Petrapole ICP,330.43,Biju Patnaik International Airport (BBI),224.0,MMLP Kolkata,272.82,Talcher Terminal,153.46,FCI FSD Baripada,114.03
JhIkitata,WEST SINGHBHUM,368.0,377997,village,320G,7.71,19,270.66,Kendposi,8.36,Gua,28.95,Dhamra Port,208.5,ICD Tatanagar (Jamshedpur),76.87,Petrapole ICP,332.79,Biju Patnaik International Airport (BBI),225.12,MMLP Kolkata,275.4,Talcher Terminal,153.57,FCI FSD Baripada,116.89
NOGRA,WEST SINGHBHUM,368.0,377998,village,320G,10.04,19,271.35,Kendposi,9.91,Gua,28.81,Dhamra Port,210.77,ICD Tatanagar (Jamshedpur),76.16,Petrapole ICP,333.23,Biju Patnaik International Airport (BBI),227.29,MMLP Kolkata,276.16,Talcher Terminal,155.31,FCI Depot Ranchi,115.26
DEOJORI,WEST SINGHBHUM,368.0,377996,village,320G,8.53,19,272.37,Kendposi,10.02,Gua,27.31,Dhamra Port,209.45,ICD Tatanagar (Jamshedpur),78.18,Petrapole ICP,334.47,Biju Patnaik International Airport (BBI),225.15,MMLP Kolkata,277.1,Talcher Terminal,153.0,FCI Depot Ranchi,117.18
PAUIPI,WEST SINGHBHUM,368.0,378020,village,320G,5.37,19,271.61,Maluka,8.82,Gua,27.6,Dhamra Port,206.31,ICD Tatanagar (Jamshedpur),79.4,Petrapole ICP,334.06,Biju Patnaik International Airport (BBI),222.04,MMLP Kolkata,276.23,Talcher Terminal,150.44,FCI FSD Baripada,116.28
KOCHRA,WEST SINGHBHUM,368.0,378019,village,320G,2.96,19,270.77,Maluka,6.48,Gua,28.35,Dhamra Port,203.92,ICD Tatanagar (Jamshedpur),80.08,Petrapole ICP,333.46,Biju Patnaik International Airport (BBI),219.86,MMLP Kolkata,275.31,Talcher Terminal,148.79,FCI FSD Baripada,114.49
JAMDIHA,WEST SINGHBHUM,368.0,377995,village,320G,4.37,19,270.03,Kendposi,7.26,Gua,29.14,Dhamra Port,205.27,ICD Tatanagar (Jamshedpur),78.32,Petrapole ICP,332.53,Biju Patnaik International Airport (BBI),221.85,MMLP Kolkata,274.64,Talcher Terminal,150.85,FCI FSD Baripada,114.74
SAN MIRGILINDI,WEST SINGHBHUM,368.0,377994,village,320G,3.67,19,267.83,Kendposi,5.12,Gua,31.32,Dhamra Port,203.89,ICD Tatanagar (Jamshedpur),76.82,Petrapole ICP,330.38,Biju Patnaik International Airport (BBI),221.68,MMLP Kolkata,272.43,Talcher Terminal,151.5,FCI FSD Baripada,112.62
BARA MIRGILINDI,WEST SINGHBHUM,368.0,378001,village,20,4.13,19,266.71,Kendposi,3.94,Gua,32.47,Dhamra Port,203.83,ICD Tatanagar (Jamshedpur),75.61,Petrapole ICP,329.21,Biju Patnaik International Airport (BBI),222.31,MMLP Kolkata,271.32,Talcher Terminal,152.48,FCI FSD Baripada,111.89
KENDPOSI,WEST SINGHBHUM,368.0,378021,village,20,2.06,19,264.6,Kendposi,1.81,Gua,34.6,Dhamra Port,203.13,ICD Tatanagar (Jamshedpur),73.78,Petrapole ICP,327.07,Biju Patnaik International Airport (BBI),222.84,MMLP Kolkata,269.23,Talcher Terminal,153.73,FCI FSD Baripada,110.2
KADALBERA,WEST SINGHBHUM,368.0,378181,village,20,8.09,19,245.56,Singhookharia,9.02,Gua,57.42,Dhamra Port,210.62,ICD Tatanagar (Jamshedpur),48.0,Petrapole ICP,306.08,Biju Patnaik International Airport (BBI),242.33,MMLP Kolkata,250.87,Talcher Terminal,177.99,FCI FSD Baripada,104.31
JAMKUNDIA,WEST SINGHBHUM,368.0,377773,village,320G,0.03,19,305.18,Gua,7.77,Gua,7.77,Dhamra Port,226.48,ICD Tatanagar (Jamshedpur),107.23,Petrapole ICP,367.2,Biju Patnaik International Airport (BBI),224.38,MMLP Kolkata,309.87,Talcher Terminal,141.65,FCI Depot Ranchi,118.44
DEODHAR,WEST SINGHBHUM,368.0,378441,village,220,9.95,19,242.03,Badampahar,25.95,Gua,61.97,Dhamra Port,171.59,ICD Tatanagar (Jamshedpur),77.92,Petrapole ICP,307.23,Biju Patnaik International Airport (BBI),203.71,MMLP Kolkata,245.7,Nasirabad Terminal,138.49,FCI FSD Baripada,78.38
KUKURUSUD,WEST SINGHBHUM,368.0,378451,village,220,10.32,19,243.42,Badampahar,28.5,Gua,62.08,Dhamra Port,169.26,ICD Tatanagar (Jamshedpur),81.13,Petrapole ICP,308.9,Biju Patnaik International Airport (BBI),200.51,MMLP Kolkata,246.96,Nasirabad Terminal,136.03,FCI FSD Baripada,78.25
PANASPAI,WEST SINGHBHUM,368.0,378452,village,220,11.66,19,245.31,Badampahar,30.7,Gua,61.03,Dhamra Port,168.76,ICD Tatanagar (Jamshedpur),83.09,Petrapole ICP,310.88,Biju Patnaik International Airport (BBI),198.79,MMLP Kolkata,248.8,Nasirabad Terminal,135.42,FCI FSD Baripada,79.42
LOWAHATU,WEST SINGHBHUM,368.0,378453,village,220,12.0,19,246.3,Badampahar,32.06,Gua,60.72,Dhamra Port,168.13,ICD Tatanagar (Jamshedpur),84.48,Petrapole ICP,311.96,Biju Patnaik International Airport (BBI),197.5,MMLP Kolkata,249.75,Nasirabad Terminal,134.72,FCI FSD Baripada,79.88
JOARIBHANGA,WEST SINGHBHUM,368.0,378454,village,220,12.33,19,247.13,Maluka,32.8,Gua,60.48,Dhamra Port,167.63,ICD Tatanagar (Jamshedpur),85.6,Petrapole ICP,312.86,Biju Patnaik International Airport (BBI),196.46,MMLP Kolkata,250.54,Nasirabad Terminal,134.18,FCI FSD Baripada,80.28
LIDIAM,WEST SINGHBHUM,368.0,378455,village,220,12.47,19,247.77,Maluka,33.18,Gua,60.57,Dhamra Port,166.82,ICD Tatanagar (Jamshedpur),86.86,Petrapole ICP,313.6,Biju Patnaik International Airport (BBI),195.22,MMLP Kolkata,251.14,Nasirabad Terminal,133.32,FCI FSD Baripada,80.42
ICHAPI,WEST SINGHBHUM,368.0,378457,village,220,13.48,19,248.48,Maluka,32.03,Gua,59.46,Dhamra Port,167.91,ICD Tatanagar (Jamshedpur),86.5,Petrapole ICP,314.23,Biju Patnaik International Airport (BBI),195.83,MMLP Kolkata,251.89,Nasirabad Terminal,134.39,FCI FSD Baripada,81.44
BISKOTA,WEST SINGHBHUM,368.0,378459,village,220,14.77,19,249.52,Maluka,30.72,Gua,58.13,Dhamra Port,169.04,ICD Tatanagar (Jamshedpur),86.39,Petrapole ICP,315.18,Biju Patnaik International Airport (BBI),196.27,MMLP Kolkata,252.96,Nasirabad Terminal,135.49,FCI FSD Baripada,82.73
KULWAI,WEST SINGHBHUM,368.0,378460,village,220,16.25,19,250.85,Maluka,29.35,Gua,56.66,Dhamra Port,170.12,ICD Tatanagar (Jamshedpur),86.6,Petrapole ICP,316.44,Biju Patnaik International Airport (BBI),196.48,MMLP Kolkata,254.31,Nasirabad Terminal,136.53,FCI FSD Baripada,84.22
TARTARIA,WEST SINGHBHUM,368.0,378458,village,220,14.76,19,248.84,Maluka,30.21,Gua,57.98,Dhamra Port,170.03,ICD Tatanagar (Jamshedpur),84.94,Petrapole ICP,314.38,Biju Patnaik International Airport (BBI),197.72,MMLP Kolkata,252.33,Nasirabad Terminal,136.52,FCI FSD Baripada,82.65
