village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
CHITHANATHAM,TIRUCHIRAPPALLI,614,636048,village,83,0.13,Bengaluru-Mysuru Expressway,265.07,SAMUDRAM,3.62,Uttangal Mangalam,137.67,Karaikal Port,148.73,ICD Madurai,94.11,Petrapole ICP,1738.84,Tiruchirappalli International Airport (TRZ),23.7,MMLP Coimbatore,175.35,Aluva Terminal,246.49,FCI Depot Tiruchirappalli,24.49
SITHAMBUR,TIRUCHIRAPPALLI,614,635748,village,81,5.12,Bengaluru-Mysuru Expressway,247.83,ELAMANUR,5.55,Uttangal Mangalam,114.2,Karaikal Port,138.9,ICD Salem,93.84,Petrapole ICP,1712.28,Tiruchirappalli International Airport (TRZ),23.21,MMLP Coimbatore,178.58,Aluva Terminal,261.72,FCI Depot Tiruchirappalli,20.72
PERIAKARUPPUR,TIRUCHIRAPPALLI,614,635969,village,81,1.82,Bengaluru-Mysuru Expressway,255.65,JIYAPURAM,1.69,Uttangal Mangalam,116.76,Karaikal Port,136.21,ICD Salem,102.08,Petrapole ICP,1716.78,Tiruchirappalli International Airport (TRZ),15.49,MMLP Coimbatore,182.12,Aluva Terminal,261.89,FCI Depot Tiruchirappalli,13.33
TALUGAI,TIRUCHIRAPPALLI,614,635751,village,136,26.28,Mysore Road,203.29,ATTUR,28.22,Uttangal Mangalam,103.96,Karaikal Port,156.67,ICD Salem,49.38,Petrapole ICP,1680.25,Tiruchirappalli International Airport (TRZ),70.85,MMLP Coimbatore,172.24,Aluva Terminal,273.28,FCI Depot Tiruchirappalli,68.04
Marudhur,TIRUCHIRAPPALLI,614,635925,village,81,2.11,716B,252.34,VALADI,3.85,Uttangal Mangalam,99.91,Karaikal Port,118.04,ICD Salem,107.78,Petrapole ICP,1701.81,Tiruchirappalli International Airport (TRZ),16.91,MMLP Coimbatore,199.59,Aluva Terminal,280.62,FCI Depot Tiruchirappalli,14.62
PALUVANJI  EAST,TIRUCHIRAPPALLI,614,636112,village,38,0.35,Bengaluru-Mysuru Expressway,281.4,CHETTIYAPATTI,16.0,Uttangal Mangalam,158.93,Karaikal Port,160.52,ICD Madurai,70.55,Petrapole ICP,1761.45,Tiruchirappalli International Airport (TRZ),43.29,MMLP Coimbatore,176.52,Aluva Terminal,235.73,FCI Depot Tiruchirappalli,45.15
Pullambadi North,TIRUCHIRAPPALLI,614,932006,village,81,0.1,716B,245.25,PULLAMBADI,1.96,Uttangal Mangalam,85.65,Karaikal Port,102.92,ICD Salem,114.13,Petrapole ICP,1688.54,Tiruchirappalli International Airport (TRZ),30.1,MMLP Coimbatore,214.42,Aluva Terminal,296.66,FCI Depot Tiruchirappalli,28.65
Tiruchirappalli (M Corp) (Part,TIRUCHIRAPPALLI,614,803631,village,83,0.1,716B,264.7,TIRUVERUMBUR,2.38,Uttangal Mangalam,109.76,Karaikal Port,120.23,ICD Salem,116.86,Petrapole ICP,1712.5,Tiruchirappalli International Airport (TRZ),6.12,MMLP Coimbatore,199.49,Aluva Terminal,275.76,FCI Depot Tiruchirappalli,5.72
UTHAMSEVI,TIRUCHIRAPPALLI,614,635978,village,81,5.34,716B,259.38,MANDURAI,3.72,Uttangal Mangalam,104.08,Karaikal Port,116.76,ICD Salem,114.6,Petrapole ICP,1706.74,Tiruchirappalli International Airport (TRZ),11.6,MMLP Coimbatore,201.88,Aluva Terminal,280.01,FCI Depot Tiruchirappalli,10.26
Valkaradu R.F..,TIRUCHIRAPPALLI,614,635815,village,136,26.1,Mysore Road,208.14,ATTUR,30.09,Uttangal Mangalam,100.97,Karaikal Port,152.07,ICD Salem,54.4,Petrapole ICP,1680.54,Tiruchirappalli International Airport (TRZ),66.46,MMLP Coimbatore,175.23,Aluva Terminal,274.87,FCI Depot Tiruchirappalli,63.64
Muthampatti,TIRUCHIRAPPALLI,614,635728,village,381B,2.98,Bengaluru-Mysuru Expressway,232.84,KULITALAI,5.91,Uttangal Mangalam,124.17,Karaikal Port,154.91,ICD Salem,81.24,Petrapole ICP,1716.98,Tiruchirappalli International Airport (TRZ),38.9,MMLP Coimbatore,162.43,Aluva Terminal,249.21,FCI Depot Tiruchirappalli,36.77
NALLUR,TIRUCHIRAPPALLI,614,636124,village,38,2.57,Bengaluru-Mysuru Expressway,287.36,VALYAMPATTI,22.08,Uttangal Mangalam,168.46,Karaikal Port,167.28,ICD Madurai,60.67,Petrapole ICP,1771.2,Tiruchirappalli International Airport (TRZ),52.98,MMLP Coimbatore,176.54,Aluva Terminal,230.61,FCI Depot Tiruchirappalli,54.94
VALAIYUR,TIRUCHIRAPPALLI,614,635842,village,38,7.25,716B,241.98,PICHCHANDARKOVL,14.27,Uttangal Mangalam,97.02,Karaikal Port,124.47,ICD Salem,95.02,Petrapole ICP,1696.25,Tiruchirappalli International Airport (TRZ),27.13,MMLP Coimbatore,193.02,Aluva Terminal,278.69,FCI Depot Tiruchirappalli,24.35
Venkatanayakanpatti,TIRUCHIRAPPALLI,614,636120,village,38,2.47,Bengaluru-Mysuru Expressway,282.45,VALYAMPATTI,17.1,Uttangal Mangalam,169.05,Karaikal Port,170.34,ICD Madurai,61.01,Petrapole ICP,1771.34,Tiruchirappalli International Airport (TRZ),53.38,MMLP Coimbatore,171.24,Aluva Terminal,226.64,FCI Depot Tiruchirappalli,55.13
Siruppathur,TIRUCHIRAPPALLI,614,635850,village,38,8.87,716B,245.23,UTTAMARKOVIL,12.05,Uttangal Mangalam,101.16,Karaikal Port,127.43,ICD Salem,95.15,Petrapole ICP,1700.3,Tiruchirappalli International Airport (TRZ),24.57,MMLP Coimbatore,189.93,Aluva Terminal,274.79,FCI Depot Tiruchirappalli,21.73
T. RENGANATHAPURAM,TIRUCHIRAPPALLI,614,635778,village,136,26.76,716B,221.66,PERUGAMANI,37.34,Uttangal Mangalam,96.77,Karaikal Port,140.91,ICD Salem,68.86,Petrapole ICP,1685.27,Tiruchirappalli International Airport (TRZ),52.3,MMLP Coimbatore,181.38,Aluva Terminal,276.3,FCI Depot Tiruchirappalli,49.45
Krishnasamudram (CT),TIRUCHIRAPPALLI,614,636035,village,83,2.0,716B,264.73,TONDAMANPATTI,2.37,Uttangal Mangalam,107.05,Karaikal Port,115.31,ICD Salem,120.38,Petrapole ICP,1710.09,Tiruchirappalli International Airport (TRZ),10.53,MMLP Coimbatore,204.6,Aluva Terminal,280.44,FCI Depot Tiruchirappalli,10.75
KARUMALAI,TIRUCHIRAPPALLI,614,636115,village,38,5.31,Bengaluru-Mysuru Expressway,279.54,VALYAMPATTI,14.19,Uttangal Mangalam,167.86,Karaikal Port,170.55,ICD Madurai,62.85,Petrapole ICP,1769.87,Tiruchirappalli International Airport (TRZ),52.24,MMLP Coimbatore,169.1,Aluva Terminal,225.89,FCI Depot Tiruchirappalli,53.87
SADURBAGAM,TIRUCHIRAPPALLI,614,635883,village,81,5.6,716B,233.62,KALLAGAM,6.4,Uttangal Mangalam,73.72,Karaikal Port,98.54,ICD Salem,110.92,Petrapole ICP,1676.31,Tiruchirappalli International Airport (TRZ),42.0,MMLP Coimbatore,219.65,Aluva Terminal,305.41,FCI Depot Tiruchirappalli,40.27
Sooriyur,TIRUCHIRAPPALLI,614,636031,village,83,1.72,716B,277.55,Kumaramangalam,4.88,Uttangal Mangalam,119.4,Karaikal Port,121.7,ICD Madurai,109.58,Petrapole ICP,1722.57,Tiruchirappalli International Airport (TRZ),11.46,MMLP Coimbatore,202.44,Aluva Terminal,273.31,FCI Depot Tiruchirappalli,14.17
TIRUPPARAITHURAI,TIRUCHIRAPPALLI,614,635965,village,81,0.55,Bengaluru-Mysuru Expressway,251.4,ELAMANUR,0.65,Uttangal Mangalam,118.6,Karaikal Port,140.2,ICD Salem,98.28,Petrapole ICP,1717.56,Tiruchirappalli International Airport (TRZ),19.98,MMLP Coimbatore,177.84,Aluva Terminal,258.69,FCI Depot Tiruchirappalli,17.9
Kattuputhur (TP),TIRUCHIRAPPALLI,614,803616,village,81,4.16,Bengaluru-Mysuru Expressway,218.33,MAYANOOR,4.1,Uttangal Mangalam,145.65,Karaikal Port,179.06,ICD Salem,75.4,Petrapole ICP,1731.81,Tiruchirappalli International Airport (TRZ),59.7,MMLP Coimbatore,138.28,Aluva Terminal,227.14,FCI Depot Tiruchirappalli,58.1
SAMAYAPURAM,TIRUCHIRAPPALLI,614,635855,village,38,0.67,716B,249.22,PICHCHANDARKOVL,6.88,Uttangal Mangalam,99.31,Karaikal Port,120.53,ICD Salem,103.45,Petrapole ICP,1700.46,Tiruchirappalli International Airport (TRZ),19.57,MMLP Coimbatore,196.87,Aluva Terminal,279.37,FCI Depot Tiruchirappalli,16.98
INAM PUDUR,TIRUCHIRAPPALLI,614,636039,village,83,18.54,Bengaluru-Mysuru Expressway,246.22,PALAIYAM,17.49,Uttangal Mangalam,152.98,Karaikal Port,172.33,ICD Madurai,91.28,Petrapole ICP,1749.09,Tiruchirappalli International Airport (TRZ),46.63,MMLP Coimbatore,149.83,Aluva Terminal,224.3,FCI Depot Tiruchirappalli,46.39
VANNADU,TIRUCHIRAPPALLI,614,635763,village,136,14.34,716B,212.4,TALAIVASAL,35.22,Uttangal Mangalam,83.96,Karaikal Port,132.02,ICD Salem,72.96,Petrapole ICP,1673.04,Tiruchirappalli International Airport (TRZ),57.65,MMLP Coimbatore,193.31,Aluva Terminal,289.32,FCI Depot Tiruchirappalli,54.85
Amayapuram R.F,TIRUCHIRAPPALLI,614,636135,village,83,4.42,Bengaluru-Mysuru Expressway,260.56,MANAPARAI,5.9,Uttangal Mangalam,152.9,Karaikal Port,165.24,ICD Madurai,82.89,Petrapole ICP,1752.56,Tiruchirappalli International Airport (TRZ),40.31,MMLP Coimbatore,161.36,Aluva Terminal,229.89,FCI Depot Tiruchirappalli,40.93
SENGAKARADU R.F,TIRUCHIRAPPALLI,614,636141,village,83,2.21,Bengaluru-Mysuru Expressway,265.32,KALPATTICHATRAM,1.72,Uttangal Mangalam,171.98,Karaikal Port,181.5,ICD Madurai,66.14,Petrapole ICP,1771.5,Tiruchirappalli International Airport (TRZ),58.37,MMLP Coimbatore,152.95,Aluva Terminal,213.64,FCI Depot Tiruchirappalli,59.31
ADIKUDI,TIRUCHIRAPPALLI,614,635938,village,81,4.55,716B,254.77,KATTUR,2.88,Uttangal Mangalam,95.56,Karaikal Port,107.59,ICD Salem,117.53,Petrapole ICP,1698.59,Tiruchirappalli International Airport (TRZ),20.76,MMLP Coimbatore,210.44,Aluva Terminal,289.59,FCI Depot Tiruchirappalli,19.8
PACHAPERUMALPATTI SOUTH,TIRUCHIRAPPALLI,614,635790,village,381B,25.73,Bengaluru-Mysuru Expressway,214.04,TIMMACHIPURAM,30.91,Uttangal Mangalam,112.15,Karaikal Port,156.82,ICD Salem,58.51,Petrapole ICP,1695.32,Tiruchirappalli International Airport (TRZ),58.4,MMLP Coimbatore,165.19,Aluva Terminal,261.78,FCI Depot Tiruchirappalli,55.7
Kolakudi,TIRUCHIRAPPALLI,614,635673,village,381B,4.32,Bengaluru-Mysuru Expressway,227.25,TIMMACHIPURAM,6.81,Uttangal Mangalam,127.1,Karaikal Port,160.09,ICD Salem,76.52,Petrapole ICP,1717.59,Tiruchirappalli International Airport (TRZ),44.78,MMLP Coimbatore,157.35,Aluva Terminal,245.83,FCI Depot Tiruchirappalli,42.67
AVARAVELLI,TIRUCHIRAPPALLI,614,635847,village,38,1.4,716B,242.79,PICHCHANDARKOVL,13.4,Uttangal Mangalam,93.64,Karaikal Port,118.61,ICD Salem,100.16,Petrapole ICP,1694.24,Tiruchirappalli International Airport (TRZ),26.06,MMLP Coimbatore,198.79,Aluva Terminal,283.45,FCI Depot Tiruchirappalli,23.5
PODAVUR,TIRUCHIRAPPALLI,614,635988,village,83,5.65,Bengaluru-Mysuru Expressway,258.64,PUNGGUDI,7.7,Uttangal Mangalam,124.92,Karaikal Port,141.15,ICD Salem,106.74,Petrapole ICP,1725.35,Tiruchirappalli International Airport (TRZ),16.12,MMLP Coimbatore,178.75,Aluva Terminal,255.49,FCI Depot Tiruchirappalli,15.31
Kalingamudayanpatti,TIRUCHIRAPPALLI,614,635794,village,381B,25.76,Mysore Road,228.14,KULITALAI,28.34,Uttangal Mangalam,103.41,Karaikal Port,142.78,ICD Salem,72.75,Petrapole ICP,1694.15,Tiruchirappalli International Airport (TRZ),45.35,MMLP Coimbatore,176.94,Aluva Terminal,269.38,FCI Depot Tiruchirappalli,42.55
PUDUVADI,TIRUCHIRAPPALLI,614,636087,village,83,0.8,Bengaluru-Mysuru Expressway,264.29,KALPATTICHATRAM,4.39,Uttangal Mangalam,176.77,Karaikal Port,186.76,ICD Madurai,63.73,Petrapole ICP,1775.75,Tiruchirappalli International Airport (TRZ),63.52,MMLP Coimbatore,148.88,Aluva Terminal,208.4,FCI Depot Madurai,64.26
ALAMBAKKAM,TIRUCHIRAPPALLI,614,635908,village,81,5.15,716B,248.37,PULLAMBADI,4.75,Uttangal Mangalam,84.97,Karaikal Port,97.35,ICD Salem,120.6,Petrapole ICP,1688.16,Tiruchirappalli International Airport (TRZ),32.24,MMLP Coimbatore,220.11,Aluva Terminal,300.85,FCI Depot Tiruchirappalli,31.3
T.KALLIKUDI,TIRUCHIRAPPALLI,614,635910,village,81,4.58,716B,251.18,PULLAMBADI,4.54,Uttangal Mangalam,89.6,Karaikal Port,101.77,ICD Salem,119.19,Petrapole ICP,1692.75,Tiruchirappalli International Airport (TRZ),27.21,MMLP Coimbatore,215.89,Aluva Terminal,295.94,FCI Depot Tiruchirappalli,26.27
Edangimangalam,TIRUCHIRAPPALLI,614,635913,village,81,0.52,716B,249.36,KATTUR,2.95,Uttangal Mangalam,91.43,Karaikal Port,107.44,ICD Salem,113.51,Petrapole ICP,1694.21,Tiruchirappalli International Airport (TRZ),24.27,MMLP Coimbatore,210.04,Aluva Terminal,291.19,FCI Depot Tiruchirappalli,22.79
THOPPAI,TIRUCHIRAPPALLI,614,635896,village,81,3.21,716B,241.4,KALLAKKUDI PLGH,4.3,Uttangal Mangalam,82.1,Karaikal Port,102.0,ICD Salem,112.39,Petrapole ICP,1684.86,Tiruchirappalli International Airport (TRZ),33.57,MMLP Coimbatore,215.41,Aluva Terminal,298.91,FCI Depot Tiruchirappalli,31.96
Madavarperumalkovil,TIRUCHIRAPPALLI,614,635873,village,38,3.25,716B,256.31,UTTAMARKOVIL,2.43,Uttangal Mangalam,108.58,Karaikal Port,127.7,ICD Salem,104.04,Petrapole ICP,1709.49,Tiruchirappalli International Airport (TRZ),13.56,MMLP Coimbatore,190.2,Aluva Terminal,270.74,FCI Depot Tiruchirappalli,10.72
VALAVANDHI (EAST),TIRUCHIRAPPALLI,614,635724,village,381B,10.1,Bengaluru-Mysuru Expressway,234.18,KULITALAI,12.35,Uttangal Mangalam,116.68,Karaikal Port,148.62,ICD Salem,80.62,Petrapole ICP,1710.07,Tiruchirappalli International Airport (TRZ),36.84,MMLP Coimbatore,168.87,Aluva Terminal,256.64,FCI Depot Tiruchirappalli,34.38
NAMBUKURICHI,TIRUCHIRAPPALLI,614,635886,village,38,6.16,716B,235.55,KALLAKKUDI PLGH,12.28,Uttangal Mangalam,81.13,Karaikal Port,107.61,ICD Salem,104.4,Petrapole ICP,1682.7,Tiruchirappalli International Airport (TRZ),35.77,MMLP Coimbatore,210.34,Aluva Terminal,296.3,FCI Depot Tiruchirappalli,33.67
PERIYANAYAKICHATRAM,TIRUCHIRAPPALLI,614,635999,village,83,0.27,Bengaluru-Mysuru Expressway,264.29,PUNGGUDI,4.15,Uttangal Mangalam,127.34,Karaikal Port,139.94,ICD Madurai,103.83,Petrapole ICP,1728.73,Tiruchirappalli International Airport (TRZ),14.19,MMLP Coimbatore,181.59,Aluva Terminal,255.77,FCI Depot Tiruchirappalli,14.48
Mettupatti,TIRUCHIRAPPALLI,614,635936,village,81,4.46,716B,253.05,KATTUR,3.55,Uttangal Mangalam,92.95,Karaikal Port,105.23,ICD Salem,117.96,Petrapole ICP,1696.03,Tiruchirappalli International Airport (TRZ),23.5,MMLP Coimbatore,212.6,Aluva Terminal,292.21,FCI Depot Tiruchirappalli,22.52
Pamparamchutti,TIRUCHIRAPPALLI,614,635942,village,81,2.38,716B,256.16,MANDURAI,0.56,Uttangal Mangalam,101.41,Karaikal Port,116.05,ICD Salem,112.38,Petrapole ICP,1703.89,Tiruchirappalli International Airport (TRZ),14.33,MMLP Coimbatore,202.05,Aluva Terminal,281.4,FCI Depot Tiruchirappalli,12.61
T.IDAYAPATTI,TIRUCHIRAPPALLI,614,636122,village,38,1.76,Bengaluru-Mysuru Expressway,285.09,CHETTIYAPATTI,19.56,Uttangal Mangalam,163.17,Karaikal Port,162.94,ICD Madurai,66.0,Petrapole ICP,1765.88,Tiruchirappalli International Airport (TRZ),47.65,MMLP Coimbatore,177.52,Aluva Terminal,234.14,FCI Depot Tiruchirappalli,49.61
MANGALAM,TIRUCHIRAPPALLI,614,635710,village,381B,11.3,Bengaluru-Mysuru Expressway,230.41,KULITALAI,14.06,Uttangal Mangalam,116.85,Karaikal Port,150.85,ICD Salem,76.8,Petrapole ICP,1708.68,Tiruchirappalli International Airport (TRZ),40.62,MMLP Coimbatore,166.9,Aluva Terminal,256.13,FCI Depot Tiruchirappalli,38.13
THALAKUDI (CT),TIRUCHIRAPPALLI,614,635962,village,38,0.84,716B,257.54,PICHCHANDARKOVL,1.67,Uttangal Mangalam,107.04,Karaikal Port,123.89,ICD Salem,107.85,Petrapole ICP,1708.71,Tiruchirappalli International Airport (TRZ),11.28,MMLP Coimbatore,194.27,Aluva Terminal,273.86,FCI Depot Tiruchirappalli,8.56
PAITHAMBARAI,TIRUCHIRAPPALLI,614,635705,village,381B,13.21,Bengaluru-Mysuru Expressway,226.46,TIMMACHIPURAM,16.43,Uttangal Mangalam,117.29,Karaikal Port,153.35,ICD Salem,72.83,Petrapole ICP,1707.37,Tiruchirappalli International Airport (TRZ),44.58,MMLP Coimbatore,164.8,Aluva Terminal,255.51,FCI Depot Tiruchirappalli,42.08
MANAPPARAI (M),TIRUCHIRAPPALLI,614,252757,village,83,1.7,Bengaluru-Mysuru Expressway,263.67,MANAPARAI,2.01,Uttangal Mangalam,149.94,Karaikal Port,160.87,ICD Madurai,83.89,Petrapole ICP,1750.36,Tiruchirappalli International Airport (TRZ),36.36,MMLP Coimbatore,166.0,Aluva Terminal,234.19,FCI Depot Tiruchirappalli,37.17
PUTHUR (Musiri),TIRUCHIRAPPALLI,614,635685,village,81,2.91,Bengaluru-Mysuru Expressway,223.57,MAHADANAPURAM,3.17,Uttangal Mangalam,138.05,Karaikal Port,170.45,ICD Salem,76.97,Petrapole ICP,1726.76,Tiruchirappalli International Airport (TRZ),51.82,MMLP Coimbatore,146.88,Aluva Terminal,234.81,FCI Depot Tiruchirappalli,50.08
KULATHUR (CT),TIRUCHIRAPPALLI,614,636013,village,83,0.94,Bengaluru-Mysuru Expressway,265.0,KOLATUR,1.27,Uttangal Mangalam,134.39,Karaikal Port,145.79,ICD Madurai,97.12,Petrapole ICP,1735.66,Tiruchirappalli International Airport (TRZ),20.5,MMLP Coimbatore,177.48,Aluva Terminal,249.54,FCI Depot Tiruchirappalli,21.21
Navalurkottapattu,TIRUCHIRAPPALLI,614,635997,village,83,0.89,Bengaluru-Mysuru Expressway,263.65,PUNGGUDI,2.63,Uttangal Mangalam,124.39,Karaikal Port,137.75,ICD Madurai,106.77,Petrapole ICP,1725.75,Tiruchirappalli International Airport (TRZ),12.04,MMLP Coimbatore,183.05,Aluva Terminal,258.21,FCI Depot Tiruchirappalli,11.94
KOVATHAKUDI,TIRUCHIRAPPALLI,614,635869,village,81,4.27,716B,254.6,MUTTARASANALLUR,4.37,Uttangal Mangalam,109.0,Karaikal Port,130.12,ICD Salem,100.82,Petrapole ICP,1709.2,Tiruchirappalli International Airport (TRZ),16.4,MMLP Coimbatore,187.55,Aluva Terminal,269.1,FCI Depot Tiruchirappalli,13.6
Kodumbapatti,TIRUCHIRAPPALLI,614,636106,village,38,8.19,Bengaluru-Mysuru Expressway,287.39,MANAPARAI,21.78,Uttangal Mangalam,155.5,Karaikal Port,153.86,ICD Madurai,73.35,Petrapole ICP,1758.52,Tiruchirappalli International Airport (TRZ),40.61,MMLP Coimbatore,184.57,Aluva Terminal,243.11,FCI Depot Tiruchirappalli,42.82
NADUVALUR,TIRUCHIRAPPALLI,614,635809,village,38,18.94,716B,233.76,UTTAMARKOVIL,25.3,Uttangal Mangalam,97.8,Karaikal Port,132.98,ICD Salem,82.64,Petrapole ICP,1692.87,Tiruchirappalli International Airport (TRZ),37.7,MMLP Coimbatore,185.68,Aluva Terminal,275.46,FCI Depot Tiruchirappalli,34.85
Pettavathalai,TIRUCHIRAPPALLI,614,635963,village,81,0.3,Bengaluru-Mysuru Expressway,243.77,PETTAIVAYATALAI,0.71,Uttangal Mangalam,123.71,Karaikal Port,148.59,ICD Salem,91.99,Petrapole ICP,1720.37,Tiruchirappalli International Airport (TRZ),28.57,MMLP Coimbatore,169.14,Aluva Terminal,251.68,FCI Depot Tiruchirappalli,26.68
SEKKANAM,TIRUCHIRAPPALLI,614,636066,village,83,2.32,Bengaluru-Mysuru Expressway,261.9,VALYAMPATTI,3.57,Uttangal Mangalam,164.46,Karaikal Port,175.68,ICD Madurai,73.38,Petrapole ICP,1763.75,Tiruchirappalli International Airport (TRZ),51.53,MMLP Coimbatore,154.81,Aluva Terminal,219.32,FCI Depot Tiruchirappalli,52.3
THENUR,TIRUCHIRAPPALLI,614,636098,village,38,5.39,Bengaluru-Mysuru Expressway,284.68,MANAPARAI,19.06,Uttangal Mangalam,155.6,Karaikal Port,155.42,ICD Madurai,73.36,Petrapole ICP,1758.46,Tiruchirappalli International Airport (TRZ),40.3,MMLP Coimbatore,181.81,Aluva Terminal,241.12,FCI Depot Tiruchirappalli,42.38
KAPPAKUDI,PUDUKKOTTAI,621,636105,village,336,17.62,Bengaluru-Mysuru Expressway,296.74,Namanasamudram,19.1,Uttangal Mangalam,152.6,Karaikal Port,145.69,ICD Madurai,77.31,Petrapole ICP,1755.77,Tiruchirappalli International Airport (TRZ),40.75,MMLP Coimbatore,195.86,Aluva Terminal,252.91,FCI Depot Tiruchirappalli,43.36
Kannivadugampatti,TIRUCHIRAPPALLI,614,636079,village,38,6.34,Bengaluru-Mysuru Expressway,274.41,CHETTIYAPATTI,8.89,Uttangal Mangalam,158.4,Karaikal Port,163.58,ICD Madurai,72.69,Petrapole ICP,1760.15,Tiruchirappalli International Airport (TRZ),42.96,MMLP Coimbatore,170.16,Aluva Terminal,231.86,FCI Depot Tiruchirappalli,44.45
Sengampatti Kombai Bit I,TIRUCHIRAPPALLI,614,635755,village,136,31.15,Mysore Road,205.71,ATTUR,33.3,Uttangal Mangalam,107.32,Karaikal Port,157.76,ICD Salem,50.73,Petrapole ICP,1685.28,Tiruchirappalli International Airport (TRZ),67.67,MMLP Coimbatore,168.88,Aluva Terminal,268.88,FCI Depot Tiruchirappalli,64.89
PERAMANGALAM,TIRUCHIRAPPALLI,614,635736,village,38,12.36,716B,244.28,UTTAMARKOVIL,14.52,Uttangal Mangalam,102.87,Karaikal Port,130.84,ICD Salem,91.84,Petrapole ICP,1701.01,Tiruchirappalli International Airport (TRZ),26.74,MMLP Coimbatore,186.57,Aluva Terminal,272.26,FCI Depot Tiruchirappalli,23.9
K.Kallikudy North,TIRUCHIRAPPALLI,614,635994,village,83,0.12,Bengaluru-Mysuru Expressway,264.68,PUNGGUDI,2.85,Uttangal Mangalam,121.29,Karaikal Port,134.49,ICD Madurai,109.41,Petrapole ICP,1722.9,Tiruchirappalli International Airport (TRZ),8.94,MMLP Coimbatore,185.95,Aluva Terminal,261.55,FCI Depot Tiruchirappalli,8.6
Puthanampatti,TIRUCHIRAPPALLI,614,635717,village,38,12.29,716B,236.35,PICHCHANDARKOVL,20.55,Uttangal Mangalam,95.12,Karaikal Port,127.05,ICD Salem,89.11,Petrapole ICP,1692.57,Tiruchirappalli International Airport (TRZ),33.27,MMLP Coimbatore,191.05,Aluva Terminal,279.06,FCI Depot Tiruchirappalli,30.46
Asoor,TIRUCHIRAPPALLI,614,636027,village,83,2.88,716B,272.76,SOLGAMPATTI,8.42,Uttangal Mangalam,110.51,Karaikal Port,110.89,ICD Madurai,119.12,Petrapole ICP,1713.63,Tiruchirappalli International Airport (TRZ),17.38,MMLP Coimbatore,211.89,Aluva Terminal,284.12,FCI Depot Tiruchirappalli,19.04
MOOVANUR,TIRUCHIRAPPALLI,614,635735,village,81,12.82,Bengaluru-Mysuru Expressway,244.84,ELAMANUR,13.2,Uttangal Mangalam,107.34,Karaikal Port,135.69,ICD Salem,89.63,Petrapole ICP,1704.59,Tiruchirappalli International Airport (TRZ),27.56,MMLP Coimbatore,181.68,Aluva Terminal,267.41,FCI Depot Tiruchirappalli,24.78
Puliyansolaikombai,TIRUCHIRAPPALLI,614,635768,village,381B,27.48,Mysore Road,210.77,TIMMACHIPURAM,34.81,Uttangal Mangalam,111.26,Karaikal Port,158.05,ICD Salem,54.95,Petrapole ICP,1692.31,Tiruchirappalli International Airport (TRZ),62.14,MMLP Coimbatore,165.44,Aluva Terminal,263.42,FCI Depot Tiruchirappalli,59.42
Thinniyam,TIRUCHIRAPPALLI,614,635935,village,81,4.5,716B,252.42,KATTUR,4.79,Uttangal Mangalam,91.69,Karaikal Port,103.82,ICD Salem,118.55,Petrapole ICP,1694.8,Tiruchirappalli International Airport (TRZ),24.93,MMLP Coimbatore,213.95,Aluva Terminal,293.69,FCI Depot Tiruchirappalli,23.98
APPANANALLUR,TIRUCHIRAPPALLI,614,635672,village,381B,7.86,Bengaluru-Mysuru Expressway,223.74,TIMMACHIPURAM,10.31,Uttangal Mangalam,126.44,Karaikal Port,161.41,ICD Salem,72.73,Petrapole ICP,1715.37,Tiruchirappalli International Airport (TRZ),47.92,MMLP Coimbatore,156.27,Aluva Terminal,246.35,FCI Depot Tiruchirappalli,45.72
NAGAMANGALAM (CT),TIRUCHIRAPPALLI,614,636012,village,38,0.23,Bengaluru-Mysuru Expressway,269.75,PUNGGUDI,4.28,Uttangal Mangalam,126.62,Karaikal Port,136.07,ICD Madurai,103.23,Petrapole ICP,1728.8,Tiruchirappalli International Airport (TRZ),11.28,MMLP Coimbatore,186.62,Aluva Terminal,259.2,FCI Depot Tiruchirappalli,12.63
OOTTATHUR,TIRUCHIRAPPALLI,614,635876,village,38,4.27,716B,232.45,KALLAKKUDI PLGH,15.3,Uttangal Mangalam,79.69,Karaikal Port,108.94,ICD Salem,101.63,Petrapole ICP,1680.65,Tiruchirappalli International Airport (TRZ),38.2,MMLP Coimbatore,209.49,Aluva Terminal,296.6,FCI Depot Tiruchirappalli,35.97
Poovalur West,TIRUCHIRAPPALLI,614,932001,village,81,0.46,716B,251.62,KATTUR,2.02,Uttangal Mangalam,94.81,Karaikal Port,110.36,ICD Salem,112.98,Petrapole ICP,1697.49,Tiruchirappalli International Airport (TRZ),20.86,MMLP Coimbatore,207.28,Aluva Terminal,287.84,FCI Depot Tiruchirappalli,19.32
