village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Karunagappally,Kollam,600,628368,village,KARUNAGAPALLI,2.43,Balaramapuram,92.19,Vizhinjam International Seaport,92.81,ICD Thiruvananthapuram,74.58,Petrapole ICP,2016.18,Trivandrum International Airport (TRV),78.67,MMLP Coimbatore,223.51,Kayamkulam Terminal,13.27,FCI Depot Kochi,101.39
Adinad (CT),Kollam,600,628365,village,KARUNAGAPALLI,3.25,Balaramapuram,93.51,Vizhinjam International Seaport,94.13,ICD Thiruvananthapuram,75.91,Petrapole ICP,2015.85,Trivandrum International Airport (TRV),79.99,MMLP Coimbatore,222.66,Kayamkulam Terminal,12.11,FCI Depot Kochi,100.16
Alappad (CT),Kollam,600,628357,village,KARUNAGAPALLI,5.8,Balaramapuram,95.63,Vizhinjam International Seaport,96.08,ICD Thiruvananthapuram,78.02,Petrapole ICP,2016.83,Trivandrum International Airport (TRV),81.96,MMLP Coimbatore,222.55,Kayamkulam Terminal,11.34,FCI Depot Kochi,98.86
Clappana (CT),Kollam,600,628358,village,OCHIRA,4.14,Balaramapuram,98.21,Vizhinjam International Seaport,98.92,ICD Thiruvananthapuram,80.61,Petrapole ICP,2013.72,Trivandrum International Airport (TRV),84.77,MMLP Coimbatore,218.9,Kayamkulam Terminal,7.66,FCI Depot Kochi,95.41
Oachira (CT),Kollam,600,628363,village,OCHIRA,1.5,Balaramapuram,96.85,Vizhinjam International Seaport,97.91,ICD Thiruvananthapuram,79.28,Petrapole ICP,2010.65,Trivandrum International Airport (TRV),83.75,MMLP Coimbatore,217.03,Kayamkulam Terminal,7.27,FCI Depot Kochi,95.38
Kulasekharapuram (CT),Kollam,600,628364,village,KARUNAGAPALLI,4.46,Balaramapuram,95.44,Vizhinjam International Seaport,96.18,ICD Thiruvananthapuram,77.84,Petrapole ICP,2014.1,Trivandrum International Airport (TRV),82.03,MMLP Coimbatore,220.41,Kayamkulam Terminal,9.76,FCI Depot Kochi,97.85
Pavumba,Kollam,600,628360,village,KARUNAGAPALLI,6.75,Balaramapuram,92.55,Vizhinjam International Seaport,94.08,ICD Thiruvananthapuram,75.06,Petrapole ICP,2007.6,Trivandrum International Airport (TRV),79.94,MMLP Coimbatore,216.67,Kayamkulam Terminal,11.89,FCI Depot Kochi,98.24
Thodiyoor (CT),Kollam,600,628366,village,KARUNAGAPALLI,2.49,Balaramapuram,90.91,Vizhinjam International Seaport,92.02,ICD Thiruvananthapuram,73.34,Petrapole ICP,2011.96,Trivandrum International Airport (TRV),77.86,MMLP Coimbatore,220.75,Kayamkulam Terminal,13.13,FCI Depot Kochi,100.93
Thazhava (CT),Kollam,600,628359,village,KARUNAGAPALLI,3.72,Balaramapuram,93.36,Vizhinjam International Seaport,94.51,ICD Thiruvananthapuram,75.8,Petrapole ICP,2010.95,Trivandrum International Airport (TRV),80.35,MMLP Coimbatore,218.83,Kayamkulam Terminal,10.65,FCI Depot Kochi,98.47
Enathu,Pathanamthitta,599,628356,village,Kuri,9.77,Balaramapuram,81.84,Vizhinjam International Seaport,85.15,ICD Thiruvananthapuram,65.15,Petrapole ICP,1997.0,Trivandrum International Airport (TRV),71.46,MMLP Coimbatore,215.32,Kollam Terminal,27.89,FCI Depot Kochi,107.89
Kadampanadu,Pathanamthitta,599,628355,village,Kottarakara,12.95,Balaramapuram,84.44,Vizhinjam International Seaport,87.25,ICD Thiruvananthapuram,67.43,Petrapole ICP,1999.73,Trivandrum International Airport (TRV),73.37,MMLP Coimbatore,215.44,Kayamkulam Terminal,24.93,FCI Depot Kochi,105.02
Erathu,Pathanamthitta,599,628352,village,Kuri,13.63,Balaramapuram,85.52,Vizhinjam International Seaport,88.68,ICD Thiruvananthapuram,68.73,Petrapole ICP,1996.29,Trivandrum International Airport (TRV),74.92,MMLP Coimbatore,212.74,Kayamkulam Terminal,26.65,FCI Depot Kochi,104.12
Ezhamkulam,Pathanamthitta,599,628351,village,Kuri,13.11,Balaramapuram,85.86,Vizhinjam International Seaport,89.54,ICD Thiruvananthapuram,69.45,Petrapole ICP,1991.79,Trivandrum International Airport (TRV),76.0,MMLP Coimbatore,210.03,Kayamkulam Terminal,30.65,FCI Depot Kochi,104.49
Enadimangalam,Pathanamthitta,599,628350,village,Kuri,10.22,Balaramapuram,82.5,Vizhinjam International Seaport,86.57,ICD Thiruvananthapuram,66.41,Petrapole ICP,1990.62,Trivandrum International Airport (TRV),73.24,MMLP Coimbatore,211.59,Kollam Terminal,34.29,FCI Depot Kochi,108.56
Angadickal,Pathanamthitta,599,628347,village,Kuri,16.47,Balaramapuram,88.68,Vizhinjam International Seaport,92.82,ICD Thiruvananthapuram,72.67,Petrapole ICP,1986.25,Trivandrum International Airport (TRV),79.52,MMLP Coimbatore,205.48,Kayamkulam Terminal,33.96,FCI Depot Kochi,102.93
Kodumon,Pathanamthitta,599,628346,village,Kuri,17.49,Balaramapuram,90.21,Vizhinjam International Seaport,94.0,ICD Thiruvananthapuram,73.88,Petrapole ICP,1988.4,Trivandrum International Airport (TRV),80.49,MMLP Coimbatore,205.56,Kayamkulam Terminal,30.09,FCI Depot Kochi,100.51
Pandalam Thekkekara,Pathanamthitta,599,628345,village,CHERIYANAD,19.04,Balaramapuram,93.03,Vizhinjam International Seaport,96.55,ICD Thiruvananthapuram,76.5,Petrapole ICP,1989.21,Trivandrum International Airport (TRV),82.91,MMLP Coimbatore,204.28,Kayamkulam Terminal,26.69,FCI Depot Kochi,97.21
Adoor,Pathanamthitta,599,913824,village,Kuri,16.39,Balaramapuram,89.07,Vizhinjam International Seaport,92.58,ICD Thiruvananthapuram,72.53,Petrapole ICP,1991.4,Trivandrum International Airport (TRV),78.96,MMLP Coimbatore,207.86,Kayamkulam Terminal,27.9,FCI Depot Kochi,101.07
Naranganam,Pathanamthitta,599,628332,village,CHENGANNUR,17.08,Balaramapuram,104.03,Cochin Port,92.6,ICD Thiruvananthapuram,87.96,Petrapole ICP,1977.68,Trivandrum International Airport (TRV),94.71,MMLP Coimbatore,191.44,Kayamkulam Terminal,32.75,FCI Depot Kochi,88.36
Elanthoor,Pathanamthitta,599,628327,village,CHENGANNUR,14.57,Balaramapuram,102.96,Cochin Port,92.6,ICD Thiruvananthapuram,86.65,Petrapole ICP,1981.06,Trivandrum International Airport (TRV),93.21,MMLP Coimbatore,193.86,Kayamkulam Terminal,29.3,FCI Depot Kochi,88.35
Kozhenchery (CT),Pathanamthitta,599,628342,village,CHENGANNUR,11.97,Balaramapuram,108.78,Cochin Port,86.87,ICD Kochi (Edappally),85.01,Petrapole ICP,1978.44,Cochin International Airport (COK),97.11,MMLP Coimbatore,188.96,Kayamkulam Terminal,29.95,FCI Depot Kochi,82.61
Mallapuzhassery (CT),Pathanamthitta,599,628326,village,CHENGANNUR,11.6,Balaramapuram,105.64,Cochin Port,89.52,ICD Kochi (Edappally),87.82,Petrapole ICP,1981.28,Trivandrum International Airport (TRV),95.64,MMLP Coimbatore,192.39,Kayamkulam Terminal,27.82,FCI Depot Kochi,85.26
Kidangannur,Pathanamthitta,599,628324,village,CHENGANNUR,7.86,Balaramapuram,106.16,Cochin Port,88.18,ICD Kochi (Edappally),86.74,Petrapole ICP,1984.59,Trivandrum International Airport (TRV),95.66,MMLP Coimbatore,194.05,Kayamkulam Terminal,23.89,FCI Depot Kochi,83.92
Aranmula (CT),Pathanamthitta,599,628325,village,CHENGANNUR,6.42,Balaramapuram,108.88,Cochin Port,85.49,ICD Kochi (Edappally),84.03,Petrapole ICP,1983.32,Cochin International Airport (COK),97.28,MMLP Coimbatore,191.78,Kayamkulam Terminal,24.54,FCI Depot Kochi,81.23
Puramattom,Pathanamthitta,599,628310,village,TIRUVALLA,9.61,Balaramapuram,117.37,Cochin Port,77.94,ICD Kochi (Edappally),76.11,Petrapole ICP,1976.1,Cochin International Airport (COK),88.56,MMLP Coimbatore,182.73,Kayamkulam Terminal,31.36,FCI Depot Kochi,73.68
Thelliyoor,Pathanamthitta,599,628309,village,TIRUVALLA,12.47,Balaramapuram,115.3,Cochin Port,80.58,ICD Kochi (Edappally),78.62,Petrapole ICP,1975.14,Cochin International Airport (COK),90.59,MMLP Coimbatore,183.32,Kayamkulam Terminal,32.35,FCI Depot Kochi,76.33
Perumpetty,Pathanamthitta,599,628307,village,TIRUVALLA,18.53,Balaramapuram,116.0,Cochin Port,82.25,ICD Kochi (Edappally),79.83,Petrapole ICP,1969.4,Cochin International Airport (COK),90.34,MMLP Coimbatore,179.79,Kayamkulam Terminal,38.34,FCI Depot Kochi,78.04
Kottangal,Pathanamthitta,599,628306,village,TIRUVALLA,18.18,Balaramapuram,119.95,Cochin Port,78.59,ICD Kochi (Edappally),76.06,Petrapole ICP,1967.33,Cochin International Airport (COK),86.39,MMLP Coimbatore,176.3,Kayamkulam Terminal,40.13,FCI Depot Kochi,74.39
Ezhumattoor,Pathanamthitta,599,628308,village,TIRUVALLA,14.98,Balaramapuram,117.26,Cochin Port,79.74,ICD Kochi (Edappally),77.52,Petrapole ICP,1971.53,Cochin International Airport (COK),88.74,MMLP Coimbatore,180.15,Kayamkulam Terminal,35.95,FCI Depot Kochi,75.51
Mallappally,Pathanamthitta,599,628304,village,TIRUVALLA,11.07,Balaramapuram,121.24,Cochin Port,74.67,ICD Kochi (Edappally),72.65,Petrapole ICP,1972.77,Cochin International Airport (COK),84.65,MMLP Coimbatore,178.6,Kayamkulam Terminal,34.87,FCI Depot Kochi,70.43
Anicadu,Pathanamthitta,599,628305,village,TIRUVALLA,13.13,Balaramapuram,123.28,Cochin Port,73.27,ICD Kochi (Edappally),71.08,Petrapole ICP,1970.31,Cochin International Airport (COK),82.62,MMLP Coimbatore,176.01,Kayamkulam Terminal,37.41,FCI Depot Kochi,69.04
Kallooppara,Pathanamthitta,599,628303,village,TIRUVALLA,7.69,Balaramapuram,119.62,Cochin Port,75.35,ICD Kochi (Edappally),73.61,Petrapole ICP,1976.4,Cochin International Airport (COK),86.4,MMLP Coimbatore,181.7,Kayamkulam Terminal,31.29,FCI Depot Kochi,71.09
Kunnamthanam,Pathanamthitta,599,628302,village,TIRUVALLA,6.35,Balaramapuram,123.43,Cochin Port,71.11,ICD Kochi (Edappally),69.52,Petrapole ICP,1976.72,Cochin International Airport (COK),82.86,MMLP Coimbatore,179.95,Kayamkulam Terminal,31.88,FCI Depot Kochi,66.85
Thottapuzhassery (CT),Pathanamthitta,599,628301,village,CHENGANNUR,10.87,Balaramapuram,110.97,Cochin Port,84.5,ICD Kochi (Edappally),82.67,Petrapole ICP,1978.1,Cochin International Airport (COK),94.92,MMLP Coimbatore,187.5,Kayamkulam Terminal,29.78,FCI Depot Kochi,80.24
Koipuram,Pathanamthitta,599,628300,village,CHENGANNUR,7.36,Balaramapuram,112.41,Cochin Port,82.24,ICD Kochi (Edappally),80.66,Petrapole ICP,1980.53,Cochin International Airport (COK),93.65,MMLP Coimbatore,188.14,Kayamkulam Terminal,26.98,FCI Depot Kochi,77.98
Eraviperoor (CT),Pathanamthitta,599,628299,village,CHENGANNUR,5.49,Balaramapuram,115.26,Cochin Port,78.84,ICD Kochi (Edappally),77.5,Petrapole ICP,1982.32,Cochin International Airport (COK),91.24,MMLP Coimbatore,187.77,Kayamkulam Terminal,25.22,FCI Depot Kochi,74.58
Kaviyoor (CT),Pathanamthitta,599,628298,village,TIRUVALLA,4.31,Balaramapuram,120.21,Cochin Port,74.1,ICD Kochi (Edappally),72.63,Petrapole ICP,1979.1,Cochin International Airport (COK),86.18,MMLP Coimbatore,183.14,Kayamkulam Terminal,29.0,FCI Depot Kochi,69.84
Kuttappuzha,Pathanamthitta,599,913822,village,TIRUVALLA,0.54,Balaramapuram,119.94,Cochin Port,73.91,ICD Kochi (Edappally),72.75,Petrapole ICP,1982.59,Cochin International Airport (COK),87.12,MMLP Coimbatore,185.63,Kayamkulam Terminal,25.99,FCI Depot Kochi,69.65
Thiruvalla,Pathanamthitta,599,913821,village,TIRUVALLA,1.7,Balaramapuram,119.45,Cochin Port,74.27,ICD Kochi (Edappally),73.29,Petrapole ICP,1984.74,Cochin International Airport (COK),88.1,MMLP Coimbatore,187.37,Kayamkulam Terminal,24.1,FCI Depot Kochi,70.02
Kuttoor (CT),Pathanamthitta,599,628297,village,TIRUVALLA,3.95,Balaramapuram,116.28,Cochin Port,77.44,ICD Kochi (Edappally),76.45,Petrapole ICP,1985.84,Cochin International Airport (COK),91.11,MMLP Coimbatore,189.65,Kayamkulam Terminal,22.19,FCI Depot Kochi,73.2
Kavumbhagom (Part),Pathanamthitta,599,628296,village,TIRUVALLA,2.72,Balaramapuram,121.52,Cochin Port,72.18,ICD Kochi (Edappally),71.27,Petrapole ICP,1984.46,Cochin International Airport (COK),86.27,MMLP Coimbatore,186.21,Kayamkulam Terminal,25.16,FCI Depot Kochi,67.94
Peringara (CT),Pathanamthitta,599,628295,village,TIRUVALLA,5.58,Balaramapuram,122.75,Cochin Port,70.97,ICD Kochi (Edappally),70.28,Petrapole ICP,1986.34,Cochin International Airport (COK),85.87,MMLP Coimbatore,187.02,Kayamkulam Terminal,24.49,FCI Depot Kochi,66.74
Nedumpuram (CT),Pathanamthitta,599,628294,village,TIRUVALLA,5.11,Balaramapuram,119.48,Cochin Port,74.25,ICD Kochi (Edappally),73.57,Petrapole ICP,1987.9,Cochin International Airport (COK),89.06,MMLP Coimbatore,189.63,Kayamkulam Terminal,21.75,FCI Depot Kochi,70.03
Kadapra (CT),Pathanamthitta,599,628293,village,TIRUVALLA,6.81,Balaramapuram,117.35,Cochin Port,76.44,ICD Kochi (Edappally),75.85,Petrapole ICP,1989.86,Cochin International Airport (COK),91.48,MMLP Coimbatore,192.03,Kayamkulam Terminal,19.34,FCI Depot Kochi,72.22
Niranam,Pathanamthitta,599,628292,village,HARIPPAD,8.53,Balaramapuram,119.03,Cochin Port,75.15,ICD Kochi (Edappally),74.87,Petrapole ICP,1992.56,Cochin International Airport (COK),91.23,MMLP Coimbatore,193.32,Kayamkulam Terminal,18.47,FCI Depot Kochi,70.97
Ayroor,Pathanamthitta,599,628317,village,CHENGANNUR,15.42,Balaramapuram,111.24,Cochin Port,85.66,ICD Kochi (Edappally),83.52,Petrapole ICP,1974.11,Cochin International Airport (COK),94.8,MMLP Coimbatore,185.14,Kayamkulam Terminal,34.12,FCI Depot Kochi,81.43
Choolissery (CT),Thrissur,594,627833,village,MULANGUNNATHUKAVU,2.84,Balaramapuram,259.5,Cochin Port,69.64,ICD Kanjikode (Palakkad),51.07,Petrapole ICP,1909.26,Cochin International Airport (COK),53.82,MMLP Coimbatore,97.47,Kottapuram Terminal,42.9,FCI Depot Kochi,73.43
Alakkode,Kannur,589,627190,village,ELIMALA,27.49,New Makardhokda,103.23,New Mangalore Port,103.23,ICD Mangalore (Panambur),101.64,Petrapole ICP,1837.58,Mangaluru International Airport (IXE),102.6,MMLP Coimbatore,211.95,Kottapuram Terminal,238.1,FCI Depot Kozhikode,111.54
Edamalakkudy,Idukki,596,931673,village,ANAIMALAI ROAD,46.22,Balaramapuram,202.37,Cochin Port,97.65,ICD Kanjikode (Palakkad),81.51,Petrapole ICP,1874.41,Cochin International Airport (COK),76.04,MMLP Coimbatore,87.94,Aluva Terminal,81.85,FCI Depot Coimbatore,87.94
Munnar,Idukki,596,931674,village,ANAIMALAI ROAD,58.47,Balaramapuram,188.04,Cochin Port,88.48,ICD Kochi (Edappally),82.25,Petrapole ICP,1889.18,Cochin International Airport (COK),69.83,MMLP Coimbatore,101.44,Aluva Terminal,74.65,FCI Depot Kochi,86.91
Chittar,Pathanamthitta,599,628321,village,Punalur,35.8,Balaramapuram,100.95,Vizhinjam International Seaport,107.18,ICD Thiruvananthapuram,87.62,Petrapole ICP,1959.33,Trivandrum International Airport (TRV),95.52,MMLP Coimbatore,188.37,Kayamkulam Terminal,59.13,FCI Depot Kochi,106.34
Kedavur,Kozhikode,591,627406,village,CHEMANCHERI,21.55,New Makardhokda,202.07,Cochin Port,168.65,ICD Kanjikode (Palakkad),104.54,Petrapole ICP,1859.93,Calicut International Airport (CCJ),34.18,MMLP Coimbatore,123.71,Kottapuram Terminal,141.73,FCI Depot Kozhikode,24.99
Erattayar,Idukki,596,916081,village,ETTUMANUR,62.13,Balaramapuram,155.76,Cochin Port,94.46,ICD Kochi (Edappally),88.93,Petrapole ICP,1910.7,Cochin International Airport (COK),84.37,MMLP Coimbatore,134.19,Thanneermukkom Terminal,76.16,FCI Depot Kochi,91.59
Poovar,Thiruvananthapuram,601,916069,village,DHANUVACHAPURAM,8.22,Balaramapuram,11.85,Vizhinjam International Seaport,11.15,ICD Thiruvananthapuram,28.58,Petrapole ICP,2045.76,Trivandrum International Airport (TRV),24.42,MMLP Coimbatore,301.01,Kollam Terminal,81.68,FCI Depot Kochi,200.89
Kazhakkoottam(OG),Thiruvananthapuram,601,628519,village,KANIYAPURAM,1.92,Balaramapuram,26.46,Vizhinjam International Seaport,26.67,ICD Thiruvananthapuram,9.57,Petrapole ICP,2035.65,Trivandrum International Airport (TRV),12.54,MMLP Coimbatore,272.18,Kollam Terminal,45.15,FCI Depot Kochi,165.3
Pullut,Thrissur,594,913780,village,CHALAKUDI,12.26,Balaramapuram,220.2,Cochin Port,29.28,ICD Kochi (Edappally),28.11,Petrapole ICP,1935.22,Cochin International Airport (COK),19.46,MMLP Coimbatore,118.12,Kottapuram Terminal,5.44,FCI Depot Kochi,32.94
Attingal-Avanavancherry,Thiruvananthapuram,601,913838,village,CHIRAYINKIL,7.86,Balaramapuram,38.04,Vizhinjam International Seaport,39.7,ICD Thiruvananthapuram,20.46,Petrapole ICP,2027.01,Trivandrum International Airport (TRV),25.73,MMLP Coimbatore,259.32,Kollam Terminal,33.67,FCI Depot Kochi,152.19
Elamba,Thiruvananthapuram,601,628469,village,CHIRAYINKIL,9.54,Balaramapuram,37.17,Vizhinjam International Seaport,39.26,ICD Thiruvananthapuram,19.68,Petrapole ICP,2025.72,Trivandrum International Airport (TRV),25.43,MMLP Coimbatore,258.98,Kollam Terminal,34.91,FCI Depot Kochi,152.72
Thumpamon,Pathanamthitta,599,916073,village,CHERIYANAD,15.61,Balaramapuram,95.64,Cochin Port,98.54,ICD Thiruvananthapuram,78.94,Petrapole ICP,1989.87,Trivandrum International Airport (TRV),85.19,MMLP Coimbatore,203.13,Kayamkulam Terminal,23.84,FCI Depot Kochi,94.28
Kulayettikkara (CT),Ernakulam,595,628005,village,KANJIRAMITTAM,2.84,Balaramapuram,172.88,Cochin Port,24.17,ICD Kochi (Edappally),20.82,Petrapole ICP,1954.52,Cochin International Airport (COK),34.6,MMLP Coimbatore,143.19,Vaikom Terminal,13.5,FCI Depot Kochi,20.31
Keechery,Ernakulam,595,628006,village,KANJIRAMITTAM,3.22,Balaramapuram,172.85,Cochin Port,22.97,ICD Kochi (Edappally),20.2,Petrapole ICP,1956.77,Cochin International Airport (COK),35.53,MMLP Coimbatore,145.07,Vaikom Terminal,12.02,FCI Depot Kochi,18.95
Thrikkadeeri-I,Palakkad,593,627581,village,OTTAPPALAM,8.78,Balaramapuram,280.9,Cochin Port,99.3,ICD Kanjikode (Palakkad),27.19,Petrapole ICP,1874.71,Calicut International Airport (CCJ),54.9,MMLP Coimbatore,68.21,Kottapuram Terminal,74.18,FCI Depot Coimbatore,68.21
Pookkottukavu,Palakkad,593,627581,village,OTTAPPALAM,9.98,Balaramapuram,281.99,Cochin Port,100.74,ICD Kanjikode (Palakkad),26.8,Petrapole ICP,1873.2,Calicut International Airport (CCJ),54.75,MMLP Coimbatore,67.11,Kottapuram Terminal,75.67,FCI Depot Coimbatore,67.11
Vettoor (CT),Thiruvananthapuram,601,628467,village,AKATHUMURI,3.02,Balaramapuram,47.52,Vizhinjam International Seaport,47.21,ICD Thiruvananthapuram,30.19,Petrapole ICP,2032.96,Trivandrum International Airport (TRV),33.14,MMLP Coimbatore,258.58,Kollam Terminal,24.34,FCI Depot Kochi,146.01
Thenmala,Kollam,600,628392,village,Punalur,16.77,Balaramapuram,67.78,Vizhinjam International Seaport,74.62,ICD Thiruvananthapuram,55.81,Petrapole ICP,1981.94,Trivandrum International Airport (TRV),64.03,MMLP Coimbatore,221.7,Kollam Terminal,52.81,FCI Depot Kochi,133.99
Poonjar Thekkekara,Kottayam,597,628136,village,ETTUMANUR,35.3,Balaramapuram,138.36,Cochin Port,76.72,ICD Kochi (Edappally),72.39,Petrapole ICP,1940.99,Cochin International Airport (COK),75.77,MMLP Coimbatore,152.73,Thanneermukkom Terminal,49.87,FCI Depot Kochi,73.04
Thennala (CT),Malappuram,592,627556,village,TANUR,8.24,New Makardhokda,244.94,Cochin Port,120.91,ICD Kanjikode (Palakkad),75.47,Petrapole ICP,1891.99,Calicut International Airport (CCJ),14.35,MMLP Coimbatore,110.51,Kottapuram Terminal,94.09,FCI Depot Kozhikode,33.54
Kurumbalangodu,Malappuram,592,627472,village,Nilambur Road,8.56,New Makardhokda,231.45,Cochin Port,154.72,ICD Kanjikode (Palakkad),74.46,Petrapole ICP,1842.91,Calicut International Airport (CCJ),38.65,MMLP Coimbatore,87.76,Kottapuram Terminal,128.31,FCI Depot Kozhikode,50.56
Kadaplamattom,Kottayam,597,628130,village,ETTUMANUR,7.1,Balaramapuram,152.98,Cochin Port,47.34,ICD Kochi (Edappally),43.85,Petrapole ICP,1953.72,Cochin International Airport (COK),53.01,MMLP Coimbatore,150.27,Thanneermukkom Terminal,20.38,FCI Depot Kochi,43.39
Cheruvathur (CT),Kasaragod,588,627176,village,CHARVATTUR,1.3,New Makardhokda,85.22,New Mangalore Port,85.22,ICD Mangalore (Panambur),83.96,Petrapole ICP,1858.85,Mangaluru International Airport (IXE),86.59,MMLP Coimbatore,237.84,Kottapuram Terminal,252.25,FCI Depot Kozhikode,126.78
Keezhmadu,Ernakulam,595,916087,village,CHOVVARA,3.76,Balaramapuram,201.52,Cochin Port,22.9,ICD Kochi (Edappally),17.54,Petrapole ICP,1934.37,Cochin International Airport (COK),5.12,MMLP Coimbatore,118.79,Aluva Terminal,4.11,FCI Depot Kochi,24.08
Aluva West (CT),Ernakulam,595,913803,village,ALUVA,0.18,Balaramapuram,203.3,Cochin Port,20.48,ICD Kochi (Edappally),15.79,Petrapole ICP,1936.74,Cochin International Airport (COK),6.84,MMLP Coimbatore,120.68,Aluva Terminal,1.03,FCI Depot Kochi,22.27
Pothanicad,Ernakulam,595,628046,village,PIRAVAM ROAD,31.85,Balaramapuram,181.21,Cochin Port,48.31,ICD Kochi (Edappally),42.2,Petrapole ICP,1922.73,Cochin International Airport (COK),34.88,MMLP Coimbatore,116.69,Aluva Terminal,37.31,FCI Depot Kochi,46.47
Anjuthengu,Thiruvananthapuram,601,916071,village,AKATHUMURI,2.01,Balaramapuram,45.49,Vizhinjam International Seaport,45.0,ICD Thiruvananthapuram,28.27,Petrapole ICP,2034.16,Trivandrum International Airport (TRV),30.96,MMLP Coimbatore,260.62,Kollam Terminal,26.58,FCI Depot Kochi,148.29
Pala (M),Kottayam,597,000000,village,ETTUMANUR,16.76,Balaramapuram,150.61,Cochin Port,55.76,ICD Kochi (Edappally),51.6,Petrapole ICP,1946.51,Cochin International Airport (COK),57.29,MMLP Coimbatore,147.04,Thanneermukkom Terminal,30.81,FCI Depot Kochi,52.03
Muttambalam (OG) (Part),Kottayam,597,628165,village,KOTTAYAM,3.06,Balaramapuram,139.78,Cochin Port,55.07,ICD Kochi (Edappally),53.24,Petrapole ICP,1969.4,Cochin International Airport (COK),66.73,MMLP Coimbatore,167.17,Thanneermukkom Terminal,19.35,FCI Depot Kochi,50.82
Changanassery (Part),Kottayam,597,000000,village,CHANGANASERI,1.21,Balaramapuram,126.74,Cochin Port,66.99,ICD Kochi (Edappally),65.99,Petrapole ICP,1981.39,Cochin International Airport (COK),80.98,MMLP Coimbatore,181.61,Kayamkulam Terminal,29.86,FCI Depot Kochi,62.74
Nattakom (Part),Kottayam,597,628177,village,CHINGAVANAM,4.98,Balaramapuram,137.1,Cochin Port,56.6,ICD Kochi (Edappally),55.79,Petrapole ICP,1978.68,Cochin International Airport (COK),71.63,MMLP Coimbatore,175.18,Thanneermukkom Terminal,20.18,FCI Depot Kochi,52.35
