village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Domohankita,Banka,225,242340,village,Telia,2.86,ICD Patna,207.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,274.83,Jay Prakash Narayan International Airport (PAT),211.53,Jogbani ICP,175.33
Domsarni,Banka,225,241960,village,LAHABON,13.81,ICD Patna,179.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.66,Jay Prakash Narayan International Airport (PAT),183.76,Jogbani ICP,187.15
Katoria (NP),Banka,225,801415N081,village,LAHABON,16.78,ICD Patna,183.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,286.5,Jay Prakash Narayan International Airport (PAT),187.15,Jogbani ICP,185.87
Tola Hirna,Banka,225,242001,village,LAHABON,19.34,ICD Patna,188.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,282.15,Jay Prakash Narayan International Airport (PAT),192.13,Jogbani ICP,186.84
Tola Indodih,Banka,225,242245,village,Mohanpur,12.6,ICD Patna,197.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,270.17,Jay Prakash Narayan International Airport (PAT),201.14,Jogbani ICP,198.23
Tola Inarabaran,Banka,225,242137,village,Mohanpur,18.8,ICD Patna,196.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,273.27,Jay Prakash Narayan International Airport (PAT),200.61,Jogbani ICP,192.02
Tola Jagadidih,Banka,225,242224,village,Mohanpur,15.65,ICD Patna,199.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.38,Jay Prakash Narayan International Airport (PAT),203.71,Jogbani ICP,195.45
Tola Jaipur,Banka,225,242268,village,Mohanpur,11.81,ICD Patna,201.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,266.52,Jay Prakash Narayan International Airport (PAT),205.19,Jogbani ICP,199.42
Tola Jamua,Banka,225,242067,village,Banka,16.06,ICD Patna,195.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,278.01,Jay Prakash Narayan International Airport (PAT),199.41,Jogbani ICP,184.08
Tola Jamunia,Banka,225,242248,village,Mohanpur,11.91,ICD Patna,198.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.09,Jay Prakash Narayan International Airport (PAT),202.17,Jogbani ICP,198.89
Tola Jaruadih,Banka,225,242270,village,Mohanpur,12.18,ICD Patna,200.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,267.69,Jay Prakash Narayan International Airport (PAT),204.02,Jogbani ICP,198.81
Tola Jhilsi,Banka,225,242196,village,Mohanpur,18.97,ICD Patna,201.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,268.79,Jay Prakash Narayan International Airport (PAT),206.02,Jogbani ICP,192.97
Tola Jhumaria,Banka,225,242116,village,Banka,19.75,ICD Patna,195.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,276.18,Jay Prakash Narayan International Airport (PAT),199.46,Jogbani ICP,187.68
Tola Kachnar,Banka,225,242139,village,Mohanpur,20.24,ICD Patna,192.99,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,276.56,Jay Prakash Narayan International Airport (PAT),197.06,Jogbani ICP,190.74
Jagatpur,Banka,225,241134,village,Panjwara Road,8.57,ICD Patna,208.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,281.4,Jay Prakash Narayan International Airport (PAT),213.47,Jogbani ICP,163.71
Motia,Banka,225,241324,village,Murahara,17.04,ICD Patna,175.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,307.33,Jay Prakash Narayan International Airport (PAT),180.24,Jogbani ICP,156.94
Jhajha,Banka,225,241926,village,Deoghar,8.14,ICD Patna,190.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,274.24,Jay Prakash Narayan International Airport (PAT),194.19,Jogbani ICP,202.38
Jhajha,Banka,225,241144,village,Panjwara Road,12.19,ICD Patna,212.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,280.31,Jay Prakash Narayan International Airport (PAT),216.63,Jogbani ICP,162.88
Kharauwa,Banka,225,241380,village,Murahara,20.26,ICD Patna,172.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,308.22,Jay Prakash Narayan International Airport (PAT),176.66,Jogbani ICP,159.87
Phaga,Banka,225,242395,village,Telia,9.76,ICD Patna,200.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,277.23,Jay Prakash Narayan International Airport (PAT),204.52,Jogbani ICP,178.87
Phatu Chak,Banka,225,241107,village,Punsia,14.62,ICD Patna,209.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.78,Jay Prakash Narayan International Airport (PAT),213.93,Jogbani ICP,151.91
Phulhara,Banka,225,241168,village,Punsia,3.64,ICD Patna,194.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.56,Jay Prakash Narayan International Airport (PAT),198.76,Jogbani ICP,158.6
Tola Angrajor,Banka,225,241418,village,Banka,18.57,ICD Patna,174.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,299.91,Jay Prakash Narayan International Airport (PAT),179.32,Jogbani ICP,171.01
Tola Dharamganj,Banka,225,242246,village,Mohanpur,12.66,ICD Patna,197.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.95,Jay Prakash Narayan International Airport (PAT),201.46,Jogbani ICP,198.15
Tola Dharwa,Banka,225,242250,village,Mohanpur,11.77,ICD Patna,199.56,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,267.95,Jay Prakash Narayan International Airport (PAT),203.51,Jogbani ICP,199.12
Tola Dhebarmoh,Banka,225,242310,village,Mohanpur,14.27,ICD Ranchi,205.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,263.85,Jay Prakash Narayan International Airport (PAT),209.07,Jogbani ICP,198.78
Tola Dhibajor,Banka,225,242176,village,Mohanpur,17.07,ICD Patna,199.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,270.3,Jay Prakash Narayan International Airport (PAT),203.34,Jogbani ICP,194.02
Dudhari,Banka,225,241227,village,Banka,8.46,ICD Patna,184.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,296.29,Jay Prakash Narayan International Airport (PAT),188.51,Jogbani ICP,165.21
Itahri,Banka,225,241314,village,Murahara,16.52,ICD Patna,176.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,306.54,Jay Prakash Narayan International Airport (PAT),180.62,Jogbani ICP,157.76
Chanda,Banka,225,240946,village,Punsia,3.77,ICD Patna,200.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,291.64,Jay Prakash Narayan International Airport (PAT),204.99,Jogbani ICP,155.91
Tola chandan,Banka,225,241866,village,LAHABON,8.61,ICD Patna,183.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,282.58,Jay Prakash Narayan International Airport (PAT),187.34,Jogbani ICP,195.01
Mohanpur,Banka,225,240778,village,Sanjha,3.27,ICD Patna,189.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,306.16,Jay Prakash Narayan International Airport (PAT),194.25,Jogbani ICP,144.57
Chandarpur,Banka,225,240463,village,KAMARGANJ,22.63,ICD Patna,162.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,316.68,Jay Prakash Narayan International Airport (PAT),167.18,Jogbani ICP,158.18
Sangrampur Arazi,Banka,225,240578,village,Tikani,14.16,ICD Patna,177.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,313.07,Jay Prakash Narayan International Airport (PAT),182.56,Jogbani ICP,145.7
Raipura,Banka,225,240372,village,SULTANGANJ,14.82,ICD Patna,163.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,321.47,Jay Prakash Narayan International Airport (PAT),168.63,Jogbani ICP,148.63
Raipura,Banka,225,240371,village,SULTANGANJ,13.99,ICD Patna,164.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,321.54,Jay Prakash Narayan International Airport (PAT),169.39,Jogbani ICP,147.63
Amarpur (NP),Banka,225,801355,village,Bela Halt,9.74,ICD Patna,183.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,306.71,Jay Prakash Narayan International Airport (PAT),188.62,Jogbani ICP,148.9
Bhagwanpur,Banka,225,240780,village,Sanjha,3.52,ICD Patna,189.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,305.83,Jay Prakash Narayan International Airport (PAT),194.03,Jogbani ICP,145.2
Korharia Arazi,Banka,225,240504,village,Murahara,21.96,ICD Patna,170.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,310.34,Jay Prakash Narayan International Airport (PAT),175.01,Jogbani ICP,158.45
Dhabar,Banka,225,241963,village,LAHABON,16.43,ICD Patna,183.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,286.12,Jay Prakash Narayan International Airport (PAT),187.35,Jogbani ICP,186.36
Dhanjorwa,Banka,225,241461,village,GHORPARAN,19.11,ICD Patna,156.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,313.07,Jay Prakash Narayan International Airport (PAT),161.21,Jogbani ICP,174.49
Dhai Hanna,Banka,225,240812,village,Sanjha,2.87,ICD Patna,193.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,305.35,Jay Prakash Narayan International Airport (PAT),198.24,Jogbani ICP,142.42
Dhaka,Banka,225,241273,village,Barahat,2.94,ICD Patna,197.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.37,Jay Prakash Narayan International Airport (PAT),202.48,Jogbani ICP,162.92
Dhamardih,Banka,225,242379,village,Telia,3.87,ICD Patna,207.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,274.08,Jay Prakash Narayan International Airport (PAT),211.64,Jogbani ICP,176.42
Dhan Kund,Banka,225,241054,village,Sanjha,9.7,ICD Patna,201.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,301.83,Jay Prakash Narayan International Airport (PAT),205.91,Jogbani ICP,141.47
Dhania Gorihia,Banka,225,240845,village,Sanjha,4.67,ICD Patna,196.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,303.32,Jay Prakash Narayan International Airport (PAT),201.26,Jogbani ICP,142.82
Tola Dhankundia Kalan,Banka,225,241381,village,Murahara,19.26,ICD Patna,173.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,307.49,Jay Prakash Narayan International Airport (PAT),177.67,Jogbani ICP,159.83
Madardih,Banka,225,242338,village,Telia,3.49,ICD Patna,207.17,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,274.36,Jay Prakash Narayan International Airport (PAT),211.58,Jogbani ICP,176.02
Satbighi,Banka,225,240765,village,Sanjha,1.26,ICD Patna,191.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,305.03,Jay Prakash Narayan International Airport (PAT),196.46,Jogbani ICP,144.27
Gokula Tola Majarkola,Banka,225,242420,village,Kumradol,5.12,ICD Patna,212.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,264.16,Jay Prakash Narayan International Airport (PAT),217.07,Jogbani ICP,187.33
Kakwara Tola Ratautia,Banka,225,241232,village,Banka,7.27,ICD Patna,185.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.61,Jay Prakash Narayan International Airport (PAT),189.77,Jogbani ICP,168.25
Kakwara Tola Harpur,Banka,225,241229,village,Banka,3.81,ICD Patna,190.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.65,Jay Prakash Narayan International Airport (PAT),194.74,Jogbani ICP,170.72
Kakwara Tola  Jhirwa,Banka,225,241239,village,Banka,2.94,ICD Patna,193.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,286.52,Jay Prakash Narayan International Airport (PAT),197.56,Jogbani ICP,171.02
Kaleanpur,Banka,225,240919,village,Punsia,3.26,ICD Patna,198.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,293.18,Jay Prakash Narayan International Airport (PAT),203.61,Jogbani ICP,154.87
Kalyanpur,Banka,225,241292,village,Banka,5.72,ICD Patna,187.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.3,Jay Prakash Narayan International Airport (PAT),191.6,Jogbani ICP,164.89
Katiawan,Banka,225,240758,village,Bela Halt,1.27,ICD Patna,192.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,302.5,Jay Prakash Narayan International Airport (PAT),197.23,Jogbani ICP,147.1
Kamardih,Banka,225,240408,village,MAHESHI,17.26,ICD Patna,169.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,316.76,Jay Prakash Narayan International Airport (PAT),174.05,Jogbani ICP,149.42
Kamargawan,Banka,225,240422,village,SULTANGANJ,21.97,ICD Patna,168.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,313.89,Jay Prakash Narayan International Airport (PAT),173.36,Jogbani ICP,154.73
Kamargawan Milik,Banka,225,240421,village,SULTANGANJ,22.07,ICD Patna,168.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,313.68,Jay Prakash Narayan International Airport (PAT),173.62,Jogbani ICP,154.76
Kamatpur,Banka,225,240545,village,MAHESHI,14.79,ICD Patna,172.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,316.72,Jay Prakash Narayan International Airport (PAT),176.81,Jogbani ICP,146.4
Kanak Chak,Banka,225,240863,village,Sanjha,5.98,ICD Patna,198.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,301.2,Jay Prakash Narayan International Airport (PAT),203.24,Jogbani ICP,144.17
Berma,Banka,225,240723,village,Tikani,5.44,ICD Patna,186.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,308.72,Jay Prakash Narayan International Airport (PAT),191.21,Jogbani ICP,143.67
Mohanpur,Banka,225,240781,village,Sanjha,4.22,ICD Patna,188.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,306.31,Jay Prakash Narayan International Airport (PAT),193.32,Jogbani ICP,145.16
Bhadaria Buzurg,Banka,225,240720,village,Sanjha,6.32,ICD Patna,186.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,306.32,Jay Prakash Narayan International Airport (PAT),191.6,Jogbani ICP,146.67
Bhadaria Khurd,Banka,225,240721,village,Sanjha,5.31,ICD Patna,187.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,305.79,Jay Prakash Narayan International Airport (PAT),192.6,Jogbani ICP,146.53
Bhadodih,Banka,225,240432,village,KAMARGANJ,19.65,ICD Patna,164.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,318.02,Jay Prakash Narayan International Airport (PAT),168.82,Jogbani ICP,153.79
Bhadodih Milik,Banka,225,240433,village,KAMARGANJ,20.16,ICD Patna,164.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,317.51,Jay Prakash Narayan International Airport (PAT),169.18,Jogbani ICP,154.15
Bhadwa,Banka,225,240891,village,Bela Halt,1.84,ICD Patna,194.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,299.42,Jay Prakash Narayan International Airport (PAT),199.67,Jogbani ICP,149.35
Bhaga,Banka,225,242406,village,Kumradol,1.98,ICD Patna,213.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,266.19,Jay Prakash Narayan International Airport (PAT),217.52,Jogbani ICP,183.41
Bhagalpur,Banka,225,241112,village,Punsia,11.37,ICD Patna,207.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.16,Jay Prakash Narayan International Airport (PAT),212.25,Jogbani ICP,155.21
Bhagwandha,Banka,225,241070,village,Sanjha,11.92,ICD Patna,204.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,298.97,Jay Prakash Narayan International Airport (PAT),208.86,Jogbani ICP,143.22
Bhagwandha Buzurg,Banka,225,241071,village,Sanjha,12.28,ICD Patna,204.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,299.13,Jay Prakash Narayan International Airport (PAT),209.1,Jogbani ICP,142.86
Bhitti,Banka,225,240526,village,MAHESHI,16.04,ICD Patna,170.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,316.62,Jay Prakash Narayan International Airport (PAT),175.5,Jogbani ICP,147.99
Bhagwatchak,Banka,225,240503,village,Murahara,21.99,ICD Patna,170.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,310.14,Jay Prakash Narayan International Airport (PAT),174.96,Jogbani ICP,158.86
Harna,Banka,225,241333,village,Murahara,15.82,ICD Patna,177.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,306.59,Jay Prakash Narayan International Airport (PAT),181.63,Jogbani ICP,156.49
Bhalki,Banka,225,242432,village,Kumradol,13.22,ICD Patna,204.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.58,Jay Prakash Narayan International Airport (PAT),208.75,Jogbani ICP,187.53
Bhalki Tola Apia,Banka,225,242444,village,Pandetola,9.7,ICD Patna,206.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.91,Jay Prakash Narayan International Airport (PAT),210.41,Jogbani ICP,184.86
Bhalki Tola Baghwa,Banka,225,242448,village,Kumradol,11.19,ICD Patna,206.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,268.97,Jay Prakash Narayan International Airport (PAT),210.26,Jogbani ICP,186.74
Bhalki Tola Basleta,Banka,225,242460,village,Kumradol,12.22,ICD Patna,206.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,267.4,Jay Prakash Narayan International Airport (PAT),210.8,Jogbani ICP,188.99
Bhalki Tola Harla,Banka,225,242450,village,Kumradol,12.06,ICD Patna,205.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.02,Jay Prakash Narayan International Airport (PAT),209.75,Jogbani ICP,187.29
BhalkiTola Jhalar,Banka,225,242463,village,Kumradol,11.03,ICD Patna,209.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,265.06,Jay Prakash Narayan International Airport (PAT),213.24,Jogbani ICP,190.25
Bhalki Tola Jhumaria,Banka,225,242455,village,Pandetola,13.9,ICD Patna,203.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,271.09,Jay Prakash Narayan International Airport (PAT),207.27,Jogbani ICP,186.62
Bhalki Tola Kataileta,Banka,225,242462,village,Kumradol,11.33,ICD Patna,207.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,266.32,Jay Prakash Narayan International Airport (PAT),212.07,Jogbani ICP,189.38
Bhalki Tola Kenuatanr,Banka,225,242458,village,Kumradol,14.44,ICD Patna,204.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,268.14,Jay Prakash Narayan International Airport (PAT),209.12,Jogbani ICP,189.79
Bhalki Tola Khaira,Banka,225,242465,village,Kumradol,12.64,ICD Patna,207.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,265.46,Jay Prakash Narayan International Airport (PAT),212.11,Jogbani ICP,190.96
Bhalki Tola Mahguri,Banka,225,242446,village,Kumradol,10.18,ICD Patna,206.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,268.92,Jay Prakash Narayan International Airport (PAT),210.87,Jogbani ICP,186.08
Bhalki Tola Mayabandh,Banka,225,242452,village,Pandetola,12.45,ICD Patna,204.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,270.41,Jay Prakash Narayan International Airport (PAT),208.56,Jogbani ICP,186.22
Bhalki Tola Machnaba-baran,Banka,225,242433,village,Pandetola,13.25,ICD Patna,201.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,272.93,Jay Prakash Narayan International Airport (PAT),206.2,Jogbani ICP,184.56
Bhalki Tola Nawadih Kotharia,Banka,225,242447,village,Pandetola,11.46,ICD Patna,205.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.9,Jay Prakash Narayan International Airport (PAT),209.5,Jogbani ICP,185.99
Bhalki Tola Rangamati,Banka,225,242440,village,Pandetola,10.62,ICD Patna,204.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,271.22,Jay Prakash Narayan International Airport (PAT),208.87,Jogbani ICP,184.36
Bhalki Tola Rangpur Dumrishol,Banka,225,242456,village,Pandetola,15.11,ICD Patna,202.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,271.1,Jay Prakash Narayan International Airport (PAT),206.66,Jogbani ICP,187.41
Bhalki Tola Salaia,Banka,225,242453,village,Pandetola,13.54,ICD Patna,203.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,270.33,Jay Prakash Narayan International Airport (PAT),208.07,Jogbani ICP,187.0
