village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
MUMANDPUR,JALANDHAR,37,30563,village,MACHROWAR,3.0,ICD Ludhiana,73.27,Deendayal Port (Kandla),1064.16,Sri Guru Ram Dass Jee International Airport (ATQ),79.21,Kartarpur Sahib ICP,75.21
MURDIPUR,JALANDHAR,37,30514,village,MACHROWAR,6.58,ICD Ludhiana,71.86,Deendayal Port (Kandla),1059.06,Sri Guru Ram Dass Jee International Airport (ATQ),75.56,Kartarpur Sahib ICP,73.91
MUSTAFAPUR,JALANDHAR,37,30497,village,KALA BAKRA,6.96,ICD Ludhiana,69.29,Deendayal Port (Kandla),1055.79,Sri Guru Ram Dass Jee International Airport (ATQ),75.62,Kartarpur Sahib ICP,75.51
NAJKA,JALANDHAR,37,30589,village,Sham Chaurasi,4.9,ICD Ludhiana,64.17,Deendayal Port (Kandla),1063.07,Sri Guru Ram Dass Jee International Airport (ATQ),90.2,Kartarpur Sahib ICP,86.94
NARANWALI,JALANDHAR,37,30442,village,KHOJEWALA,7.49,ICD Ludhiana,57.76,Deendayal Port (Kandla),1033.11,Sri Guru Ram Dass Jee International Airport (ATQ),75.96,Attari ICP,82.06
NARPUR,JALANDHAR,37,30541,village,HAMIRA,2.59,ICD Ludhiana,69.99,Deendayal Port (Kandla),1046.9,Sri Guru Ram Dass Jee International Airport (ATQ),68.22,Kartarpur Sahib ICP,72.75
NANDANPUR,JALANDHAR,37,800166,village,SURA NUSSI,2.23,ICD Ludhiana,59.18,Deendayal Port (Kandla),1043.51,Sri Guru Ram Dass Jee International Airport (ATQ),78.47,Kartarpur Sahib ICP,83.65
NANGAL KHURD,JALANDHAR,37,800170,village,BHOGPUR SIRWAL,1.53,ICD Ludhiana,73.51,Deendayal Port (Kandla),1067.43,Sri Guru Ram Dass Jee International Airport (ATQ),82.84,Kartarpur Sahib ICP,77.48
NANGAL MANAUR,JALANDHAR,37,30463,village,SURA NUSSI,4.19,ICD Ludhiana,63.23,Deendayal Port (Kandla),1044.79,Sri Guru Ram Dass Jee International Airport (ATQ),74.6,Kartarpur Sahib ICP,79.55
NAUGAZA,JALANDHAR,37,30483,village,ALAWALPUR,5.06,ICD Ludhiana,63.22,Deendayal Port (Kandla),1052.79,Sri Guru Ram Dass Jee International Airport (ATQ),80.37,Kartarpur Sahib ICP,81.47
NIJRAN,JALANDHAR,37,30410,village,KHOJEWALA,10.19,ICD Ludhiana,53.4,Deendayal Port (Kandla),1031.82,Sri Guru Ram Dass Jee International Airport (ATQ),80.24,Attari ICP,84.17
NUSSI,JALANDHAR,37,30466,village,SURA NUSSI,2.63,ICD Ludhiana,61.94,Deendayal Port (Kandla),1048.3,Sri Guru Ram Dass Jee International Airport (ATQ),78.35,Kartarpur Sahib ICP,81.49
PACHRANGA,JALANDHAR,37,30567,village,MACHROWAR,0.48,ICD Ludhiana,70.54,Deendayal Port (Kandla),1062.78,Sri Guru Ram Dass Jee International Airport (ATQ),81.17,Kartarpur Sahib ICP,77.85
PANDORI NIJJARAN,JALANDHAR,37,30583,village,Sham Chaurasi,3.76,ICD Ludhiana,62.6,Deendayal Port (Kandla),1062.27,Sri Guru Ram Dass Jee International Airport (ATQ),91.42,Kartarpur Sahib ICP,88.5
PARAPIND,JALANDHAR,37,30537,village,KARTARPUR,3.19,ICD Ludhiana,68.57,Deendayal Port (Kandla),1046.25,Sri Guru Ram Dass Jee International Airport (ATQ),69.42,Kartarpur Sahib ICP,74.16
FIROZ,JALANDHAR,37,30453,village,KHOJEWALA,1.24,ICD Ludhiana,60.59,Deendayal Port (Kandla),1040.9,Sri Guru Ram Dass Jee International Airport (ATQ),75.54,Kartarpur Sahib ICP,82.12
PASAN,JALANDHAR,37,30522,village,KARTARPUR,5.79,ICD Ludhiana,66.2,Deendayal Port (Kandla),1052.47,Sri Guru Ram Dass Jee International Airport (ATQ),76.49,Kartarpur Sahib ICP,77.87
PATIAL,JALANDHAR,37,30626,village,SANAURA,2.12,ICD Ludhiana,79.05,Deendayal Port (Kandla),1070.23,Sri Guru Ram Dass Jee International Airport (ATQ),79.06,Kartarpur Sahib ICP,72.18
PATTAR KALAN,JALANDHAR,37,30528,village,KARTARPUR,4.63,ICD Ludhiana,66.01,Deendayal Port (Kandla),1043.73,Sri Guru Ram Dass Jee International Airport (ATQ),70.91,Kartarpur Sahib ICP,76.69
PATTAR KHURD,JALANDHAR,37,30530,village,KHOJEWALA,4.56,ICD Ludhiana,66.05,Deendayal Port (Kandla),1042.24,Sri Guru Ram Dass Jee International Airport (ATQ),70.14,Kartarpur Sahib ICP,76.69
PAWAR,JALANDHAR,37,30412,village,KHOJEWALA,8.98,ICD Ludhiana,53.65,Deendayal Port (Kandla),1033.51,Sri Guru Ram Dass Jee International Airport (ATQ),80.37,Attari ICP,85.55
QADIANWALI,JALANDHAR,37,30425,village,D.A.V.C.H. JALANDHAR,5.69,ICD Ludhiana,52.43,Deendayal Port (Kandla),1037.93,Sri Guru Ram Dass Jee International Airport (ATQ),83.23,Kartarpur Sahib ICP,90.27
QURESHIAN,JALANDHAR,37,30618,village,SANAURA,1.3,ICD Ludhiana,78.25,Deendayal Port (Kandla),1070.46,Sri Guru Ram Dass Jee International Airport (ATQ),80.41,Kartarpur Sahib ICP,73.51
RAIPUR RASULPUR,JALANDHAR,37,30635,village,DHOGRI,3.79,ICD Ludhiana,59.33,Deendayal Port (Kandla),1049.77,Sri Guru Ram Dass Jee International Airport (ATQ),82.59,Kartarpur Sahib ICP,84.88
RAJPUR,JALANDHAR,37,30625,village,SANAURA,1.32,ICD Ludhiana,78.18,Deendayal Port (Kandla),1069.61,Sri Guru Ram Dass Jee International Airport (ATQ),79.42,Kartarpur Sahib ICP,72.85
RAMPUR LALLIAN,JALANDHAR,37,30398,village,D.A.V.C.H. JALANDHAR,11.95,ICD Ludhiana,49.98,Deendayal Port (Kandla),1031.62,Sri Guru Ram Dass Jee International Airport (ATQ),83.78,Attari ICP,86.66
RAMSINGHPURA,JALANDHAR,37,30465,village,SURA NUSSI,3.05,ICD Ludhiana,63.01,Deendayal Port (Kandla),1048.06,Sri Guru Ram Dass Jee International Airport (ATQ),76.93,Kartarpur Sahib ICP,80.26
RASTGO,JALANDHAR,37,30614,village,SANAURA,3.13,ICD Ludhiana,77.36,Deendayal Port (Kandla),1071.68,Sri Guru Ram Dass Jee International Airport (ATQ),83.22,Kartarpur Sahib ICP,75.95
RAHIMPUR,JALANDHAR,37,30495,village,BIASPIND,5.87,ICD Ludhiana,66.49,Deendayal Port (Kandla),1054.31,Sri Guru Ram Dass Jee International Airport (ATQ),77.7,Kartarpur Sahib ICP,78.21
RAJAB,JALANDHAR,37,30519,village,KARTARPUR,7.21,ICD Ludhiana,69.47,Deendayal Port (Kandla),1055.22,Sri Guru Ram Dass Jee International Airport (ATQ),74.9,Kartarpur Sahib ICP,75.07
RANIBHATTI,JALANDHAR,37,30506,village,KALA BAKRA,2.16,ICD Ludhiana,66.31,Deendayal Port (Kandla),1057.23,Sri Guru Ram Dass Jee International Airport (ATQ),80.67,Kartarpur Sahib ICP,79.81
RASALPUR  KHURD,JALANDHAR,37,30415,village,D.A.V.C.H. JALANDHAR,9.67,ICD Ludhiana,52.2,Deendayal Port (Kandla),1033.84,Sri Guru Ram Dass Jee International Airport (ATQ),82.0,Attari ICP,86.99
RASULPUR BRAHMNA,JALANDHAR,37,30492,village,BIASPIND,3.41,ICD Ludhiana,65.79,Deendayal Port (Kandla),1055.78,Sri Guru Ram Dass Jee International Airport (ATQ),79.91,Kartarpur Sahib ICP,79.72
SURA,JALANDHAR,37,30459,village,SURA NUSSI,0.84,ICD Ludhiana,59.91,Deendayal Port (Kandla),1044.92,Sri Guru Ram Dass Jee International Airport (ATQ),78.47,Kartarpur Sahib ICP,83.05
ROHJARI,JALANDHAR,37,30507,village,KALA BAKRA,2.42,ICD Ludhiana,68.49,Deendayal Port (Kandla),1059.44,Sri Guru Ram Dass Jee International Airport (ATQ),80.16,Kartarpur Sahib ICP,78.33
SAROABAD,JALANDHAR,37,30587,village,Sham Chaurasi,3.34,ICD Ludhiana,64.11,Deendayal Port (Kandla),1064.32,Sri Guru Ram Dass Jee International Airport (ATQ),91.97,Kartarpur Sahib ICP,88.25
SADANA,JALANDHAR,37,30511,village,MACHROWAR,3.67,ICD Ludhiana,71.31,Deendayal Port (Kandla),1060.95,Sri Guru Ram Dass Jee International Airport (ATQ),78.17,Kartarpur Sahib ICP,75.64
SAGRANWALI,JALANDHAR,37,30629,village,SANAURA,2.5,ICD Ludhiana,77.78,Deendayal Port (Kandla),1068.07,Sri Guru Ram Dass Jee International Airport (ATQ),78.03,Kartarpur Sahib ICP,72.13
SAMMIPUR,JALANDHAR,37,30417,village,D.A.V.C.H. JALANDHAR,8.06,ICD Ludhiana,52.35,Deendayal Port (Kandla),1035.45,Sri Guru Ram Dass Jee International Airport (ATQ),82.35,Attari ICP,88.43
SANAURA,JALANDHAR,37,30619,village,SANAURA,1.18,ICD Ludhiana,76.93,Deendayal Port (Kandla),1070.03,Sri Guru Ram Dass Jee International Airport (ATQ),81.61,Kartarpur Sahib ICP,74.99
SANGO SOHAL,JALANDHAR,37,30450,village,KHOJEWALA,3.64,ICD Ludhiana,58.03,Deendayal Port (Kandla),1040.09,Sri Guru Ram Dass Jee International Airport (ATQ),77.99,Kartarpur Sahib ICP,84.67
SARAI KHAS,JALANDHAR,37,30636,village,KARTARPUR,2.86,ICD Ludhiana,64.51,Deendayal Port (Kandla),1047.04,Sri Guru Ram Dass Jee International Airport (ATQ),74.51,Kartarpur Sahib ICP,78.46
SARMASTPUR,JALANDHAR,37,30480,village,ALAWALPUR,2.23,ICD Ludhiana,61.0,Deendayal Port (Kandla),1053.19,Sri Guru Ram Dass Jee International Airport (ATQ),83.49,Kartarpur Sahib ICP,84.31
SATTOWALI,JALANDHAR,37,30505,village,KALA BAKRA,2.77,ICD Ludhiana,67.77,Deendayal Port (Kandla),1058.0,Sri Guru Ram Dass Jee International Airport (ATQ),79.6,Kartarpur Sahib ICP,78.41
SHAFIPUR,JALANDHAR,37,30431,village,KHOJEWALA,5.43,ICD Ludhiana,56.11,Deendayal Port (Kandla),1037.68,Sri Guru Ram Dass Jee International Airport (ATQ),79.08,Kartarpur Sahib ICP,86.65
SHAFFIPUR,JALANDHAR,37,30584,village,Sham Chaurasi,2.35,ICD Ludhiana,62.68,Deendayal Port (Kandla),1063.34,Sri Guru Ram Dass Jee International Airport (ATQ),92.74,Kartarpur Sahib ICP,89.43
SHIBDASPUR,JALANDHAR,37,30517,village,KALA BAKRA,7.87,ICD Ludhiana,71.26,Deendayal Port (Kandla),1057.16,Sri Guru Ram Dass Jee International Airport (ATQ),74.47,Kartarpur Sahib ICP,73.74
SIAWAL,JALANDHAR,37,30439,village,KHOJEWALA,5.46,ICD Ludhiana,57.17,Deendayal Port (Kandla),1035.78,Sri Guru Ram Dass Jee International Airport (ATQ),77.28,Attari ICP,85.06
SEHJHANGI,JALANDHAR,37,30433,village,KHOJEWALA,6.67,ICD Ludhiana,55.12,Deendayal Port (Kandla),1036.2,Sri Guru Ram Dass Jee International Airport (ATQ),79.62,Attari ICP,87.03
SIKANDARPUR,JALANDHAR,37,30611,village,SANAURA,2.01,ICD Ludhiana,75.78,Deendayal Port (Kandla),1069.5,Sri Guru Ram Dass Jee International Airport (ATQ),82.45,Kartarpur Sahib ICP,76.13
SINGH,JALANDHAR,37,30394,village,Nakodar Junction,13.11,ICD Ludhiana,48.6,Deendayal Port (Kandla),1029.62,Sri Guru Ram Dass Jee International Airport (ATQ),84.83,Attari ICP,85.98
SINGHPUR,JALANDHAR,37,30565,village,MACHROWAR,3.02,ICD Ludhiana,72.11,Deendayal Port (Kandla),1062.27,Sri Guru Ram Dass Jee International Airport (ATQ),78.59,Kartarpur Sahib ICP,75.45
SOHALPUR,JALANDHAR,37,30612,village,BHOGPUR SIRWAL,3.73,ICD Ludhiana,74.98,Deendayal Port (Kandla),1070.22,Sri Guru Ram Dass Jee International Airport (ATQ),84.49,Kartarpur Sahib ICP,77.97
SONDHA CHAK,JALANDHAR,37,30604,village,MACHROWAR,3.64,ICD Ludhiana,69.61,Deendayal Port (Kandla),1065.02,Sri Guru Ram Dass Jee International Airport (ATQ),85.1,Kartarpur Sahib ICP,80.89
TAJPUR,JALANDHAR,37,30404,village,JALANDHAR CITY,8.75,ICD Ludhiana,49.15,Deendayal Port (Kandla),1034.78,Sri Guru Ram Dass Jee International Airport (ATQ),85.57,Attari ICP,90.32
TANDI,JALANDHAR,37,30622,village,SANAURA,1.38,ICD Ludhiana,76.83,Deendayal Port (Kandla),1068.15,Sri Guru Ram Dass Jee International Airport (ATQ),79.36,Kartarpur Sahib ICP,73.49
TALWARA,JALANDHAR,37,30461,village,KHOJEWALA,1.44,ICD Ludhiana,61.77,Deendayal Port (Kandla),1041.91,Sri Guru Ram Dass Jee International Airport (ATQ),74.71,Kartarpur Sahib ICP,80.93
TALWANDI ABDAR,JALANDHAR,37,30510,village,MACHROWAR,2.07,ICD Ludhiana,70.8,Deendayal Port (Kandla),1061.78,Sri Guru Ram Dass Jee International Airport (ATQ),79.71,Kartarpur Sahib ICP,76.82
TALWANDI BHILAN,JALANDHAR,37,30500,village,KALA BAKRA,4.32,ICD Ludhiana,67.8,Deendayal Port (Kandla),1056.68,Sri Guru Ram Dass Jee International Airport (ATQ),78.26,Kartarpur Sahib ICP,77.69
TALWANDI JHANDIR,JALANDHAR,37,30555,village,KARTARPUR,9.44,ICD Ludhiana,73.84,Deendayal Port (Kandla),1057.55,Sri Guru Ram Dass Jee International Airport (ATQ),71.73,Kartarpur Sahib ICP,70.85
TARAR,JALANDHAR,37,30423,village,D.A.V.C.H. JALANDHAR,7.1,ICD Ludhiana,51.56,Deendayal Port (Kandla),1036.56,Sri Guru Ram Dass Jee International Airport (ATQ),83.62,Attari ICP,90.17
WARIAH,JALANDHAR,37,30489,village,BIASPIND,6.59,ICD Ludhiana,65.05,Deendayal Port (Kandla),1052.58,Sri Guru Ram Dass Jee International Airport (ATQ),77.96,Kartarpur Sahib ICP,79.24
ADARMAN,JALANDHAR,37,29986,village,Nakodar Junction,10.91,ICD Ludhiana,38.36,Deendayal Port (Kandla),1007.47,Sri Guru Ram Dass Jee International Airport (ATQ),98.95,Attari ICP,81.94
ADI,JALANDHAR,37,29873,village,HUSAINPUR,10.08,ICD Ludhiana,56.43,Deendayal Port (Kandla),1025.13,Sri Guru Ram Dass Jee International Airport (ATQ),76.63,Attari ICP,76.13
ALEWALI,JALANDHAR,37,29907,village,Gahndran Halt,2.08,ICD Ludhiana,47.71,Deendayal Port (Kandla),1013.48,Sri Guru Ram Dass Jee International Airport (ATQ),87.35,Attari ICP,75.67
ALOWAL,JALANDHAR,37,29925,village,Nakodar Junction,4.72,ICD Ludhiana,43.73,Deendayal Port (Kandla),1021.85,Sri Guru Ram Dass Jee International Airport (ATQ),89.38,Attari ICP,83.87
AWAN CHAHARMI,JALANDHAR,37,29885,village,Nakodar Junction,10.97,ICD Ludhiana,47.57,Deendayal Port (Kandla),1027.53,Sri Guru Ram Dass Jee International Airport (ATQ),85.6,Attari ICP,85.03
AWAN KHALSA,JALANDHAR,37,30009,village,Nurmahal,10.03,ICD Ludhiana,30.91,Deendayal Port (Kandla),1010.63,Sri Guru Ram Dass Jee International Airport (ATQ),104.63,Attari ICP,89.58
BIR BAROKE,JALANDHAR,37,29987,village,Nakodar Junction,11.21,ICD Ludhiana,40.27,Deendayal Port (Kandla),1006.48,Sri Guru Ram Dass Jee International Airport (ATQ),97.66,Attari ICP,79.96
BIRPIND,JALANDHAR,37,29955,village,Sidhwan,3.17,ICD Ludhiana,38.82,Deendayal Port (Kandla),1018.8,Sri Guru Ram Dass Jee International Airport (ATQ),94.54,Attari ICP,86.09
BAGPUR,JALANDHAR,37,29903,village,Gahndran Halt,4.07,ICD Ludhiana,50.73,Deendayal Port (Kandla),1016.12,Sri Guru Ram Dass Jee International Airport (ATQ),83.63,Attari ICP,74.5
BAGIWALA,JALANDHAR,37,29985,village,Nakodar Junction,13.29,ICD Ludhiana,38.3,Deendayal Port (Kandla),1005.15,Sri Guru Ram Dass Jee International Airport (ATQ),100.37,Attari ICP,81.64
BALKUHNA,JALANDHAR,37,29865,village,Gahndran Halt,7.84,ICD Ludhiana,53.31,Deendayal Port (Kandla),1019.87,Sri Guru Ram Dass Jee International Airport (ATQ),80.27,Attari ICP,74.71
BALOKE,JALANDHAR,37,29988,village,Gahndran Halt,11.35,ICD Ludhiana,41.84,Deendayal Port (Kandla),1005.77,Sri Guru Ram Dass Jee International Airport (ATQ),96.56,Attari ICP,78.36
BATH,JALANDHAR,37,29963,village,Sidhwan,4.52,ICD Ludhiana,37.91,Deendayal Port (Kandla),1015.38,Sri Guru Ram Dass Jee International Airport (ATQ),96.15,Attari ICP,85.05
BAGHELA,JALANDHAR,37,30006,village,Sidhwan,11.36,ICD Ludhiana,31.79,Deendayal Port (Kandla),1008.88,Sri Guru Ram Dass Jee International Airport (ATQ),104.61,Attari ICP,88.38
BAHAJA KHURD,JALANDHAR,37,29934,village,Sidhwan,11.88,ICD Ludhiana,42.52,Deendayal Port (Kandla),1030.27,Sri Guru Ram Dass Jee International Airport (ATQ),91.32,Attari ICP,91.54
BAHUJA KALAN,JALANDHAR,37,29935,village,JALANDHAR CANT,12.13,ICD Ludhiana,41.09,Deendayal Port (Kandla),1031.31,Sri Guru Ram Dass Jee International Airport (ATQ),93.13,Attari ICP,93.69
BALANDA,JALANDHAR,37,29976,village,Gahndran Halt,8.01,ICD Ludhiana,42.54,Deendayal Port (Kandla),1008.88,Sri Guru Ram Dass Jee International Airport (ATQ),94.2,Attari ICP,78.44
BAL HUMKI,JALANDHAR,37,29911,village,Gahndran Halt,1.45,ICD Ludhiana,45.77,Deendayal Port (Kandla),1016.43,Sri Guru Ram Dass Jee International Airport (ATQ),88.3,Attari ICP,78.83
BARA SIDHPUR,JALANDHAR,37,29908,village,Gahndran Halt,1.99,ICD Ludhiana,48.51,Deendayal Port (Kandla),1014.44,Sri Guru Ram Dass Jee International Airport (ATQ),86.26,Attari ICP,75.46
BHODIPUR,JALANDHAR,37,29905,village,Gahndran Halt,2.69,ICD Ludhiana,49.41,Deendayal Port (Kandla),1015.05,Sri Guru Ram Dass Jee International Airport (ATQ),85.21,Attari ICP,75.01
BHULLAR,JALANDHAR,37,29906,village,Malsian Shahkot,3.34,ICD Ludhiana,48.94,Deendayal Port (Kandla),1012.57,Sri Guru Ram Dass Jee International Airport (ATQ),86.52,Attari ICP,74.18
BOPARAI,JALANDHAR,37,29929,village,Nakodar Junction,7.9,ICD Ludhiana,43.62,Deendayal Port (Kandla),1025.15,Sri Guru Ram Dass Jee International Airport (ATQ),89.44,Attari ICP,86.35
BUDHI PIND,JALANDHAR,37,29959,village,Nakodar Junction,1.82,ICD Ludhiana,41.55,Deendayal Port (Kandla),1015.57,Sri Guru Ram Dass Jee International Airport (ATQ),92.59,Attari ICP,81.99
CHAK KALAN,JALANDHAR,37,29930,village,Nakodar Junction,9.09,ICD Ludhiana,43.72,Deendayal Port (Kandla),1026.34,Sri Guru Ram Dass Jee International Airport (ATQ),89.41,Attari ICP,87.21
CHAK KHURD,JALANDHAR,37,29931,village,Sidhwan,9.66,ICD Ludhiana,42.86,Deendayal Port (Kandla),1026.94,Sri Guru Ram Dass Jee International Airport (ATQ),90.36,Attari ICP,88.41
CHAK MUGLANI,JALANDHAR,37,29950,village,Nakodar Junction,4.66,ICD Ludhiana,40.62,Deendayal Port (Kandla),1021.46,Sri Guru Ram Dass Jee International Airport (ATQ),92.48,Attari ICP,86.22
CHANIAN,JALANDHAR,37,29940,village,Sidhwan,9.08,ICD Ludhiana,40.4,Deendayal Port (Kandla),1027.8,Sri Guru Ram Dass Jee International Airport (ATQ),93.01,Attari ICP,91.18
CHHAULA,JALANDHAR,37,30004,village,Sidhwan,12.75,ICD Ludhiana,33.12,Deendayal Port (Kandla),1007.07,Sri Guru Ram Dass Jee International Airport (ATQ),104.3,Attari ICP,86.83
CHUHAR,JALANDHAR,37,29876,village,Gahndran Halt,9.56,ICD Ludhiana,52.64,Deendayal Port (Kandla),1023.28,Sri Guru Ram Dass Jee International Airport (ATQ),80.48,Attari ICP,77.66
DHALIWAL,JALANDHAR,37,29939,village,Sidhwan,9.09,ICD Ludhiana,38.67,Deendayal Port (Kandla),1028.28,Sri Guru Ram Dass Jee International Airport (ATQ),94.91,Attari ICP,93.05
DHADA KHANPUR,JALANDHAR,37,29864,village,Malsian Shahkot,7.26,ICD Ludhiana,54.83,Deendayal Port (Kandla),1017.95,Sri Guru Ram Dass Jee International Airport (ATQ),79.22,Attari ICP,72.24
DHERIAN,JALANDHAR,37,29928,village,Nakodar Junction,5.55,ICD Ludhiana,42.76,Deendayal Port (Kandla),1022.8,Sri Guru Ram Dass Jee International Airport (ATQ),90.29,Attari ICP,85.35
DHUGGAR,JALANDHAR,37,29980,village,Gahndran Halt,10.31,ICD Ludhiana,43.41,Deendayal Port (Kandla),1006.02,Sri Guru Ram Dass Jee International Airport (ATQ),94.9,Attari ICP,76.93
BILA NAWAB,JALANDHAR,37,29918,village,Gahndran Halt,3.57,ICD Ludhiana,47.14,Deendayal Port (Kandla),1018.9,Sri Guru Ram Dass Jee International Airport (ATQ),86.42,Attari ICP,79.12
FAZALPUR,JALANDHAR,37,29895,village,Gahndran Halt,4.63,ICD Ludhiana,50.19,Deendayal Port (Kandla),1018.52,Sri Guru Ram Dass Jee International Airport (ATQ),83.55,Attari ICP,76.37
GANDHRAN,JALANDHAR,37,29909,village,Gahndran Halt,0.41,ICD Ludhiana,46.38,Deendayal Port (Kandla),1015.13,Sri Guru Ram Dass Jee International Airport (ATQ),88.07,Attari ICP,77.62
BARA ASLAM,JALANDHAR,37,29965,village,Nakodar Junction,3.19,ICD Ludhiana,40.95,Deendayal Port (Kandla),1014.35,Sri Guru Ram Dass Jee International Airport (ATQ),93.52,Attari ICP,81.92
GIL,JALANDHAR,37,29893,village,Gahndran Halt,6.74,ICD Ludhiana,52.8,Deendayal Port (Kandla),1018.43,Sri Guru Ram Dass Jee International Airport (ATQ),81.06,Attari ICP,74.18
GOHIR,JALANDHAR,37,29923,village,Nakodar Junction,7.32,ICD Ludhiana,44.93,Deendayal Port (Kandla),1024.34,Sri Guru Ram Dass Jee International Airport (ATQ),88.1,Attari ICP,84.66
GAUNSUWAL,JALANDHAR,37,30001,village,Nakodar Junction,14.04,ICD Ludhiana,37.39,Deendayal Port (Kandla),1004.83,Sri Guru Ram Dass Jee International Airport (ATQ),101.46,Attari ICP,82.48
GURA,JALANDHAR,37,29941,village,Sidhwan,8.48,ICD Ludhiana,41.09,Deendayal Port (Kandla),1026.69,Sri Guru Ram Dass Jee International Airport (ATQ),92.14,Attari ICP,89.67
HARIPUR,JALANDHAR,37,29962,village,Sidhwan,4.58,ICD Ludhiana,36.09,Deendayal Port (Kandla),1014.7,Sri Guru Ram Dass Jee International Airport (ATQ),98.1,Attari ICP,86.34
HAVELI,JALANDHAR,37,29829,village,Malsian Shahkot,3.65,ICD Ludhiana,53.33,Deendayal Port (Kandla),1014.64,Sri Guru Ram Dass Jee International Airport (ATQ),81.62,Attari ICP,71.51
HER,JALANDHAR,37,29889,village,Gahndran Halt,6.83,ICD Ludhiana,47.61,Deendayal Port (Kandla),1022.16,Sri Guru Ram Dass Jee International Airport (ATQ),85.52,Attari ICP,80.89
HUSAINPUR,JALANDHAR,37,29920,village,Nakodar Junction,5.06,ICD Ludhiana,45.82,Deendayal Port (Kandla),1021.12,Sri Guru Ram Dass Jee International Airport (ATQ),87.38,Attari ICP,81.65
HUSSAINABAD,JALANDHAR,37,29943,village,Sidhwan,6.81,ICD Ludhiana,39.15,Deendayal Port (Kandla),1025.64,Sri Guru Ram Dass Jee International Airport (ATQ),94.01,Attari ICP,90.48
JAWANDE,JALANDHAR,37,29952,village,Nakodar Junction,3.87,ICD Ludhiana,40.47,Deendayal Port (Kandla),1020.55,Sri Guru Ram Dass Jee International Airport (ATQ),92.7,Attari ICP,85.75
KANGNA,JALANDHAR,37,29902,village,Malsian Shahkot,4.13,ICD Ludhiana,51.37,Deendayal Port (Kandla),1015.36,Sri Guru Ram Dass Jee International Airport (ATQ),83.25,Attari ICP,73.54
QAIMWALA,JALANDHAR,37,30010,village,Nurmahal,10.71,ICD Ludhiana,29.25,Deendayal Port (Kandla),1010.11,Sri Guru Ram Dass Jee International Airport (ATQ),106.5,Attari ICP,91.0
KANG SAHIB RAI,JALANDHAR,37,29878,village,Gahndran Halt,7.39,ICD Ludhiana,49.93,Deendayal Port (Kandla),1022.2,Sri Guru Ram Dass Jee International Airport (ATQ),83.24,Attari ICP,79.03
KANG SAHIBU,JALANDHAR,37,29886,village,Nakodar Junction,11.33,ICD Ludhiana,46.59,Deendayal Port (Kandla),1028.27,Sri Guru Ram Dass Jee International Airport (ATQ),86.69,Attari ICP,86.43
KHAIRA,JALANDHAR,37,29983,village,Gahndran Halt,13.83,ICD Ludhiana,40.96,Deendayal Port (Kandla),1003.76,Sri Guru Ram Dass Jee International Airport (ATQ),98.66,Attari ICP,78.92
KHARULAPUR,JALANDHAR,37,29982,village,Gahndran Halt,13.93,ICD Ludhiana,42.38,Deendayal Port (Kandla),1002.93,Sri Guru Ram Dass Jee International Airport (ATQ),97.84,Attari ICP,77.48
KHIWA,JALANDHAR,37,29870,village,Gahndran Halt,10.35,ICD Ludhiana,54.78,Deendayal Port (Kandla),1022.35,Sri Guru Ram Dass Jee International Airport (ATQ),78.47,Attari ICP,75.29
KHURSHEIDPUR,JALANDHAR,37,29910,village,Gahndran Halt,2.05,ICD Ludhiana,44.68,Deendayal Port (Kandla),1015.39,Sri Guru Ram Dass Jee International Airport (ATQ),89.63,Attari ICP,79.21
KOTLA BHAGU,JALANDHAR,37,29913,village,Gahndran Halt,1.69,ICD Ludhiana,47.74,Deendayal Port (Kandla),1016.7,Sri Guru Ram Dass Jee International Airport (ATQ),86.33,Attari ICP,77.32
KOTLA JANGAN,JALANDHAR,37,29922,village,Nakodar Junction,6.64,ICD Ludhiana,45.94,Deendayal Port (Kandla),1023.12,Sri Guru Ram Dass Jee International Airport (ATQ),87.12,Attari ICP,82.94
KOTLA SUDAN,JALANDHAR,37,29877,village,Gahndran Halt,7.3,ICD Ludhiana,50.86,Deendayal Port (Kandla),1021.59,Sri Guru Ram Dass Jee International Airport (ATQ),82.39,Attari ICP,77.86
LADEWALI,JALANDHAR,37,29881,village,Gahndran Halt,12.8,ICD Ludhiana,53.17,Deendayal Port (Kandla),1027.05,Sri Guru Ram Dass Jee International Airport (ATQ),79.9,Attari ICP,80.21
LADHARAN,JALANDHAR,37,29912,village,Gahndran Halt,1.4,ICD Ludhiana,47.01,Deendayal Port (Kandla),1016.71,Sri Guru Ram Dass Jee International Airport (ATQ),87.03,Attari ICP,77.94
LEL,JALANDHAR,37,29945,village,Sidhwan,6.87,ICD Ludhiana,37.1,Deendayal Port (Kandla),1026.12,Sri Guru Ram Dass Jee International Airport (ATQ),96.16,Attari ICP,92.6
LITRAN,JALANDHAR,37,29953,village,Sidhwan,3.31,ICD Ludhiana,38.86,Deendayal Port (Kandla),1020.67,Sri Guru Ram Dass Jee International Airport (ATQ),94.28,Attari ICP,87.19
LOHGARH,JALANDHAR,37,29984,village,Nakodar Junction,13.23,ICD Ludhiana,39.65,Deendayal Port (Kandla),1004.71,Sri Guru Ram Dass Jee International Airport (ATQ),99.33,Attari ICP,80.29
