village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Sulthanpur,JAYASHANKAR BHUPALPALLI,687,578069,village,353C,6.15,Solapur–Chennai Economic Corridor,327.03,VANCHANGIRI,32.48,Ramagundam,73.26,Visakhapatnam Port,358.56,ICD Hyderabad (Sanathnagar),164.24,Petrapole ICP,1063.93,Rajiv Gandhi International Airport (HYD),180.92,MMLP Hyderabad,166.47,Vedadri Terminal,152.99,FCI Depot Hyderabad,166.47
Chennapur,JAYASHANKAR BHUPALPALLI,687,578066,village,353C,0.76,Solapur–Chennai Economic Corridor,321.31,UPPAL,28.07,Ramagundam,68.06,Visakhapatnam Port,366.99,ICD Hyderabad (Sanathnagar),157.57,Petrapole ICP,1070.53,Rajiv Gandhi International Airport (HYD),174.82,MMLP Hyderabad,160.03,Vedadri Terminal,156.85,FCI Depot Hyderabad,160.03
Dammannapet,JAYASHANKAR BHUPALPALLI,687,578065,village,353C,1.16,Solapur–Chennai Economic Corridor,321.52,UPPAL,27.23,Ramagundam,66.15,Visakhapatnam Port,368.3,ICD Hyderabad (Sanathnagar),157.48,Sunauli ICP,1070.49,Rajiv Gandhi International Airport (HYD),174.92,MMLP Hyderabad,160.02,Vedadri Terminal,158.71,FCI Depot Hyderabad,160.02
Jaggaiahpet,JAYASHANKAR BHUPALPALLI,687,578068,village,353C,3.47,Solapur–Chennai Economic Corridor,324.63,VANCHANGIRI,31.39,Ramagundam,70.59,Visakhapatnam Port,362.4,ICD Hyderabad (Sanathnagar),161.37,Petrapole ICP,1066.74,Rajiv Gandhi International Airport (HYD),178.33,MMLP Hyderabad,163.71,Vedadri Terminal,154.96,FCI Depot Hyderabad,163.71
Kanaparthy,JAYASHANKAR BHUPALPALLI,687,578064,village,353C,4.51,Solapur–Chennai Economic Corridor,321.5,JAMIKUNTA,25.24,Ramagundam,62.86,Visakhapatnam Port,370.92,ICD Hyderabad (Sanathnagar),156.97,Sunauli ICP,1068.88,Rajiv Gandhi International Airport (HYD),174.75,MMLP Hyderabad,159.65,Vedadri Terminal,161.91,FCI Depot Hyderabad,159.65
Regonda,JAYASHANKAR BHUPALPALLI,687,578061,village,353C,1.46,Solapur–Chennai Economic Corridor,324.2,UPPAL,29.62,Ramagundam,65.69,Visakhapatnam Port,366.5,ICD Hyderabad (Sanathnagar),160.15,Petrapole ICP,1067.99,Rajiv Gandhi International Airport (HYD),177.61,MMLP Hyderabad,162.7,Vedadri Terminal,159.54,FCI Depot Hyderabad,162.7
Lingala,JAYASHANKAR BHUPALPALLI,687,578062,village,353C,3.95,Solapur–Chennai Economic Corridor,325.58,JAMIKUNTA,28.85,Ramagundam,63.18,Visakhapatnam Port,367.4,ICD Hyderabad (Sanathnagar),161.18,Sunauli ICP,1065.87,Rajiv Gandhi International Airport (HYD),178.88,MMLP Hyderabad,163.83,Vedadri Terminal,162.18,FCI Depot Hyderabad,163.83
Pothugal,JAYASHANKAR BHUPALPALLI,687,577774,village,353C,18.69,Solapur–Chennai Economic Corridor,322.04,BISUGIRSHARIF,14.57,Ramagundam,48.62,Visakhapatnam Port,382.29,ICD Hyderabad (Sanathnagar),155.8,Sunauli ICP,1061.77,Rajiv Gandhi International Airport (HYD),174.99,MMLP Hyderabad,159.11,Vedadri Terminal,175.95,FCI Depot Hyderabad,159.11
Akinepalle,JAYASHANKAR BHUPALPALLI,687,577773,village,353C,20.96,Solapur–Chennai Economic Corridor,320.38,BISUGIRSHARIF,11.61,Ramagundam,46.82,Visakhapatnam Port,385.4,ICD Hyderabad (Sanathnagar),153.92,Sunauli ICP,1062.18,Rajiv Gandhi International Airport (HYD),173.33,MMLP Hyderabad,157.33,Vedadri Terminal,177.84,FCI Depot Hyderabad,157.33
Metpalle,JAYASHANKAR BHUPALPALLI,687,577779,village,353C,15.27,Solapur–Chennai Economic Corridor,312.45,JAMIKUNTA,11.13,Ramagundam,55.93,Visakhapatnam Port,385.04,ICD Hyderabad (Sanathnagar),146.63,Sunauli ICP,1072.01,Rajiv Gandhi International Airport (HYD),165.42,MMLP Hyderabad,149.75,Vedadri Terminal,169.37,FCI Depot Hyderabad,149.75
Vemulapalle,JAYASHANKAR BHUPALPALLI,687,577781,village,353C,12.95,Solapur–Chennai Economic Corridor,315.25,JAMIKUNTA,14.21,Ramagundam,56.25,Visakhapatnam Port,381.97,ICD Hyderabad (Sanathnagar),149.6,Sunauli ICP,1070.25,Rajiv Gandhi International Airport (HYD),168.24,MMLP Hyderabad,152.66,Vedadri Terminal,168.58,FCI Depot Hyderabad,152.66
Ramannaguda,JAYASHANKAR BHUPALPALLI,687,578059,village,353C,2.82,Solapur–Chennai Economic Corridor,331.22,JAMIKUNTA,37.46,Ramagundam,69.01,Visakhapatnam Port,358.77,ICD Hyderabad (Sanathnagar),167.73,Petrapole ICP,1060.37,Rajiv Gandhi International Airport (HYD),184.85,MMLP Hyderabad,170.14,Vedadri Terminal,158.18,FCI Depot Hyderabad,170.14
Rangapuram,JAYASHANKAR BHUPALPALLI,687,577789,village,353C,8.37,Solapur–Chennai Economic Corridor,320.41,JAMIKUNTA,21.17,Ramagundam,58.86,Visakhapatnam Port,375.07,ICD Hyderabad (Sanathnagar),155.3,Sunauli ICP,1067.76,Rajiv Gandhi International Airport (HYD),173.51,MMLP Hyderabad,158.17,Vedadri Terminal,165.75,FCI Depot Hyderabad,158.17
Repaka,JAYASHANKAR BHUPALPALLI,687,578063,village,353C,6.53,Solapur–Chennai Economic Corridor,323.64,JAMIKUNTA,25.4,Ramagundam,60.7,Visakhapatnam Port,370.89,ICD Hyderabad (Sanathnagar),158.86,Sunauli ICP,1066.19,Rajiv Gandhi International Airport (HYD),176.82,MMLP Hyderabad,161.63,Vedadri Terminal,164.24,FCI Depot Hyderabad,161.63
Kodavatancha,JAYASHANKAR BHUPALPALLI,687,578057,village,353C,6.37,Solapur–Chennai Economic Corridor,326.58,BISUGIRSHARIF,27.96,Ramagundam,60.73,Visakhapatnam Port,368.57,ICD Hyderabad (Sanathnagar),161.85,Sunauli ICP,1063.89,Rajiv Gandhi International Airport (HYD),179.78,MMLP Hyderabad,164.61,Vedadri Terminal,164.69,FCI Depot Hyderabad,164.61
Budharam,JAYASHANKAR BHUPALPALLI,687,577847,village,353C,4.28,Solapur–Chennai Economic Corridor,334.76,BISUGIRSHARIF,39.89,Ramagundam,68.75,Visakhapatnam Port,356.6,ICD Hyderabad (Sanathnagar),171.2,Petrapole ICP,1056.9,Rajiv Gandhi International Airport (HYD),188.37,MMLP Hyderabad,173.65,Vedadri Terminal,159.69,FCI Depot Hyderabad,173.65
Medaramatla,JAYASHANKAR BHUPALPALLI,687,577788,village,353C,10.87,Solapur–Chennai Economic Corridor,321.11,JAMIKUNTA,20.02,Ramagundam,56.36,Visakhapatnam Port,376.52,ICD Hyderabad (Sanathnagar),155.7,Sunauli ICP,1066.05,Rajiv Gandhi International Airport (HYD),174.15,MMLP Hyderabad,158.68,Vedadri Terminal,168.24,FCI Depot Hyderabad,158.68
Motlapalle,JAYASHANKAR BHUPALPALLI,687,577778,village,353C,17.32,Solapur–Chennai Economic Corridor,313.61,JAMIKUNTA,10.1,Ramagundam,53.29,Visakhapatnam Port,386.23,ICD Hyderabad (Sanathnagar),147.53,Sunauli ICP,1069.95,Rajiv Gandhi International Airport (HYD),166.55,MMLP Hyderabad,150.76,Vedadri Terminal,171.99,FCI Depot Hyderabad,150.76
Challagarige,JAYASHANKAR BHUPALPALLI,687,577818,village,353C,8.76,Solapur–Chennai Economic Corridor,326.31,BISUGIRSHARIF,25.82,Ramagundam,58.36,Visakhapatnam Port,370.67,ICD Hyderabad (Sanathnagar),161.27,Sunauli ICP,1062.97,Rajiv Gandhi International Airport (HYD),179.43,MMLP Hyderabad,164.13,Vedadri Terminal,166.89,FCI Depot Hyderabad,164.13
Pidisilla,JAYASHANKAR BHUPALPALLI,687,577783,village,353C,15.62,Solapur–Chennai Economic Corridor,316.87,JAMIKUNTA,13.41,Ramagundam,52.95,Visakhapatnam Port,383.28,ICD Hyderabad (Sanathnagar),150.9,Sunauli ICP,1067.53,Rajiv Gandhi International Airport (HYD),169.83,MMLP Hyderabad,154.09,Vedadri Terminal,171.82,FCI Depot Hyderabad,154.09
Jookal,JAYASHANKAR BHUPALPALLI,687,577817,village,353C,10.56,Solapur–Chennai Economic Corridor,324.13,BISUGIRSHARIF,22.76,Ramagundam,56.69,Visakhapatnam Port,373.74,ICD Hyderabad (Sanathnagar),158.84,Sunauli ICP,1063.89,Rajiv Gandhi International Airport (HYD),177.2,MMLP Hyderabad,161.78,Vedadri Terminal,168.16,FCI Depot Hyderabad,161.78
Mulkalapalle,JAYASHANKAR BHUPALPALLI,687,577784,village,353C,15.3,Solapur–Chennai Economic Corridor,319.05,BISUGIRSHARIF,14.84,Ramagundam,52.43,Visakhapatnam Port,381.69,ICD Hyderabad (Sanathnagar),153.11,Sunauli ICP,1065.72,Rajiv Gandhi International Airport (HYD),172.01,MMLP Hyderabad,156.29,Vedadri Terminal,172.18,FCI Depot Hyderabad,156.29
Mylaram,JAYASHANKAR BHUPALPALLI,687,577846,village,353C,0.27,Solapur–Chennai Economic Corridor,333.99,BISUGIRSHARIF,36.07,Ramagundam,64.42,Visakhapatnam Port,360.45,ICD Hyderabad (Sanathnagar),169.8,Petrapole ICP,1058.38,Rajiv Gandhi International Airport (HYD),187.38,MMLP Hyderabad,172.42,Vedadri Terminal,163.37,FCI Depot Hyderabad,172.42
Madathapalle,JAYASHANKAR BHUPALPALLI,687,578056,village,353C,7.94,Solapur–Chennai Economic Corridor,328.61,BISUGIRSHARIF,27.8,Ramagundam,58.65,Visakhapatnam Port,368.72,ICD Hyderabad (Sanathnagar),163.63,Sunauli ICP,1061.26,Rajiv Gandhi International Airport (HYD),181.75,MMLP Hyderabad,166.47,Vedadri Terminal,167.1,FCI Depot Hyderabad,166.47
Ankushapur,JAYASHANKAR BHUPALPALLI,687,577787,village,353C,13.52,Solapur–Chennai Economic Corridor,322.26,BISUGIRSHARIF,18.74,Ramagundam,53.72,Visakhapatnam Port,377.75,ICD Hyderabad (Sanathnagar),156.57,Sunauli ICP,1063.94,Rajiv Gandhi International Airport (HYD),175.25,MMLP Hyderabad,159.65,Vedadri Terminal,170.9,FCI Depot Hyderabad,159.65
Bhagirthipet,JAYASHANKAR BHUPALPALLI,687,578058,village,353C,3.28,Solapur–Chennai Economic Corridor,329.47,BISUGIRSHARIF,32.05,Ramagundam,63.25,Visakhapatnam Port,364.46,ICD Hyderabad (Sanathnagar),165.11,Sunauli ICP,1062.77,Rajiv Gandhi International Airport (HYD),182.79,MMLP Hyderabad,167.76,Vedadri Terminal,163.01,FCI Depot Hyderabad,167.76
Ponagandla,JAYASHANKAR BHUPALPALLI,687,578055,village,353C,6.04,Solapur–Chennai Economic Corridor,330.57,BISUGIRSHARIF,29.67,Ramagundam,59.14,Visakhapatnam Port,366.92,ICD Hyderabad (Sanathnagar),165.68,Sunauli ICP,1059.88,Rajiv Gandhi International Airport (HYD),183.74,MMLP Hyderabad,168.49,Vedadri Terminal,167.13,FCI Depot Hyderabad,168.49
Mogullapalle,JAYASHANKAR BHUPALPALLI,687,577785,village,353C,14.03,Solapur–Chennai Economic Corridor,320.78,BISUGIRSHARIF,17.09,Ramagundam,53.28,Visakhapatnam Port,379.4,ICD Hyderabad (Sanathnagar),154.99,Sunauli ICP,1064.85,Rajiv Gandhi International Airport (HYD),173.75,MMLP Hyderabad,158.11,Vedadri Terminal,171.29,FCI Depot Hyderabad,158.11
Chityal,JAYASHANKAR BHUPALPALLI,687,577816,village,353C,12.66,Solapur–Chennai Economic Corridor,323.28,BISUGIRSHARIF,20.4,Ramagundam,54.68,Visakhapatnam Port,376.09,ICD Hyderabad (Sanathnagar),157.72,Sunauli ICP,1063.61,Rajiv Gandhi International Airport (HYD),176.29,MMLP Hyderabad,160.76,Vedadri Terminal,170.02,FCI Depot Hyderabad,160.76
Kurkishala,JAYASHANKAR BHUPALPALLI,687,577775,village,353C,16.66,Solapur–Chennai Economic Corridor,321.11,BISUGIRSHARIF,15.23,Ramagundam,50.7,Visakhapatnam Port,381.32,ICD Hyderabad (Sanathnagar),155.05,Sunauli ICP,1063.41,Rajiv Gandhi International Airport (HYD),174.06,MMLP Hyderabad,158.28,Vedadri Terminal,173.87,FCI Depot Hyderabad,158.28
OSMAN SAGAR,RANGA REDDY,537,WATER BODY,village,163,3.66,Solapur–Chennai Economic Corridor,149.91,LINGAMPALLI,12.12,Uppalvai,114.82,Krishnapatnam Port,393.24,ICD Hyderabad (Sanathnagar),19.49,Sunauli ICP,1213.76,Rajiv Gandhi International Airport (HYD),20.44,MMLP Hyderabad,19.37,Vedadri Terminal,216.7,FCI Depot Hyderabad,19.37
RF,RANGA REDDY,537,RF,village,65,5.71,Solapur–Chennai Economic Corridor,168.07,GHATKESAR,21.2,Vishnupuram,118.24,Krishnapatnam Port,364.1,ICD Hyderabad (Sanathnagar),29.86,Sunauli ICP,1209.59,Rajiv Gandhi International Airport (HYD),25.79,MMLP Hyderabad,23.96,Vedadri Terminal,175.91,FCI Depot Hyderabad,23.96
MANSURABAD RF,RANGA REDDY,537,RF,village,163,3.03,Solapur–Chennai Economic Corridor,170.82,MAULA ALI,8.41,Uppalvai,117.97,Krishnapatnam Port,379.27,ICD Hyderabad (Sanathnagar),15.5,Sunauli ICP,1200.76,Rajiv Gandhi International Airport (HYD),23.78,MMLP Hyderabad,11.63,Vedadri Terminal,187.0,FCI Depot Hyderabad,11.63
RF,RANGA REDDY,537,RF,village,65,1.52,Solapur–Chennai Economic Corridor,173.24,GHATKESAR,13.56,Vishnupuram,122.09,Krishnapatnam Port,370.9,ICD Hyderabad (Sanathnagar),25.35,Sunauli ICP,1202.44,Rajiv Gandhi International Airport (HYD),27.99,MMLP Hyderabad,20.81,Vedadri Terminal,177.56,FCI Depot Hyderabad,20.81
HIMAYATSAGAR LAKE,RANGA REDDY,537,WATER BODY,village,163,4.46,Solapur–Chennai Economic Corridor,147.96,UMDANAGAR,6.24,Uppalvai,121.98,Krishnapatnam Port,384.27,ICD Hyderabad (Sanathnagar),19.56,Sunauli ICP,1217.89,Rajiv Gandhi International Airport (HYD),11.37,MMLP Hyderabad,16.05,Vedadri Terminal,209.55,FCI Depot Hyderabad,16.05
Thirmalapur,JAYASHANKAR BHUPALPALLI,687,577815,village,353C,12.77,Solapur–Chennai Economic Corridor,325.96,BISUGIRSHARIF,22.44,Ramagundam,54.4,Visakhapatnam Port,374.16,ICD Hyderabad (Sanathnagar),160.44,Sunauli ICP,1061.39,Rajiv Gandhi International Airport (HYD),178.99,MMLP Hyderabad,163.47,Vedadri Terminal,170.61,FCI Depot Hyderabad,163.47
Muchiniparthi,JAYASHANKAR BHUPALPALLI,687,577819,village,353C,9.8,Solapur–Chennai Economic Corridor,328.38,BISUGIRSHARIF,25.89,Ramagundam,56.36,Visakhapatnam Port,370.73,ICD Hyderabad (Sanathnagar),163.12,Sunauli ICP,1060.37,Rajiv Gandhi International Airport (HYD),181.45,MMLP Hyderabad,166.06,Vedadri Terminal,169.19,FCI Depot Hyderabad,166.06
Parlapalle,JAYASHANKAR BHUPALPALLI,687,577777,village,353C,18.97,Solapur–Chennai Economic Corridor,317.27,BISUGIRSHARIF,10.74,Ramagundam,49.75,Visakhapatnam Port,385.75,ICD Hyderabad (Sanathnagar),150.97,Sunauli ICP,1065.74,Rajiv Gandhi International Airport (HYD),170.21,MMLP Hyderabad,154.31,Vedadri Terminal,175.13,FCI Depot Hyderabad,154.31
Kondapur,JAYASHANKAR BHUPALPALLI,687,577850,village,353C,10.61,Solapur–Chennai Economic Corridor,343.8,BISUGIRSHARIF,46.3,Ramagundam,69.56,Visakhapatnam Port,350.65,ICD Hyderabad (Sanathnagar),180.19,Petrapole ICP,1047.93,Rajiv Gandhi International Airport (HYD),197.42,MMLP Hyderabad,182.67,Vedadri Terminal,163.24,FCI Depot Hyderabad,182.67
Peddakomatipalle,JAYASHANKAR BHUPALPALLI,687,577776,village,353C,17.54,Solapur–Chennai Economic Corridor,318.94,BISUGIRSHARIF,12.92,Ramagundam,50.39,Visakhapatnam Port,383.57,ICD Hyderabad (Sanathnagar),152.78,Sunauli ICP,1064.85,Rajiv Gandhi International Airport (HYD),171.89,MMLP Hyderabad,156.05,Vedadri Terminal,174.28,FCI Depot Hyderabad,156.05
Gopalpur,JAYASHANKAR BHUPALPALLI,687,577820,village,353C,7.24,Solapur–Chennai Economic Corridor,331.47,BISUGIRSHARIF,28.45,Ramagundam,56.46,Visakhapatnam Port,368.44,ICD Hyderabad (Sanathnagar),166.25,Sunauli ICP,1057.87,Rajiv Gandhi International Airport (HYD),184.56,MMLP Hyderabad,169.18,Vedadri Terminal,169.88,FCI Depot Hyderabad,169.18
Navabpet,JAYASHANKAR BHUPALPALLI,687,577810,village,353C,16.26,Solapur–Chennai Economic Corridor,323.73,BISUGIRSHARIF,17.92,Ramagundam,51.0,Visakhapatnam Port,378.79,ICD Hyderabad (Sanathnagar),157.78,Sunauli ICP,1061.57,Rajiv Gandhi International Airport (HYD),176.69,MMLP Hyderabad,160.97,Vedadri Terminal,173.65,FCI Depot Hyderabad,160.97
Ankushapur,JAYASHANKAR BHUPALPALLI,687,577808,village,353C,19.56,Solapur–Chennai Economic Corridor,324.96,BISUGIRSHARIF,16.62,Ramagundam,47.25,Visakhapatnam Port,380.97,ICD Hyderabad (Sanathnagar),158.67,Sunauli ICP,1058.94,Rajiv Gandhi International Airport (HYD),177.9,MMLP Hyderabad,162.01,Vedadri Terminal,177.4,FCI Depot Hyderabad,162.01
Kailapur,JAYASHANKAR BHUPALPALLI,687,577811,village,353C,14.09,Solapur–Chennai Economic Corridor,327.94,BISUGIRSHARIF,21.78,Ramagundam,50.97,Visakhapatnam Port,375.46,ICD Hyderabad (Sanathnagar),162.08,Sunauli ICP,1058.25,Rajiv Gandhi International Airport (HYD),180.91,MMLP Hyderabad,165.24,Vedadri Terminal,174.19,FCI Depot Hyderabad,165.24
Dharmaraopet,JAYASHANKAR BHUPALPALLI,687,577843,village,353C,6.07,Solapur–Chennai Economic Corridor,343.02,BISUGIRSHARIF,42.68,Ramagundam,64.88,Visakhapatnam Port,354.76,ICD Hyderabad (Sanathnagar),178.77,Petrapole ICP,1049.47,Rajiv Gandhi International Airport (HYD),196.4,MMLP Hyderabad,181.41,Vedadri Terminal,167.04,FCI Depot Hyderabad,181.41
Chelpur,JAYASHANKAR BHUPALPALLI,687,577842,village,353C,1.35,Solapur–Chennai Economic Corridor,339.76,BISUGIRSHARIF,37.78,Ramagundam,60.9,Visakhapatnam Port,359.71,ICD Hyderabad (Sanathnagar),175.05,Sunauli ICP,1052.78,Rajiv Gandhi International Airport (HYD),192.99,MMLP Hyderabad,177.82,Vedadri Terminal,168.98,FCI Depot Hyderabad,177.82
Raghavareddypet,JAYASHANKAR BHUPALPALLI,687,577772,village,353C,22.0,Solapur–Chennai Economic Corridor,323.78,BISUGIRSHARIF,14.31,Ramagundam,45.26,Visakhapatnam Port,383.71,ICD Hyderabad (Sanathnagar),157.28,Sunauli ICP,1058.96,Rajiv Gandhi International Airport (HYD),176.73,MMLP Hyderabad,160.71,Vedadri Terminal,179.32,FCI Depot Hyderabad,160.71
Gudadupalle,JAYASHANKAR BHUPALPALLI,687,577826,village,353C,3.05,Solapur–Chennai Economic Corridor,338.3,BISUGIRSHARIF,34.1,Ramagundam,56.7,Visakhapatnam Port,363.92,ICD Hyderabad (Sanathnagar),173.1,Sunauli ICP,1052.09,Rajiv Gandhi International Airport (HYD),191.4,MMLP Hyderabad,176.03,Vedadri Terminal,172.13,FCI Depot Hyderabad,176.03
Vodthala,JAYASHANKAR BHUPALPALLI,687,577813,village,353C,6.9,Solapur–Chennai Economic Corridor,334.32,BISUGIRSHARIF,29.41,Ramagundam,54.29,Visakhapatnam Port,368.29,ICD Hyderabad (Sanathnagar),168.87,Sunauli ICP,1054.45,Rajiv Gandhi International Airport (HYD),187.36,MMLP Hyderabad,171.88,Vedadri Terminal,172.78,FCI Depot Hyderabad,171.88
Pangidipalle,JAYASHANKAR BHUPALPALLI,687,577805,village,353C,20.38,Solapur–Chennai Economic Corridor,327.05,BISUGIRSHARIF,17.31,Ramagundam,44.32,Visakhapatnam Port,381.78,ICD Hyderabad (Sanathnagar),160.55,Sunauli ICP,1056.03,Rajiv Gandhi International Airport (HYD),180.0,MMLP Hyderabad,163.99,Vedadri Terminal,180.42,FCI Depot Hyderabad,163.99
Gummadavalli,JAYASHANKAR BHUPALPALLI,687,577803,village,353C,22.72,Solapur–Chennai Economic Corridor,325.18,BISUGIRSHARIF,14.96,Ramagundam,43.36,Visakhapatnam Port,384.17,ICD Hyderabad (Sanathnagar),158.56,Sunauli ICP,1057.06,Rajiv Gandhi International Airport (HYD),178.14,MMLP Hyderabad,162.06,Vedadri Terminal,181.23,FCI Depot Hyderabad,162.06
Vellampalle,JAYASHANKAR BHUPALPALLI,687,577800,village,353C,24.51,Solapur–Chennai Economic Corridor,323.16,BISUGIRSHARIF,12.61,Ramagundam,42.9,Visakhapatnam Port,386.37,ICD Hyderabad (Sanathnagar),156.45,Sunauli ICP,1058.39,Rajiv Gandhi International Airport (HYD),176.13,MMLP Hyderabad,159.99,Vedadri Terminal,181.69,FCI Depot Hyderabad,159.99
Garmillapalli,JAYASHANKAR BHUPALPALLI,687,577797,village,353C,22.33,Solapur–Chennai Economic Corridor,329.56,POTKAPALLI,17.62,Ramagundam,40.49,Visakhapatnam Port,383.13,ICD Hyderabad (Sanathnagar),162.81,Sunauli ICP,1052.4,Rajiv Gandhi International Airport (HYD),182.54,MMLP Hyderabad,166.38,Vedadri Terminal,184.41,FCI Depot Hyderabad,166.38
Bornapalli,JAYASHANKAR BHUPALPALLI,687,577798,village,353C,25.49,Solapur–Chennai Economic Corridor,327.58,POTKAPALLI,14.42,Ramagundam,38.55,Visakhapatnam Port,386.42,ICD Hyderabad (Sanathnagar),160.66,Sunauli ICP,1053.16,Rajiv Gandhi International Airport (HYD),180.6,MMLP Hyderabad,164.33,Vedadri Terminal,186.07,FCI Depot Hyderabad,164.33
Giddemutharam,JAYASHANKAR BHUPALPALLI,687,577793,village,353C,19.48,Solapur–Chennai Economic Corridor,332.78,POTKAPALLI,21.3,Ramagundam,41.66,Visakhapatnam Port,379.8,ICD Hyderabad (Sanathnagar),166.15,Sunauli ICP,1050.23,Rajiv Gandhi International Airport (HYD),185.73,MMLP Hyderabad,169.66,Vedadri Terminal,183.96,FCI Depot Hyderabad,169.66
Venkatraopalli,JAYASHANKAR BHUPALPALLI,687,577790,village,353C,26.37,Solapur–Chennai Economic Corridor,328.96,POTKAPALLI,14.76,Ramagundam,36.76,Visakhapatnam Port,386.89,ICD Hyderabad (Sanathnagar),161.96,Sunauli ICP,1051.33,Rajiv Gandhi International Airport (HYD),182.02,MMLP Hyderabad,165.69,Vedadri Terminal,187.92,FCI Depot Hyderabad,165.69
Kalikota,JAYASHANKAR BHUPALPALLI,687,577791,village,353C,23.38,Solapur–Chennai Economic Corridor,331.59,POTKAPALLI,18.19,Ramagundam,38.24,Visakhapatnam Port,383.57,ICD Hyderabad (Sanathnagar),164.72,Sunauli ICP,1049.81,Rajiv Gandhi International Airport (HYD),184.6,MMLP Hyderabad,168.37,Vedadri Terminal,186.88,FCI Depot Hyderabad,168.37
Vencherami,JAYASHANKAR BHUPALPALLI,687,577794,village,353C,15.07,Solapur–Chennai Economic Corridor,337.28,POTKAPALLI,26.74,Ramagundam,44.21,Visakhapatnam Port,374.78,ICD Hyderabad (Sanathnagar),170.88,Sunauli ICP,1047.42,Rajiv Gandhi International Airport (HYD),190.22,MMLP Hyderabad,174.27,Vedadri Terminal,183.04,FCI Depot Hyderabad,174.27
Nagaram,JAYASHANKAR BHUPALPALLI,687,577834,village,353C,14.76,Solapur–Chennai Economic Corridor,365.31,BISUGIRSHARIF,61.37,Ramagundam,70.48,Visakhapatnam Port,341.88,ICD Hyderabad (Sanathnagar),200.84,Petrapole ICP,1027.59,Rajiv Gandhi International Airport (HYD),218.66,MMLP Hyderabad,203.58,Vedadri Terminal,178.3,FCI Depot Hyderabad,203.58
Azamnagar,JAYASHANKAR BHUPALPALLI,687,577835,village,353C,15.5,Solapur–Chennai Economic Corridor,367.04,BISUGIRSHARIF,62.86,Ramagundam,71.05,Visakhapatnam Port,341.05,ICD Hyderabad (Sanathnagar),202.53,Petrapole ICP,1025.93,Rajiv Gandhi International Airport (HYD),220.38,MMLP Hyderabad,205.29,Vedadri Terminal,179.39,FCI Depot Hyderabad,205.29
Karkapalle,JAYASHANKAR BHUPALPALLI,687,577844,village,353C,0.3,Solapur–Chennai Economic Corridor,336.63,BISUGIRSHARIF,35.99,Ramagundam,61.69,Visakhapatnam Port,360.93,ICD Hyderabad (Sanathnagar),172.05,Sunauli ICP,1055.94,Rajiv Gandhi International Airport (HYD),189.89,MMLP Hyderabad,174.78,Vedadri Terminal,166.88,FCI Depot Hyderabad,174.78
Burrakayalagudem,JAYASHANKAR BHUPALPALLI,687,577845,village,353C,1.99,Solapur–Chennai Economic Corridor,337.02,BISUGIRSHARIF,37.67,Ramagundam,63.73,Visakhapatnam Port,359.09,ICD Hyderabad (Sanathnagar),172.71,Petrapole ICP,1055.52,Rajiv Gandhi International Airport (HYD),190.36,MMLP Hyderabad,175.36,Vedadri Terminal,165.19,FCI Depot Hyderabad,175.36
Ghanpur,JAYASHANKAR BHUPALPALLI,687,577848,village,353C,4.74,Solapur–Chennai Economic Corridor,338.29,BISUGIRSHARIF,40.45,Ramagundam,66.4,Visakhapatnam Port,356.23,ICD Hyderabad (Sanathnagar),174.34,Petrapole ICP,1053.81,Rajiv Gandhi International Airport (HYD),191.77,MMLP Hyderabad,176.89,Vedadri Terminal,163.32,FCI Depot Hyderabad,176.89
Thupuram,JAYASHANKAR BHUPALPALLI,687,577849,village,353C,6.91,Solapur–Chennai Economic Corridor,340.41,BISUGIRSHARIF,42.6,Ramagundam,67.43,Visakhapatnam Port,354.18,ICD Hyderabad (Sanathnagar),176.56,Petrapole ICP,1051.57,Rajiv Gandhi International Airport (HYD),193.93,MMLP Hyderabad,179.1,Vedadri Terminal,163.38,FCI Depot Hyderabad,179.1
Laxmipur,JAYASHANKAR BHUPALPALLI,687,571873,village,353C,5.57,Solapur–Chennai Economic Corridor,374.72,RAMGUNDAM,61.28,Ramagundam,61.28,Visakhapatnam Port,350.51,ICD Hyderabad (Sanathnagar),208.65,Sunauli ICP,1016.29,Rajiv Gandhi International Airport (HYD),227.69,MMLP Hyderabad,211.93,Vedadri Terminal,196.89,FCI Depot Hyderabad,211.93
Peddapur,JAYASHANKAR BHUPALPALLI,687,577851,village,353C,8.84,Solapur–Chennai Economic Corridor,347.02,BISUGIRSHARIF,46.6,Ramagundam,66.68,Visakhapatnam Port,351.32,ICD Hyderabad (Sanathnagar),182.9,Petrapole ICP,1045.31,Rajiv Gandhi International Airport (HYD),200.45,MMLP Hyderabad,185.51,Vedadri Terminal,167.7,FCI Depot Hyderabad,185.51
